genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149	c150	c151	c152	c153	c154	c155	c156	c157	c158	c159	c160	c161	c162	c163	c164	c165	c166	c167	c168	c169	c170	c171	c172	c173	c174	c175	c176	c177	c178	c179	c180	c181	c182	c183	c184	c185	c186	c187	c188	c189	c190	c191	c192	c193	c194	c195	c196	c197	c198	c199
g117	0.524379	0.508658	0.606971	0.515585	0.6611	0.540749	0.360853	0.525999	0.468318	0.41767	0.679409	0.500228	0.579793	0.601152	0.669663	0.501216	0.434886	0.52961	0.493798	0.599466	0.663897	0.590649	0.400594	0.626958	0.503601	0.565701	0.579717	0.329589	0.573116	0.419324	0.201663	0.352911	0.59586	0.318223	0.552493	0.421908	0.680858	0.490661	0.744682	0.387103	0.650012	0.407445	0.516	0.655971	0.40212	0.494278	0.472193	0.50058	0.338118	0.732875	0.444421	0.397434	0.58383	0.458109	0.205408	0.718589	0.615114	0.656677	0.452839	0.775633	0.522494	0.373997	0.473005	0.644386	0.564299	0.444423	0.66039	0.579959	0.430568	0.592943	0.351061	0.707483	0.339093	0.556682	0.530697	0.473798	0.519258	0.543576	0.640564	0.500579	0.529577	0.416996	0.43903	0.567025	0.454617	0.424455	0.412805	0.54938	0.670705	0.313344	0.688737	0.620774	0.57684	0.620297	0.640761	0.598615	0.708724	0.457978	0.549609	0.68312	1.95996	1.92809	1.90389	1.74217	1.49081	1.09827	1.49067	1.65605	1.60465	1.03284	0.570099	0.793983	0.975335	0.852848	0.107467	-0.550898	-0.339618	-0.0324457	-0.209979	1.45077	-0.203733	-0.889674	-1.41229	-1.95996	-1.66411	0.538468	0.377036	0.508106	0.477923	0.343698	0.338672	0.368872	0.507196	0.601027	0.455211	0.611556	0.513327	0.713187	0.519884	0.647708	0.4209	0.46988	0.44003	0.430002	0.711218	0.27947	0.588088	0.648825	0.641965	0.450149	0.375774	0.529052	0.460038	0.48337	0.390562	0.566705	0.753549	0.421041	0.448996	0.57337	0.434057	0.547686	0.605841	0.612423	0.511118	0.699448	0.644915	0.514326	0.61053	0.73676	0.62759	0.630656	0.709168	0.452622	0.616068	0.479399	0.529551	0.364858	0.600397	0.305606	0.623609	0.688368	0.587422	0.539842	0.500084	0.459285	0.526283	0.69755	0.475744	0.559701	0.54593	0.715309	0.635449	0.700675	0.519965	0.575251	0.553793	0.507435	0.564921	0.502183
g118	0.523767	0.57285	0.639562	0.536271	0.587139	0.660464	0.505499	0.446634	0.659624	0.619655	0.378326	0.473681	0.599826	0.556439	0.567933	0.620259	0.509803	0.488941	0.631645	0.840489	0.634309	0.45194	0.337979	0.585233	0.530564	0.366626	0.458148	0.773247	0.528396	0.485164	0.431199	0.78802	0.569841	0.439533	0.486165	0.638473	0.449661	0.49886	0.544516	0.495444	0.296594	0.658622	0.727739	0.454274	0.763247	0.374472	0.411776	0.581032	0.463781	0.66402	0.551265	0.33489	0.58391	0.393635	0.620954	0.559431	0.585627	0.410784	0.693658	0.570941	0.47729	0.565562	0.48835	0.522463	0.633824	0.467871	0.477407	0.415948	0.45316	0.444609	0.682132	0.617684	0.530174	0.531373	0.675123	0.665771	0.603148	0.523774	0.395794	0.523653	0.425201	0.433045	0.557411	0.314933	0.642644	0.87258	0.537812	0.529169	0.597429	0.56446	0.659506	0.596461	0.477653	0.450912	0.748777	0.665711	0.486126	0.626585	0.540131	0.634048	1.95996	1.3057	0.00871048	-0.583645	-1.11556	-1.38222	-1.10295	-0.0417473	-0.526039	-0.794204	-1.17814	-0.593348	-0.400084	-0.991593	-1.25665	-1.35094	-1.00349	-0.387372	-1.34732	-0.577293	-1.10259	-1.4263	-1.71627	-1.95996	-1.42021	0.687666	0.603035	0.390549	0.622939	0.675539	0.573996	0.542541	0.566364	0.505055	0.394338	0.5333	0.426712	0.374133	0.562009	0.566296	0.519437	0.466446	0.436036	0.202156	0.391095	0.620854	0.435104	0.676114	0.715342	0.709131	0.570321	0.634943	0.543333	0.529638	0.538982	0.73022	0.337031	0.514945	0.32512	0.467048	0.231845	0.408176	0.571301	0.721766	0.649483	0.598805	0.593541	0.632538	0.441903	0.516383	0.404041	0.639463	0.56779	0.338114	0.41302	0.457553	0.630839	0.501512	0.329045	0.332089	0.294225	0.328366	0.552033	0.829894	0.486546	0.668529	0.485844	0.628592	0.7637	0.55145	0.725004	0.438046	0.641381	0.561386	0.425946	0.606045	0.411779	0.47002	0.459038	0.701437
g119	0.533282	0.285259	0.589422	0.502678	0.651307	0.603221	0.332777	0.477604	0.38244	0.62325	0.612381	0.673549	0.649795	0.796932	0.423484	0.50389	0.473041	0.757723	0.574943	0.392123	0.578837	0.560011	0.471961	0.416755	0.354891	0.678636	0.460119	0.419242	0.554479	0.272902	0.632046	0.455591	0.497644	0.369031	0.905184	0.690659	0.41237	0.481042	0.471833	0.323561	0.611803	0.354598	0.8125	0.553058	0.63239	0.531532	0.500937	0.440242	0.499212	0.412236	0.481075	0.664509	0.44262	0.624106	0.38114	0.530032	0.257717	0.414059	0.493605	0.479088	0.630283	0.468412	0.476299	0.517717	0.368186	0.593115	0.671066	0.404021	0.567383	0.400866	0.626236	0.608711	0.339003	0.395378	0.475055	0.540635	0.565037	0.461615	0.659093	0.581306	0.555471	0.537162	0.406852	0.574005	0.653499	0.495095	0.598466	0.519984	0.387339	0.580092	0.479665	0.544873	0.689692	0.695844	0.259295	0.469187	0.628404	0.571233	0.619522	0.475028	1.95996	1.40558	1.08874	0.912372	0.117077	-0.180007	0.0289119	0.240505	0.0256212	-0.300169	-0.817807	-0.797511	-0.485173	-0.798704	-1.07759	-1.15514	-0.598119	-0.53958	-0.646562	-0.554932	-0.924172	-1.19755	-1.53092	-1.95996	-1.49767	0.400133	0.312002	0.449539	0.647643	0.697258	0.399866	0.678991	0.510604	0.653421	0.408443	0.649794	0.624328	0.583148	0.686691	0.51781	0.621614	0.319578	0.741864	0.534198	0.542753	0.437771	0.510154	0.565673	0.510448	0.502381	0.558793	0.441256	0.41771	0.248989	0.402921	0.451362	0.534604	0.465873	0.596608	0.555966	0.557699	0.560443	0.767339	0.822165	0.450045	0.660978	0.704873	0.359592	0.512224	0.561456	0.264286	0.666654	0.663092	0.627982	0.543595	0.76071	0.604283	0.516798	0.622907	0.469244	0.644579	0.268554	0.579246	0.347703	0.484057	0.440903	0.506481	0.729965	0.345754	0.576576	0.731343	0.487054	0.417774	0.689329	0.536999	0.562653	0.586731	0.684129	0.726717	0.581664
g120	0.775516	0.48346	0.537467	0.682735	0.711138	0.637425	0.621871	0.54868	0.602631	0.444272	0.512087	0.792564	0.361402	0.479851	0.461162	0.427075	0.551615	0.472023	0.556516	0.556092	0.623891	0.718541	0.542505	0.48044	0.633816	0.530785	0.46241	0.702156	0.540302	0.588249	0.711697	0.569525	0.54429	0.543314	0.489211	0.453487	0.644224	0.757352	0.560031	0.580654	0.61542	0.654632	0.472662	0.586976	0.507331	0.500755	0.568438	0.704744	0.539171	0.643798	0.537048	0.685633	0.627322	0.456285	0.717182	0.36046	0.49304	0.704938	0.458557	0.528134	0.336724	0.521816	0.456055	0.715178	0.651985	0.635847	0.727447	0.540393	0.430421	0.665934	0.329991	0.326427	0.615756	0.495136	0.512679	0.480499	0.368824	0.367853	0.213944	0.460884	0.631517	0.569279	0.517867	0.696571	0.473489	0.612174	0.65401	0.596962	0.443788	0.22668	0.534001	0.555828	0.34038	0.436096	0.808039	0.5925	0.421429	0.792137	0.50819	0.644471	1.95996	1.66895	1.17967	0.897867	0.490758	0.186881	1.39979	1.90606	1.33612	1.02623	0.490559	0.51645	1.75671	1.53251	1.36825	0.932247	1.32134	1.41488	0.410846	0.912074	0.111575	-0.301247	-0.743187	-1.95996	-1.90214	0.464177	0.654296	0.123303	0.580509	0.70149	0.198242	0.572677	0.602975	0.524021	0.420543	0.555655	0.550716	0.64456	0.485077	0.791756	0.44355	0.533661	0.683025	0.524381	0.337736	0.635417	0.466483	0.654756	0.460028	0.562901	0.56724	0.489791	0.569317	0.76757	0.841644	0.679988	0.52255	0.752347	0.543762	0.569566	0.644049	0.524899	0.569176	0.476896	0.364412	0.831217	0.631026	0.577331	0.45978	0.52605	0.435305	0.728295	0.484081	0.560281	0.799034	0.719812	0.533938	0.423221	0.690589	0.445475	0.518515	0.567037	0.458286	0.641592	0.558235	0.756362	0.649387	0.444186	0.368149	0.378429	0.557491	0.694887	0.59036	0.622645	0.641946	0.792214	0.365043	0.598629	0.73601	0.480464
g121	0.626437	0.696201	0.69616	0.473631	0.629393	0.401373	0.806276	0.677143	0.565153	0.615524	0.470284	0.258943	0.677037	0.466776	0.500326	0.759092	0.623489	0.549884	0.371111	0.536018	0.526603	0.614425	0.557771	0.641554	0.477318	0.603454	0.665049	0.483634	0.407071	0.709763	0.377148	0.61605	0.405628	0.421208	0.726362	0.475484	0.507262	0.508829	0.611808	0.299183	0.551515	0.49071	0.378054	0.317781	0.554542	0.44726	0.564338	0.489342	0.321596	0.502939	0.601518	0.572205	0.643086	0.602341	0.601135	0.39215	0.434893	0.743853	0.556659	0.496404	0.460383	0.208342	0.488798	0.789523	0.501245	0.313523	0.541609	0.385606	0.705497	0.440376	0.332554	0.515413	0.328438	0.660699	0.604299	0.607566	0.459301	0.349904	0.526769	0.654915	0.497817	0.664064	0.48969	0.440024	0.556215	0.444399	0.581106	0.572567	0.827372	0.643151	0.474787	0.613912	0.364851	0.550665	0.266972	0.492514	0.65823	0.427236	0.363837	0.772835	-1.19203	0.0337469	0.406715	0.671576	0.872039	1.00387	0.384557	-0.842403	-0.609984	-0.274703	-0.151525	-1.75582	-1.95996	-1.22938	-0.935709	-0.399169	-0.586455	-0.704632	-0.0987313	-0.620489	-0.606605	-0.157139	1.68128	1.95996	0.785162	0.483608	0.858432	0.652508	0.51828	0.572119	0.548788	0.63776	0.378918	0.731418	0.296956	0.445542	0.455871	0.533264	0.607812	0.571218	0.559241	0.328581	0.322	0.514813	0.70843	0.65454	0.535165	0.449781	0.398393	0.537456	0.58141	0.526632	0.589622	0.430329	0.579584	0.563564	0.633868	0.264022	0.781725	0.331404	0.680317	0.388666	0.489781	0.598829	0.412425	0.49481	0.499624	0.476328	0.348381	0.747818	0.477304	0.684491	0.372285	0.594853	0.536572	0.673869	0.542648	0.417137	0.570315	0.328281	0.569885	0.702966	0.639263	0.599558	0.395751	0.60567	0.323918	0.717952	0.608839	0.427243	0.590661	0.810815	0.513952	0.458762	0.472537	0.557877	0.546517	0.732089	0.621538	0.461754
g122	0.62811	0.681554	0.518418	0.559719	0.725444	0.541296	0.601115	0.625989	0.261916	0.56205	0.359805	0.672005	0.419062	0.60155	0.583062	0.502528	0.610493	0.48381	0.70399	0.605868	0.413559	0.454122	0.4972	0.717111	0.647992	0.730122	0.466886	0.587211	0.477231	0.403547	0.565909	0.427765	0.458915	0.64126	0.619406	0.512988	0.483706	0.475697	0.488665	0.589584	0.380765	0.424971	0.3984	0.446475	0.471617	0.601829	0.616782	0.489021	0.456667	0.382338	0.441075	0.581647	0.494283	0.480572	0.542945	0.475817	0.531378	0.444361	0.43042	0.512205	0.733156	0.27181	0.699371	0.50747	0.598507	0.45274	0.491171	0.621889	0.38532	0.508546	0.349317	0.545284	0.836579	0.477592	0.390252	0.495526	0.942611	0.455556	0.538238	0.880553	0.45742	0.649414	0.532405	0.613268	0.542909	0.56119	0.541514	0.524988	0.744598	0.629527	0.524773	0.442482	0.74287	0.486766	0.692026	0.473714	0.292107	0.735793	0.540122	0.571653	-1.95996	-1.5956	-1.38305	-0.993104	-0.420442	-0.339104	-0.415374	-0.635699	-0.31585	-0.123795	-0.0277919	-0.420813	-0.873587	-0.490451	0.161436	0.485489	0.322802	0.242803	0.465539	0.318352	0.653307	1.52736	1.87273	1.95996	1.92075	0.546524	0.518901	0.5739	0.339586	0.414232	0.370517	0.486511	0.464238	0.552644	0.455881	0.458538	0.638411	0.164718	0.385586	0.524498	0.633738	0.514919	0.492425	0.631567	0.765433	0.443783	0.620071	0.653303	0.531091	0.541117	0.543273	0.526369	0.324607	0.583946	0.436279	0.491701	0.585481	0.5328	0.639157	0.509307	0.618179	0.868439	0.390587	0.458301	0.351442	0.643407	0.606659	0.397395	0.399026	0.636029	0.562453	0.506212	0.37793	0.588377	0.434075	0.561462	0.648208	0.331037	0.391836	0.622559	0.684626	0.608708	0.589829	0.463065	0.641998	0.605019	0.555802	0.441441	0.401051	0.496366	0.500837	0.677038	0.729183	0.548572	0.583651	0.384132	0.679175	0.570074	0.585544	0.571132
g123	0.517365	0.484808	0.72987	0.723283	0.708627	0.648007	0.3999	0.512489	0.318603	0.494015	0.605126	0.580059	0.664735	0.452829	0.511739	0.681424	0.383534	0.51078	0.457006	0.485095	0.726982	0.529349	0.571974	0.487843	0.75167	0.708059	0.315518	0.570973	0.491522	0.698015	0.711156	0.294552	0.43654	0.439555	0.337575	0.499681	0.454679	0.516297	0.536535	0.537583	0.400417	0.485248	0.461019	0.385689	0.683595	0.594907	0.532226	0.59597	0.649822	0.622314	0.689758	0.324787	0.472058	0.235908	0.339908	0.51258	0.579629	0.789665	0.743512	0.589467	0.605036	0.325728	0.6894	0.455865	0.604821	0.75978	0.36158	0.495037	0.388459	0.487089	0.270051	0.40389	0.559863	0.677032	0.681667	0.751236	0.477897	0.402052	0.401032	0.612877	0.493192	0.785886	0.379445	0.57811	0.582277	0.379943	0.357834	0.289282	0.851113	0.609539	0.431446	0.433327	0.682747	0.655913	0.492173	0.509868	0.51553	0.518154	0.369496	0.592208	-1.95996	0.0158849	0.3916	0.423042	0.981225	1.34414	0.0725719	-0.191927	-0.0403391	1.22934	1.44442	0.350343	-0.542879	0.397835	0.585645	1.03945	0.611091	0.10796	0.526359	0.295211	0.451656	1.33593	1.63765	1.95996	1.53636	0.44761	0.492078	0.362337	0.647802	0.677707	0.679373	0.643338	0.732792	0.58591	0.665427	0.266359	0.472553	0.599693	0.757882	0.661552	0.423946	0.646072	0.778234	0.52275	0.45114	0.464771	0.426382	0.727866	0.457437	0.447512	0.415808	0.654924	0.695789	0.427588	0.465592	0.427938	0.480582	0.44393	0.528337	0.450385	0.542896	0.525643	0.72661	0.500721	0.65891	0.532002	0.437499	0.62366	0.55916	0.572512	0.818295	0.419787	0.587217	0.660338	0.364964	0.434181	0.67815	0.677017	0.263863	0.478333	0.435512	0.324179	0.34895	0.500411	0.3532	0.332575	0.71674	0.514761	0.474007	0.606713	0.532755	0.637463	0.466622	0.649055	0.581556	0.36062	0.472204	0.501408	0.620916	0.487359
g124	0.643266	0.555635	0.381388	0.52343	0.548979	0.52349	0.698109	0.484523	0.514646	0.721078	0.627586	0.444118	0.930033	0.368558	0.346025	0.299321	0.737055	0.389121	0.538914	0.504377	0.560528	0.605302	0.752417	0.588767	0.517438	0.588856	0.249155	0.415943	0.565378	0.345696	0.57479	0.642472	0.457133	0.454227	0.48546	0.40151	0.431881	0.386218	0.653183	0.714935	0.546713	0.259928	0.810566	0.472672	0.368716	0.624675	0.621472	0.651663	0.57095	0.704736	0.637501	0.440964	0.729308	0.637646	0.469392	0.607922	0.515113	0.54273	0.50155	0.262128	0.662853	0.651057	0.359287	0.636615	0.475375	0.397339	0.481857	0.792608	0.743225	0.722271	0.577377	0.697463	0.432919	0.491858	0.473069	0.486401	0.474982	0.341075	0.598439	0.52459	0.488974	0.446959	0.444927	0.545615	0.395988	0.427471	0.434408	0.413434	0.363239	0.461711	0.467256	0.474584	0.335614	0.866218	0.42613	0.442965	0.698059	0.406689	0.550028	0.49859	-1.95996	-1.55133	-0.653789	-0.298116	-0.148605	0.374153	-0.237754	-0.56119	-0.290077	-0.149689	0.901192	0.781731	0.755781	1.50362	1.84173	1.95996	1.5388	0.98631	1.11204	0.837727	1.20293	1.64864	1.81937	1.9463	1.29873	0.528501	0.408702	0.418961	0.678582	0.517909	0.465237	0.574517	0.492669	0.520174	0.270867	0.416024	0.80323	0.511681	0.642734	0.678441	0.483622	0.577228	0.61685	0.570794	0.620555	0.501615	0.539448	0.479971	0.571041	0.463115	0.47047	0.686355	0.623331	0.57164	0.355444	0.711232	0.522873	0.403661	0.650466	0.637786	0.591835	0.589992	0.73484	0.615075	0.610732	0.617851	0.630267	0.53687	0.601649	0.584604	0.534651	0.650251	0.835257	0.57929	0.643219	0.342848	0.627699	0.71154	0.537918	0.627256	0.526253	0.738415	0.626061	0.43052	0.626569	0.526779	0.59732	0.363786	0.484846	0.632605	0.490925	0.586034	0.703106	0.481235	0.471084	0.521592	0.566156	0.443811	0.463658	0.56057
g125	0.48137	0.525263	0.712289	0.649923	0.526901	0.420828	0.362476	0.301383	0.680536	0.59174	0.487805	0.530026	0.524681	0.719175	0.65946	0.688502	0.545537	0.402264	0.502934	0.514655	0.482349	0.541707	0.448637	0.493163	0.541139	0.752985	0.481022	0.35007	0.579371	0.710696	0.48535	0.457037	0.422243	0.50196	0.521002	0.735648	0.325586	0.414541	0.478477	0.496141	0.744072	0.483131	0.609325	0.549383	0.492492	0.684835	0.645166	0.495313	0.381383	0.542742	0.433631	0.527704	0.480546	0.577145	0.449907	0.42236	0.673618	0.786579	0.477848	0.585486	0.493442	0.689489	0.566166	0.483057	0.342989	0.486679	0.347038	0.416258	0.476609	0.156985	0.600946	0.435756	0.689064	0.383217	0.72743	0.498767	0.640322	0.517955	0.562886	0.568592	0.444051	0.629476	0.5191	0.358401	0.788601	0.406127	0.542931	0.309299	0.538689	0.530857	0.287739	0.581014	0.435083	0.608398	0.582636	0.659047	0.516939	0.552849	0.475333	0.598442	0.485094	0.574418	0.362004	0.714775	0.572471	0.412668	0.525477	0.461256	0.489201	0.336431	0.582007	0.425415	0.460588	0.490907	0.533317	0.559595	0.716837	0.558244	0.470158	0.486137	0.446272	0.39405	0.585511	0.643206	0.468081	0.334312	0.587651	0.345493	0.600438	0.397468	0.82667	0.475147	0.357309	0.474812	0.523066	0.505278	0.536781	0.34155	0.487391	0.347166	0.44287	0.463795	0.376907	0.806543	0.604983	0.597335	0.679622	0.484689	0.60208	0.539628	0.572756	0.367969	0.37016	0.465839	0.440573	0.67524	0.580097	0.645864	0.598821	0.723411	0.419136	0.700699	0.30331	0.591839	0.588068	0.654361	0.438919	0.343517	0.5719	0.665007	0.469091	0.534811	0.513831	0.408167	0.40154	0.675602	0.4812	0.639397	0.69265	0.539985	0.345205	0.518322	0.40324	0.449831	0.56865	0.709615	0.398079	0.609803	0.505061	0.524206	0.51157	0.532981	0.296628	0.341328	0.594372	0.50721	0.378331	0.495131	0.534046	0.341744
g126	0.522889	0.527597	0.3458	0.438877	0.48124	0.237918	0.588473	0.633209	0.537907	0.628348	0.602753	0.831417	0.735694	0.597741	0.655477	0.653403	0.407619	0.530058	0.567099	0.709304	0.727943	0.535833	0.449452	0.597376	0.475328	0.349096	0.380616	0.70678	0.546825	0.69045	0.432245	0.604739	0.742095	0.749694	0.536318	0.504406	0.752913	0.532776	0.555951	0.62967	0.374536	0.348019	0.350155	0.55208	0.637021	0.600027	0.728013	0.469054	0.640523	0.55001	0.594289	0.466333	0.528496	0.451352	0.558405	0.790223	0.449887	0.363903	0.4446	0.553152	0.784192	0.525594	0.670626	0.436487	0.57316	0.668801	0.331034	0.558878	0.390164	0.783215	0.454537	0.615185	0.541907	0.675743	0.529405	0.475638	0.561686	0.556864	0.372651	0.623905	0.572278	0.447519	0.718063	0.592886	0.532991	0.49695	0.396561	0.470839	0.584408	0.533036	0.274802	0.423182	0.650045	0.530701	0.24563	0.699381	0.531081	0.539878	0.415155	0.689844	0.696584	0.562466	0.545235	0.581287	0.578438	0.679596	0.350312	0.527997	0.639559	0.497725	0.528272	0.391689	0.455824	0.616052	0.676619	0.555795	0.549881	0.624851	0.47558	0.496865	0.446546	0.588204	0.587984	0.631124	0.477219	0.347328	0.639696	0.609471	0.383431	0.755047	0.467359	0.562865	0.267949	0.701134	0.580046	0.499716	0.459887	0.738782	0.799296	0.322985	0.438084	0.373076	0.583583	0.517869	0.536029	0.698708	0.374537	0.530262	0.523465	0.519821	0.549647	0.435543	0.289033	0.604173	0.413737	0.714805	0.480383	0.618086	0.502751	0.619707	0.420039	0.678965	0.570052	0.551073	0.689782	0.478337	0.702002	0.37659	0.384156	0.595396	0.432467	0.554328	0.272159	0.541193	0.491506	0.572567	0.594459	0.630261	0.50393	0.516388	0.656077	0.424301	0.551962	0.631495	0.658909	0.686647	0.572287	0.650384	0.424589	0.450719	0.490731	0.343363	0.560853	0.541131	0.713546	0.498577	0.31684	0.799645	0.398023	0.668764
g127	0.417868	0.433969	0.606954	0.874859	0.298631	0.553954	0.311496	0.63629	0.659346	0.622743	0.352229	0.552409	0.582489	0.533545	0.487079	0.373222	0.642856	0.783061	0.370863	0.51128	0.588129	0.482424	0.455273	0.364351	0.532149	0.772122	0.57764	0.577846	0.330677	0.414486	0.543232	0.719344	0.668703	0.454282	0.54343	0.369045	0.56185	0.340501	0.571386	0.384518	0.49383	0.761281	0.244097	0.316331	0.570003	0.722837	0.394137	0.365489	0.507039	0.628933	0.55469	0.40885	0.277984	0.637405	0.45778	0.484389	0.286211	0.595971	0.481013	0.600127	0.73141	0.762967	0.523573	0.625917	0.697993	0.456771	0.698796	0.579755	0.447306	0.442095	0.576607	0.52652	0.487295	0.636984	0.481095	0.528479	0.51068	0.389165	0.548039	0.687006	0.508825	0.560581	0.528583	0.563054	0.763453	0.35259	0.564948	0.388769	0.57234	0.416754	0.385445	0.551817	0.553005	0.561311	0.894107	0.418144	0.68131	0.517497	0.702684	0.493443	0.304052	0.357437	0.606668	0.71911	0.732538	0.601222	0.852253	0.537022	0.636485	0.62972	0.540971	0.566479	0.482476	0.619292	0.574085	0.352417	0.377718	0.37819	0.645864	0.401556	0.470893	0.631233	0.716406	0.610378	0.616485	0.592028	0.466126	0.432665	0.646437	0.647486	0.671278	0.507903	0.388944	0.497214	0.636465	0.574809	0.392427	0.387697	0.5509	0.568205	0.487634	0.670782	0.273506	0.259913	0.620302	0.577845	0.59257	0.436481	0.510817	0.586985	0.426119	0.60008	0.678677	0.828465	0.641191	0.534176	0.397371	0.396	0.574202	0.430179	0.522361	0.619779	0.440286	0.674225	0.518574	0.480196	0.335263	0.550391	0.572342	0.533695	0.651759	0.485548	0.69764	0.431252	0.473629	0.451967	0.679261	0.640568	0.640322	0.353285	0.859496	0.604185	0.636884	0.654089	0.48173	0.586377	0.589231	0.533716	0.441754	0.315884	0.647775	0.510896	0.408021	0.626623	0.506608	0.504215	0.617969	0.579271	0.699476	0.314132
g128	0.334734	0.536135	0.47838	0.686507	0.522825	0.433224	0.624557	0.573728	0.783793	0.409058	0.561142	0.534139	0.301081	0.437657	0.484738	0.406564	0.502795	0.585446	0.479941	0.691885	0.385604	0.688087	0.479059	0.421733	0.812377	0.625639	0.685564	0.686006	0.60066	0.629397	0.480683	0.623073	0.46957	0.565467	0.568889	0.792194	0.703381	0.633258	0.401541	0.609372	0.515921	0.360899	0.380354	0.439458	0.589304	0.582199	0.568061	0.595976	0.612425	0.716343	0.582861	0.541968	0.385366	0.537884	0.737856	0.540012	0.617033	0.634744	0.457484	0.692929	0.452312	0.799506	0.778858	0.67425	0.53001	0.502646	0.621148	0.747848	0.64411	0.329316	0.631814	0.731013	0.606143	0.476764	0.473478	0.607461	0.543197	0.512598	0.489319	0.357542	0.484389	0.594937	0.380422	0.408827	0.570216	0.830627	0.74872	0.40059	0.483807	0.486315	0.28659	0.724954	0.470673	0.309855	0.481981	0.441932	0.420928	0.632796	0.518514	0.790085	0.439626	0.497842	0.396375	0.431007	0.589411	0.51229	0.228292	0.577696	0.55235	0.532564	0.617104	0.628654	0.565446	0.454266	0.532729	0.607713	0.374961	0.629266	0.695293	0.401186	0.72275	0.439461	0.670777	0.867301	0.660489	0.571616	0.433939	0.413443	0.619587	0.576642	0.444295	0.490882	0.548884	0.663008	0.553733	0.718434	0.497957	0.501398	0.690381	0.627118	0.572213	0.455414	0.766528	0.437783	0.462062	0.608099	0.508539	0.598943	0.611943	0.606457	0.609317	0.551195	0.652162	0.56057	0.406899	0.700066	0.689407	0.380729	0.295688	0.65273	0.528293	0.655524	0.684327	0.542648	0.389378	0.674748	0.652448	0.440921	0.512016	0.358159	0.489716	0.60634	0.690104	0.452841	0.460256	0.801006	0.537443	0.490036	0.602234	0.623249	0.527881	0.730579	0.510672	0.430906	0.428996	0.548944	0.569141	0.756261	0.462025	0.414386	0.669278	0.42796	0.681982	0.466607	0.597941	0.733198	0.664795	0.650563	0.588369	0.48664
g129	0.736571	0.599486	0.589237	0.633887	0.715904	0.720337	0.408776	0.70094	0.457339	0.690585	0.613702	0.443941	0.6815	0.65915	0.511502	0.496765	0.596995	0.622063	0.652025	0.57548	0.387124	0.651318	0.462114	0.657124	0.524049	0.603787	0.553874	0.26304	0.654613	0.507615	0.497652	0.40532	0.51758	0.36976	0.393859	0.482163	0.772764	0.474693	0.569062	0.451777	0.43106	0.662946	0.71658	0.442479	0.282392	0.688663	0.434608	0.569872	0.572673	0.518489	0.480779	0.555392	0.720378	0.717296	0.475408	0.503423	0.526556	0.725326	0.281891	0.466286	0.650379	0.497667	0.597413	0.543394	0.539648	0.57377	0.674994	0.667385	0.442857	0.661843	0.71142	0.304704	0.484452	0.403559	0.324072	0.725889	0.738474	0.423534	0.391517	0.448733	0.493129	0.61668	0.493964	0.580326	0.520968	0.613095	0.320327	0.72995	0.531054	0.394175	0.541874	0.376412	0.574134	0.551405	0.494498	0.3789	0.368965	0.595637	0.601234	0.543825	0.49019	0.485036	0.53341	0.343451	0.598546	0.494835	0.383406	0.479828	0.55529	0.44324	0.551406	0.532112	0.621241	0.533182	0.426437	0.419289	0.536738	0.764399	0.431848	0.403895	0.629044	0.414939	0.503152	0.393248	0.353141	0.665755	0.658403	0.596535	0.551751	0.63684	0.417389	0.532215	0.572082	0.512929	0.323526	0.708256	0.546784	0.623864	0.682459	0.679839	0.293524	0.570305	0.525191	0.685399	0.399689	0.63781	0.459458	0.690081	0.551308	0.459095	0.823298	0.503329	0.478236	0.65591	0.575174	0.51402	0.681901	0.479261	0.748504	0.471784	0.532917	0.675404	0.516106	0.560102	0.49427	0.363725	0.647534	0.490223	0.547886	0.58366	0.541662	0.53967	0.692411	0.543298	0.641748	0.432926	0.756207	0.520901	0.57315	0.628005	0.586264	0.505701	0.423565	0.589371	0.412473	0.715165	0.510252	0.532404	0.507081	0.585896	0.604394	0.519025	0.73443	0.636711	0.422621	0.632403	0.45407	0.625373	0.485587	0.520663
