genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149	c150	c151	c152	c153	c154	c155	c156	c157	c158	c159	c160	c161	c162	c163	c164	c165	c166	c167	c168	c169	c170	c171	c172	c173	c174	c175	c176	c177	c178	c179	c180	c181	c182	c183	c184	c185	c186	c187	c188	c189	c190	c191	c192	c193	c194	c195	c196	c197	c198	c199
g158	0.150329	0.40071	0.372406	0.362293	0.377236	0.491798	0.568522	0.413752	0.598197	0.227763	0.316312	0.380339	0.497242	0.502297	0.384171	0.499417	0.613019	0.337752	0.429026	0.458334	0.567232	0.323153	0.643866	0.647091	0.566852	0.555407	0.344074	0.303279	0.447369	0.625544	0.399842	0.452992	0.361583	0.622614	0.572221	0.458409	0.57468	0.44067	0.527329	0.408324	0.588268	0.218119	0.557748	0.491426	0.4261	0.371692	0.329414	0.629704	0.461152	0.541884	0.238179	0.606947	0.582753	0.663756	0.642482	0.427798	0.470344	0.413681	0.456138	0.387185	0.430362	0.507329	0.350358	0.59305	0.456568	0.411077	0.413681	0.510505	0.525187	0.495977	0.497545	0.301502	0.502403	0.473813	0.557406	0.372451	0.466117	0.550076	0.671721	0.598436	0.688468	0.31021	0.632734	0.358589	0.676878	0.625345	0.475115	0.593832	0.463043	0.422174	0.452939	0.289856	0.656672	0.513685	0.516604	0.761163	0.355787	0.7561	0.33129	0.558137	0.465436	0.617212	0.470846	0.411297	0.58404	0.288654	0.528304	0.437039	0.365047	0.612001	0.490336	0.69185	0.244547	0.335197	0.633019	0.674413	0.44745	0.430932	0.511297	0.425107	0.320156	0.571458	0.683966	0.340572	0.458524	0.560839	0.530226	0.526964	0.403381	0.339256	0.47203	0.583841	0.513941	0.389976	0.398303	0.698843	0.636098	0.198597	0.324307	0.691014	0.41747	0.520621	0.444732	0.424093	0.549159	0.3642	0.402714	0.408985	0.407126	0.63239	0.523769	0.519805	0.468976	0.356685	0.614878	0.408302	0.458017	0.447901	0.528044	0.672825	0.399339	0.345974	0.287462	0.466889	0.41138	0.515931	0.627639	0.782854	0.441195	0.669925	0.419415	0.584318	0.42988	0.599786	0.497939	0.817712	0.273575	0.628598	0.351599	0.640789	0.594654	0.452548	0.659246	0.374072	0.576847	0.376044	0.380202	0.463376	0.336352	0.475171	0.431114	0.530514	0.593208	0.708734	0.46852	0.433248	0.347424	0.259991	0.578697	0.229999
g159	0.367214	0.640437	0.612887	0.332635	0.425921	0.245249	0.396316	0.354313	0.486979	0.304337	0.375141	0.570292	0.486737	0.736512	0.39583	0.53563	0.511543	0.451574	0.512121	0.575136	0.416765	0.198458	0.620826	0.555187	0.536315	0.478694	0.618501	0.553727	0.2267	0.568438	0.387177	0.57894	0.520854	0.252033	0.418964	0.397918	0.602917	0.538291	0.711794	0.41401	0.470864	0.566286	0.579882	0.441013	0.319145	0.402989	0.612947	0.645178	0.330367	0.402883	0.266125	0.495052	0.479366	0.299272	0.603525	0.435805	0.422642	0.416759	0.628684	0.274255	0.339838	0.614939	0.500835	0.540642	0.636761	0.598399	0.283473	0.513973	0.441968	0.417383	0.455846	0.619355	0.496075	0.674085	0.411038	0.651944	0.386875	0.639143	0.570794	0.64674	0.554078	0.543851	0.373495	0.438803	0.208657	0.474122	0.489032	0.376216	0.370892	0.598955	0.492877	0.652822	0.43408	0.395413	0.526522	0.449131	0.869076	0.280733	0.607321	0.491171	0.300838	0.518247	0.332333	0.223333	0.388038	0.706248	0.523463	0.474257	0.705889	0.271854	0.687592	0.507474	0.523933	0.397833	0.663935	0.304607	0.405991	0.578527	0.497343	0.349263	0.400413	0.597483	0.323139	0.390452	0.476496	0.586817	0.51875	0.690857	0.641726	0.308882	0.566369	0.414571	0.549087	0.585997	0.724404	0.338877	0.296096	0.389569	0.495712	0.5123	0.539921	0.404882	0.560294	0.485501	0.674893	0.401041	0.521652	0.565133	0.537546	0.568903	0.390442	0.391002	0.439534	0.519662	0.636837	0.355503	0.695856	0.175936	0.564198	0.509297	0.405014	0.54513	0.557091	0.571248	0.478238	0.340575	0.568402	0.43265	0.421989	0.590887	0.545314	0.622388	0.460371	0.328291	0.500008	0.494008	0.458915	0.442352	0.404725	0.478666	0.60905	0.237697	0.487161	0.646231	0.689882	0.485377	0.295447	0.496947	0.414092	0.493889	0.662685	0.42423	0.513644	0.515201	0.408162	0.355619	0.610414	0.610308	0.524972	0.513354
g160	0.575425	0.518586	0.320841	0.785241	0.483879	0.588787	0.591361	0.365278	0.52487	0.368449	0.580513	0.432787	0.458279	0.652049	0.269958	0.410688	0.307329	0.53982	0.367119	0.433544	0.300235	0.459377	0.38225	0.452434	0.398928	0.5116	0.360229	0.445328	0.721864	0.345513	0.572546	0.434207	0.539898	0.353535	0.444354	0.604025	0.441036	0.714	0.372702	0.433627	0.413735	0.42829	0.414526	0.689437	0.459691	0.524451	0.532622	0.506971	0.528244	0.498136	0.436904	0.47834	0.585966	0.716422	0.498124	0.5131	0.756989	0.395359	0.363995	0.57016	0.645208	0.503844	0.461603	0.725694	0.65088	0.687478	0.394245	0.519948	0.696247	0.145939	0.500129	0.66099	0.584975	0.444779	0.511032	0.47514	0.426085	0.198417	0.448855	0.287882	0.633709	0.451606	0.511196	0.437017	0.664622	0.44566	0.716633	0.740405	0.639738	0.405359	0.368222	0.564766	0.46305	0.603433	0.562776	0.479007	0.583622	0.503966	0.52441	0.460112	0.543135	0.514993	0.448438	0.668751	0.358243	0.492961	0.333737	0.437976	0.372369	0.504095	0.596179	0.404137	0.433256	0.618039	0.391175	0.27477	0.55326	0.54464	0.544725	0.444179	0.388915	0.494652	0.373305	0.429016	0.646684	0.544431	0.60441	0.439747	0.455594	0.575844	0.580531	0.53122	0.398489	0.531348	0.5712	0.26967	0.355899	0.552803	0.426241	0.70282	0.236416	0.540192	0.478952	0.391233	0.300413	0.610945	0.464121	0.410131	0.42735	0.665369	0.479706	0.26693	0.398514	0.653889	0.531151	0.583187	0.420409	0.576501	0.247939	0.238116	0.518481	0.413515	0.492079	0.662141	0.499962	0.406507	0.550161	0.447991	0.512024	0.468895	0.358388	0.459549	0.450989	0.501496	0.366449	0.491214	0.551553	0.379533	0.400917	0.433637	0.492169	0.674122	0.590599	0.311963	0.570046	0.345359	0.534915	0.448964	0.490815	0.565131	0.444906	0.296833	0.497898	0.39804	0.625232	0.415681	0.56467	0.586659	0.411394	0.569335
g161	0.485445	0.401146	0.616791	0.608202	0.651446	0.693839	0.280332	0.418817	0.494443	0.517728	0.491338	0.581843	0.653834	0.655756	0.693194	0.423917	0.645196	0.547127	0.47998	0.503042	0.649998	0.626788	0.374931	0.513099	0.704089	0.526763	0.624997	0.454727	0.603551	0.588965	0.714235	0.670536	0.512962	0.345457	0.474747	0.429842	0.461981	0.701829	0.453131	0.466359	0.359909	0.395613	0.396621	0.379692	0.253632	0.241754	0.530115	0.534942	0.500621	0.556666	0.472665	0.375333	0.585232	0.606777	0.545939	0.596795	0.448066	0.390596	0.62949	0.562228	0.496977	0.413249	0.632598	0.525176	0.538349	0.490455	0.486612	0.353271	0.684841	0.387463	0.299191	0.40168	0.407642	0.544784	0.593888	0.54558	0.465405	0.388934	0.593732	0.608119	0.541235	0.405405	0.480979	0.420787	0.524609	0.223507	0.436042	0.565786	0.351053	0.535458	0.470577	0.406607	0.523337	0.364179	0.386319	0.564947	0.399998	0.467545	0.483881	0.483347	0.577281	0.447847	0.397096	0.488656	0.425344	0.65451	0.52243	0.63582	0.328061	0.442914	0.648326	0.363999	0.582621	0.476011	0.707827	0.53767	0.652779	0.482815	0.638765	0.384091	0.335705	0.454344	0.279829	0.319072	0.258916	0.549927	0.428497	0.481499	0.6622	0.568473	0.606082	0.565508	0.546246	0.460353	0.500691	0.604208	0.441732	0.75566	0.392905	0.421965	0.710621	0.654143	0.58951	0.519033	0.783677	0.231414	0.511111	0.748215	0.421343	0.387582	0.484532	0.5828	0.26635	0.538285	0.383352	0.654751	0.68176	0.528327	0.427778	0.558845	0.39402	0.563713	0.351925	0.415571	0.278208	0.311403	0.414627	0.297874	0.520699	0.479917	0.577409	0.441321	0.572356	0.590259	0.594019	0.737056	0.438174	0.490714	0.640947	0.508487	0.394565	0.555649	0.424795	0.655505	0.509344	0.459384	0.379375	0.545601	0.438113	0.495754	0.561368	0.82819	0.347025	0.608937	0.456428	0.466981	0.434681	0.470524	0.514673	0.491014
g162	0.725877	0.48948	0.475836	0.747103	0.412204	0.372911	0.672882	0.339486	0.555048	0.46982	0.463152	0.658784	0.310313	0.476651	0.493673	0.550532	0.596258	0.494302	0.389344	0.438691	0.404605	0.266295	0.399654	0.384582	0.589744	0.450182	0.405394	0.515846	0.448089	0.534661	0.542203	0.438894	0.338201	0.470413	0.386278	0.458496	0.303473	0.541667	0.475613	0.540519	0.62535	0.57891	0.44699	0.29595	0.399267	0.361083	0.447564	0.593756	0.363399	0.493535	0.311977	0.580886	0.380974	0.350733	0.425069	0.334113	0.43929	0.401236	0.408051	0.47153	0.414418	0.467221	0.441817	0.43349	0.258157	0.3176	0.670955	0.558199	0.512897	0.26578	0.590495	0.332878	0.561797	0.452654	0.406931	0.554208	0.646221	0.535481	0.454428	0.435196	0.416471	0.374035	0.483323	0.29171	0.359198	0.268224	0.398447	0.580442	0.611808	0.447587	0.379196	0.397343	0.210562	0.593299	0.418593	0.434744	0.356715	0.494012	0.447278	0.442384	0.502762	0.282868	0.606627	0.701529	0.607428	0.657972	0.508749	0.3473	0.43448	0.573642	0.348317	0.700207	0.606212	0.453281	0.405094	0.387247	0.391467	0.429673	0.579299	0.3092	0.473217	0.459741	0.473842	0.31599	0.525997	0.48144	0.358006	0.531458	0.361444	0.367222	0.44013	0.506075	0.281474	0.507059	0.412136	0.312177	0.431506	0.605237	0.362893	0.461349	0.395411	0.551349	0.479919	0.455717	0.566673	0.422291	0.354283	0.351748	0.459636	0.494777	0.751863	0.60845	0.388151	0.33717	0.341899	0.177032	0.396417	0.460447	0.531621	0.248457	0.62543	0.475642	0.520225	0.625416	0.37728	0.505743	0.370242	0.550485	0.232771	0.307647	0.496843	0.299008	0.386428	0.443726	0.50025	0.578989	0.502254	0.329264	0.464882	0.644044	0.429278	0.250329	0.303707	0.431611	0.555076	0.716472	0.437982	0.226329	0.440445	0.408144	0.434721	0.514243	0.603456	0.519009	0.453475	0.451718	0.708778	0.555871	0.389785	0.516993
g163	0.214076	0.566603	0.564228	0.51564	0.452761	0.435606	0.4377	0.423306	0.730187	0.426312	0.491067	0.327137	0.617443	0.341941	0.749646	0.322023	0.594245	0.565427	0.363474	0.330805	0.332344	0.611219	0.421565	0.568566	0.361947	0.419125	0.57336	0.336591	0.829314	0.654022	0.385903	0.483293	0.3802	0.567732	0.666479	0.464613	0.53252	0.227756	0.678628	0.568433	0.567566	0.457016	0.566764	0.402251	0.550787	0.568315	0.51203	0.365373	0.426301	0.449746	0.552256	0.59533	0.588906	0.536909	0.369255	0.490954	0.458897	0.608042	0.631932	0.358206	0.5087	0.304427	0.541876	0.348668	0.665827	0.395599	0.407739	0.291875	0.556981	0.65331	0.236726	0.46751	0.655501	0.439418	0.410426	0.419095	0.700883	0.379158	0.418513	0.351583	0.395487	0.461793	0.378829	0.498935	0.44478	0.398179	0.558197	0.351868	0.466869	0.397198	0.545978	0.524783	0.463338	0.490842	0.242406	0.548208	0.590707	0.543151	0.502567	0.571914	0.539828	0.607072	0.553766	0.40172	0.411651	0.376966	0.470493	0.599737	0.525756	0.24429	0.393625	0.475999	0.51694	0.524432	0.351799	0.165699	0.681843	0.443377	0.462462	0.341747	0.403482	0.577364	0.461151	0.51242	0.401888	0.366104	0.541935	0.380688	0.332502	0.455364	0.454895	0.459504	0.60223	0.698954	0.414625	0.381465	0.64436	0.277527	0.552926	0.480985	0.650058	0.472654	0.530687	0.233461	0.476437	0.610365	0.370501	0.526933	0.347207	0.532619	0.500759	0.47772	0.60045	0.523707	0.640879	0.410991	0.651696	0.471616	0.477282	0.684262	0.493558	0.57474	0.296589	0.352566	0.276274	0.401705	0.428107	0.249713	0.493608	0.540101	0.446364	0.399918	0.689419	0.583407	0.444431	0.393726	0.156098	0.440378	0.523912	0.44318	0.679614	0.373679	0.492078	0.387027	0.467946	0.604219	0.61457	0.690554	0.578846	0.474835	0.474553	0.329791	0.314169	0.583929	0.429905	0.359982	0.461765	0.368549	0.410856	0.305567
g164	0.64711	0.305195	0.318423	0.29938	0.266108	0.357662	0.493133	0.454435	0.351998	0.580171	0.644615	0.663716	0.491266	0.607316	0.351691	0.313866	0.62468	0.80631	0.544784	0.606003	0.410089	0.728423	0.661681	0.445811	0.505888	0.440326	0.461539	0.442597	0.315881	0.595294	0.866665	0.508407	0.547176	0.499244	0.411965	0.44445	0.707719	0.498734	0.520275	0.602023	0.30378	0.32891	0.378431	0.557996	0.269239	0.468624	0.44026	0.552195	0.582824	0.541481	0.672503	0.417203	0.455437	0.669491	0.427031	0.529203	0.421519	0.360789	0.570172	0.392663	0.322915	0.363075	0.238499	0.368613	0.48894	0.383748	0.576014	0.471735	0.558977	0.558294	0.329021	0.58098	0.481149	0.449818	0.470987	0.601512	0.482868	0.518685	0.414298	0.453857	0.441893	0.264051	0.463198	0.459036	0.559853	0.217884	0.418451	0.574239	0.360099	0.275498	0.59233	0.687601	0.494123	0.642956	0.422286	0.450487	0.42505	0.599779	0.590511	0.649326	0.610756	0.286619	0.455433	0.400697	0.495818	0.629348	0.38986	0.264054	0.535868	0.274197	0.551287	0.50849	0.660192	0.405659	0.444848	0.477958	0.343023	0.423136	0.465955	0.628051	0.578178	0.402601	0.666687	0.449074	0.706183	0.423273	0.434545	0.366704	0.420884	0.496159	0.508106	0.476448	0.701996	0.63195	0.218312	0.583121	0.531446	0.720808	0.305374	0.384937	0.500569	0.496991	0.413584	0.607006	0.632425	0.474403	0.364339	0.718569	0.453257	0.458687	0.630023	0.578632	0.394368	0.260729	0.399513	0.34327	0.493816	0.350237	0.581293	0.576925	0.4477	0.363696	0.552071	0.508693	0.394461	0.505609	0.576849	0.222655	0.482083	0.398865	0.588112	0.509962	0.44464	0.707669	0.629442	0.398361	0.594782	0.416678	0.418076	0.561578	0.457767	0.314236	0.571472	0.706232	0.484125	0.341899	0.482511	0.664426	0.444782	0.657401	0.313501	0.61548	0.647994	0.314329	0.638361	0.397125	0.440776	0.632008	0.699014	0.626493
g165	0.531531	0.571512	0.60032	0.41697	0.375151	0.526737	0.661325	0.778419	0.517397	0.434932	0.577031	0.37779	0.430922	0.377355	0.724368	0.488473	0.682194	0.464694	0.387672	0.462667	0.337637	0.631402	0.474426	0.621553	0.559931	0.633507	0.280051	0.403895	0.479921	0.571398	0.689155	0.688535	0.507637	0.602056	0.224596	0.547837	0.606739	0.656362	0.394378	0.63351	0.481661	0.68311	0.655185	0.259925	0.531191	0.47747	0.583507	0.50794	0.478808	0.190453	0.613065	0.497919	0.49032	0.533672	0.473444	0.585076	0.485717	0.440302	0.454121	0.519032	0.448496	0.336224	0.7112	0.476073	0.289821	0.560984	0.404697	0.488479	0.721243	0.652687	0.42721	0.49717	0.40185	0.528798	0.137249	0.217281	0.5836	0.424484	0.572185	0.615755	0.664308	0.497392	0.416296	0.309267	0.509588	0.545268	0.395821	0.441514	0.391189	0.594685	0.53557	0.659039	0.359309	0.535579	0.418162	0.475728	0.403499	0.43923	0.371975	0.558681	0.527198	0.484776	0.669693	0.591979	0.600504	0.464912	0.531967	0.544065	0.544272	0.389602	0.563287	0.224566	0.357067	0.695209	0.641511	0.601183	0.516564	0.45015	0.399342	0.563457	0.39438	0.609481	0.425873	0.503107	0.426792	0.506536	0.508849	0.548448	0.358271	0.70763	0.468663	0.644912	0.388233	0.513962	0.292944	0.650193	0.624692	0.331691	0.741567	0.441844	0.459665	0.570161	0.500646	0.539356	0.361545	0.341091	0.399593	0.555734	0.661668	0.485671	0.573353	0.611815	0.519096	0.454703	0.56656	0.358123	0.417058	0.528453	0.530753	0.530962	0.550094	0.358708	0.521099	0.623112	0.46237	0.556211	0.348367	0.479257	0.454029	0.237653	0.386306	0.286499	0.406978	0.452938	0.286193	0.522481	0.471355	0.623959	0.31671	0.418006	0.409138	0.458569	0.45104	0.461655	0.340869	0.484323	0.755749	0.415748	0.472137	0.525354	0.551678	0.496777	0.532502	0.550843	0.404944	0.435696	0.582327	0.375046	0.532543	0.543142
g166	0.481372	0.203228	0.410389	0.485153	0.496819	0.464339	0.452141	0.432581	0.328591	0.345933	0.597608	0.547837	0.665491	0.587218	0.627577	0.463652	0.408959	0.612447	0.376224	0.390952	0.520167	0.386797	0.240955	0.479874	0.530232	0.523938	0.506563	0.63882	0.73454	0.27837	0.306051	0.314301	0.570547	0.401828	0.482756	0.709979	0.475028	0.607275	0.694183	0.675676	0.524285	0.245105	0.362102	0.396183	0.331043	0.536346	0.488853	0.467977	0.527039	0.397862	0.427661	0.691389	0.5589	0.408101	0.122815	0.602232	0.421985	0.531539	0.43396	0.499702	0.436784	0.609344	0.530003	0.783365	0.315924	0.508118	0.572081	0.476329	0.379301	0.669931	0.466108	0.62207	0.529848	0.26171	0.509877	0.456128	0.457493	0.355079	0.454869	0.681148	0.406771	0.519945	0.568163	0.446289	0.768262	0.501358	0.616781	0.363143	0.409338	0.633355	0.427071	0.50255	0.504018	0.324767	0.525237	0.538708	0.565361	0.195862	0.528421	0.414246	0.415398	0.610644	0.502595	0.485319	0.220497	0.268848	0.426985	0.451215	1.0	0.67289	0.745534	0.515401	0.441111	0.607796	0.463906	0.58694	0.61226	0.363288	0.549124	0.4531	0.536277	0.487727	0.516034	0.478154	0.435173	0.454862	0.537739	0.695153	0.713959	0.592246	0.43837	0.64666	0.426331	0.655655	0.43167	0.361663	0.291768	0.558887	0.829926	0.370839	0.455337	0.405169	0.609676	0.417751	0.463624	0.583605	0.373901	0.610414	0.464345	0.427549	0.43987	0.497696	0.431655	0.368344	0.374672	0.850293	0.603239	0.61012	0.617008	0.557922	0.566781	0.427031	0.353762	0.529358	0.697631	0.358083	0.481986	0.391362	0.570603	0.784577	0.511163	0.436111	0.317912	0.40171	0.382425	0.587575	0.535403	0.382687	0.408726	0.473218	0.686001	0.325315	0.450193	0.455219	0.42134	0.356418	0.292468	0.299924	0.142433	0.419599	0.560478	0.405908	0.299103	0.493375	0.449544	0.442645	0.479175	0.575742	0.422128	0.504948
g167	0.316534	0.573466	0.593742	0.31423	0.462537	0.41813	0.473481	0.660855	0.606529	0.539156	0.426987	0.461549	0.373066	0.310277	0.584037	0.587446	0.7743	0.728458	0.445271	0.499135	0.562842	0.503303	0.409461	0.430098	0.460628	0.368953	0.569456	0.637951	0.250478	0.515866	0.604893	0.501719	0.674288	0.786744	0.579098	0.312275	0.776755	0.497713	0.286763	0.411369	0.460606	0.633314	0.48723	0.451959	0.480945	0.53773	0.310863	0.449064	0.27798	0.417819	0.508916	0.439552	0.292238	0.353617	0.487719	0.368884	0.655915	0.704871	0.486692	0.375941	0.581551	0.321203	0.321357	0.507889	0.369267	0.426731	0.416992	0.49638	0.522449	0.602655	0.593194	0.572034	0.659198	0.677709	0.350183	0.306266	0.612988	0.685932	0.437635	0.375029	0.256632	0.509709	0.620647	0.346429	0.422679	0.392239	0.415204	0.544766	0.37562	0.438263	0.488409	0.427973	0.562663	0.294116	0.5618	0.673367	0.474357	0.661559	0.641585	0.544376	0.500766	0.529892	0.5242	0.592307	0.32203	0.508965	0.273911	0.562357	0.532396	0.405028	0.416215	0.472311	0.718262	0.504553	0.508735	0.488938	0.35366	0.66189	0.693043	0.394792	0.364181	0.221579	0.357072	0.343633	0.506556	0.574472	0.407122	0.358396	0.249016	0.433319	0.486646	0.445144	0.620048	0.291343	0.534126	0.5233	0.504425	0.43555	0.530932	0.455933	0.493975	0.710151	0.507601	0.312151	0.376802	0.52389	0.595224	0.322236	0.742632	0.443402	0.586757	0.642497	0.420253	0.451529	0.604928	0.346822	0.341771	0.408424	0.651341	0.452092	0.535267	0.480093	0.39187	0.600302	0.512028	0.628676	0.323204	0.5807	0.511598	0.270268	0.685633	0.469478	0.324763	0.483619	0.435867	0.45941	0.462901	0.373752	0.466073	0.410556	0.494693	0.316286	0.456699	0.415281	0.491853	0.526617	0.560589	0.505697	0.573301	0.563831	0.504605	0.470777	0.367143	0.319647	0.515697	0.529335	0.344863	0.27902	0.314885	0.307075
g168	0.276837	0.449694	0.521982	0.524744	0.368468	0.769838	0.31188	0.406152	0.696597	0.41372	0.373838	0.246111	0.3177	0.437407	0.212348	0.46937	0.470442	0.452029	0.494455	0.599707	0.489335	0.47749	0.601668	0.315488	0.787644	0.363807	0.304001	0.456439	0.422236	0.486426	0.439733	0.511326	0.346891	0.346982	0.573152	0.452887	0.621677	0.558616	0.40181	0.508236	0.547953	0.641803	0.497529	0.720857	0.418425	0.612331	0.624518	0.249083	0.538155	0.259543	0.328705	0.485736	0.54597	0.307528	0.439631	0.640543	0.439578	0.330008	0.391877	0.525561	0.526384	0.720902	0.497291	0.57598	0.361227	0.487683	0.346238	0.68999	0.531741	0.608935	0.484224	0.482955	0.740782	0.578455	0.474005	0.294436	0.574321	0.503115	0.333023	0.443165	0.425199	0.626872	0.591507	0.250053	0.425504	0.390729	0.504858	0.380313	0.56403	0.70909	0.40893	0.531808	0.479118	0.567422	0.485355	0.669533	0.316762	0.449215	0.634697	0.464023	0.450783	0.515135	0.462245	0.41943	0.346458	0.680567	0.457097	0.369296	0.421224	0.322438	0.527828	0.449046	0.628623	0.435545	0.42449	0.447936	0.268754	0.26615	0.431041	0.501656	0.337678	0.400347	0.436804	0.580241	0.438672	0.462307	0.40325	0.535989	0.865115	0.364224	0.618467	0.356616	0.522103	0.37629	0.434091	0.497077	0.635616	0.516372	0.304918	0.639633	0.325773	0.316628	0.463354	0.553641	0.658399	0.602356	0.554938	0.392466	0.422386	0.385135	0.560662	0.387657	0.598283	0.52937	0.458971	0.627267	0.424113	0.660654	0.41385	0.367908	0.588048	0.387036	0.457245	0.520271	0.512372	0.654412	0.463648	0.341037	0.652823	0.594107	0.365907	0.47879	0.647578	0.720739	0.359456	0.408327	0.426992	0.574673	0.336849	0.537081	0.413272	0.612725	0.689279	0.510005	0.478128	0.450981	0.437091	0.627634	0.643719	0.52543	0.741583	0.748298	0.48275	0.752879	0.54237	0.61003	0.35864	0.491826	0.538385	0.254363
g169	0.546477	0.431101	0.461696	0.489194	0.448925	0.451292	0.509215	0.353859	0.413449	0.190357	0.376217	0.617454	0.44852	0.698753	0.405201	0.455434	0.432061	0.357305	0.425887	0.332331	0.302637	0.608958	0.433604	0.556706	0.488877	0.357113	0.737251	0.309376	0.398722	0.648536	0.404824	0.53271	0.591082	0.510528	0.502248	0.457727	0.719818	0.346005	0.361004	0.473238	0.495673	0.495249	0.214564	0.379927	0.394475	0.372199	0.746469	0.725937	0.431746	0.647925	0.51669	0.595699	0.358792	0.444128	0.48519	0.447684	0.357284	0.551468	0.520115	0.444975	0.786269	0.443645	0.511953	0.467606	0.534434	0.537692	0.619805	0.544867	0.530062	0.46756	0.33641	0.438259	0.380719	0.345249	0.442613	0.457028	0.400031	0.600763	0.525206	0.541279	0.297072	0.462627	0.439626	0.588575	0.528641	0.697952	0.482107	0.370947	0.769104	0.668147	0.580557	0.333438	0.487649	0.567206	0.419816	0.351223	0.304297	0.653243	0.260898	0.598836	0.454558	0.557945	0.366689	0.261117	0.430589	0.450685	0.466935	0.519636	0.343307	0.532356	0.493405	0.494281	0.45042	0.146365	0.578757	0.701339	0.732614	0.408968	0.295251	0.579999	0.356637	0.401928	0.54051	0.68537	0.592543	0.739937	0.570951	0.434204	0.487335	0.363553	0.450981	0.553434	0.482754	0.578201	0.416858	0.470124	0.503222	0.363409	0.518202	0.309079	0.418189	0.497844	0.500554	0.459283	0.624035	0.626148	0.511575	0.548428	0.602709	0.466411	0.47227	0.394087	0.652021	0.377356	0.574423	0.542205	0.734135	0.68265	0.536143	0.614674	0.459676	0.537385	0.790355	0.495297	0.460325	0.66695	0.528192	0.536637	0.342376	0.571195	0.533504	0.471344	0.597502	0.752899	0.37089	0.681472	0.377663	0.580773	0.307846	0.476797	0.398473	0.417591	0.23921	0.379108	0.398248	0.495517	0.404343	0.451591	0.425596	0.260931	0.506317	0.427347	0.431911	0.615507	0.755782	0.308747	0.624669	0.773293	0.546051	0.533236
g170	0.478483	0.591358	0.421856	0.566232	0.574389	0.524698	0.453579	0.528823	0.48748	0.390321	0.607601	0.412174	0.261642	0.293781	0.357926	0.272338	0.454909	0.55163	0.715028	0.368737	0.50086	0.57573	0.542771	0.387219	0.510769	0.52105	0.491828	0.602636	0.440365	0.216862	0.479685	0.371013	0.723104	0.462062	0.606386	0.462611	0.426922	0.596798	0.702865	0.629226	0.580979	0.406557	0.636715	0.45652	0.479077	0.371518	0.45488	0.425998	0.495699	0.612716	0.395876	0.670662	0.646732	0.579664	0.691445	0.706464	0.559574	0.344107	0.549123	0.421327	0.600865	0.436059	0.405173	0.658898	0.611146	0.615489	0.364419	0.545201	0.534183	0.35947	0.555257	0.535471	0.477334	0.401202	0.546962	0.398347	0.159848	0.691888	0.64104	0.64456	0.295877	0.346471	0.593348	0.424064	0.460242	0.402071	0.469979	0.759652	0.563872	0.562022	0.709695	0.594661	0.54255	0.419278	0.45019	0.566327	0.563983	0.369495	0.505769	0.385772	0.426637	0.45479	0.719516	0.555141	0.399695	0.542155	0.425748	0.297059	0.550782	0.304834	0.414783	0.643756	0.398319	0.46248	0.527839	0.528219	0.744852	0.508391	0.453484	0.432891	0.434687	0.509554	0.410943	0.518613	0.312017	0.519137	0.470664	0.450168	0.401464	0.381892	0.41521	0.564743	0.593843	0.616043	0.436249	0.569649	0.378054	0.549065	0.495941	0.572198	0.371406	0.561451	0.465154	0.59801	0.406201	0.471937	0.396877	0.530558	0.373564	0.743853	0.381674	0.379847	0.491823	0.424443	0.565733	0.524726	0.427688	0.467996	0.443471	0.377862	0.312942	0.357142	0.570824	0.687056	0.383704	0.505933	0.619348	0.48569	0.544612	0.484624	0.322849	0.45089	0.502525	0.63412	0.515646	0.479237	0.651937	0.395616	0.52614	0.420043	0.52763	0.422609	0.388312	0.502214	0.369889	0.372479	0.289094	0.443479	0.446153	0.478469	0.474135	0.537671	0.279585	0.480604	0.392227	0.257063	0.573946	0.536392	0.544603	0.410093
