genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149	c150	c151	c152	c153	c154	c155	c156	c157	c158	c159	c160	c161	c162	c163	c164	c165	c166	c167	c168	c169	c170	c171	c172	c173	c174	c175	c176	c177	c178	c179	c180	c181	c182	c183	c184	c185	c186	c187	c188	c189	c190	c191	c192	c193	c194	c195	c196	c197	c198	c199
g133	0.452969	0.725008	0.392625	0.358387	0.623809	0.414239	0.56134	0.433629	0.572491	0.399766	0.609102	0.478758	0.511671	0.52508	0.391632	0.66243	0.470565	0.422381	0.668886	0.664135	0.512394	0.551712	0.450507	0.421463	0.566347	0.452576	0.445008	0.522514	0.479155	0.565718	0.376562	0.682889	0.66733	0.612958	0.630051	0.421047	0.597209	0.518717	0.503768	0.385565	0.26941	0.556845	0.497166	0.578357	0.179649	0.63411	0.365381	0.52668	0.525444	0.422329	0.208539	0.390764	0.493623	0.356573	0.594569	0.425047	0.677287	0.398804	0.606253	0.68977	0.484392	0.612632	0.442595	0.567831	0.656457	0.247461	0.603982	0.631251	0.622598	0.440027	0.59585	0.424955	0.365875	0.507645	0.533349	0.484184	0.692946	0.568246	0.287594	0.572365	0.471371	0.535335	0.703726	0.508286	0.419431	0.412132	0.572073	0.406997	0.36584	0.728116	0.52348	0.348768	0.520792	0.605892	0.746168	0.436706	0.421349	0.445945	0.555454	0.192723	0.415518	0.469276	0.319784	0.641558	0.539381	0.560337	0.478526	0.492757	0.374234	0.555081	0.576434	0.772428	0.27265	0.290356	0.537567	0.442616	0.557412	0.384903	0.574152	0.518418	0.36692	0.526597	0.440348	0.703183	0.506089	0.461015	0.602448	0.503951	0.55308	0.550382	0.551704	0.373051	0.438067	0.452358	0.309801	0.226075	0.286089	0.49114	0.631501	0.69552	0.506321	0.631966	0.675711	0.268363	0.57288	0.640306	0.594282	0.59254	0.588899	0.505385	0.323894	0.515181	0.745271	0.557558	0.489097	0.553207	0.584587	0.769357	0.492305	0.651997	0.487637	0.598183	0.444442	0.536959	0.553778	0.586105	0.463418	0.397863	0.492163	0.479614	0.612196	0.440321	0.505694	0.427781	0.483873	0.470242	0.663014	0.53484	0.406549	0.398416	0.61144	0.6769	0.669987	0.408904	0.425883	0.637633	0.897018	0.450958	0.382235	0.670326	0.591669	0.496263	0.510079	0.463518	0.382695	0.564983	0.631333	0.499367	0.438999	0.449357
g134	0.636335	0.550149	0.346976	0.747931	0.652793	0.584952	0.548063	0.56102	0.369206	0.335873	0.388525	0.470046	0.552269	0.495117	0.490568	0.716341	0.413799	0.346299	0.49412	0.472529	0.541907	0.463339	0.511986	0.405176	0.506243	0.435067	0.455733	0.513145	0.524489	0.645893	0.576378	0.452144	0.360405	0.518517	0.360944	0.647822	0.46405	0.62617	0.515312	0.570744	0.42078	0.854569	0.549424	0.410338	0.464036	0.620844	0.729327	0.571054	0.374473	0.471773	0.621136	0.646839	0.627091	0.582792	0.819443	0.680268	0.550737	0.420962	0.451732	0.53859	0.293577	0.35276	0.506983	0.814134	0.527523	0.47188	0.319068	0.656248	0.547364	0.32141	0.532754	0.603158	0.498147	0.474697	0.484837	0.404005	0.626925	0.598446	0.544928	0.231784	0.464111	0.39208	0.50179	0.432032	0.382271	0.322227	0.631884	0.41365	0.187637	0.464298	0.456191	0.332526	0.565756	0.596795	0.347643	0.328794	0.536398	0.530396	0.504568	0.687518	0.733027	0.583524	0.660653	0.753281	0.499282	0.644962	0.669697	0.511439	0.447751	0.340197	0.564999	0.635579	0.480362	0.452082	0.549985	0.390565	0.317585	0.687957	0.526469	0.203916	0.367435	0.749613	0.601091	0.567148	0.489775	0.531852	0.590304	0.68419	0.512445	0.296049	0.497344	0.464008	0.46439	0.582353	0.47488	0.24467	0.509718	0.450519	0.505326	0.41135	0.506914	0.163971	0.526078	0.39511	0.62827	0.402394	0.633687	0.381551	0.426109	0.655459	0.407877	0.426289	0.276565	0.550217	0.458168	0.750063	0.612341	0.405265	0.490626	0.459123	0.497875	0.586764	0.35417	0.705508	0.667309	0.495611	0.44901	0.398089	0.263823	0.520878	0.479628	0.439324	0.33394	0.605208	0.493451	0.642111	0.511847	0.337274	0.543197	0.5145	0.409445	0.664743	0.265505	0.510997	0.400532	0.405055	0.616671	0.644441	0.514619	0.480557	0.476948	0.498656	0.730471	0.331315	0.664535	0.541624	0.687464	0.685794	0.356438	0.568111
g135	0.080734	0.478194	0.327486	0.483692	0.572135	0.549289	0.447996	0.313649	0.532758	0.504044	0.450214	0.430966	0.54671	0.356021	0.407215	0.39584	0.46941	0.547243	0.372516	0.572677	0.456421	0.363346	0.68194	0.368548	0.286944	0.528692	0.501055	0.554139	0.472269	0.5755	0.450036	0.558534	0.561691	0.587013	0.393985	0.504167	0.400597	0.563301	0.454523	0.371594	0.462067	0.237872	0.547743	0.675795	0.436551	0.611374	0.532627	0.473699	0.474303	0.479374	0.482081	0.420403	0.453722	0.632426	0.500341	0.487265	0.451624	0.42285	0.460487	0.516606	0.396143	0.602328	0.587589	0.852046	0.259715	0.286905	0.584963	0.419353	0.580535	0.451677	0.432211	0.541368	0.650005	0.725748	0.517464	0.573819	0.403696	0.400084	0.585298	0.434611	0.709916	0.24885	0.85425	0.556719	0.327935	0.509269	0.702036	0.544824	0.599468	0.553982	0.529985	0.448226	0.439415	0.404996	0.445226	0.542991	0.276337	0.57098	0.334404	0.457727	0.294661	0.565842	0.692323	0.231311	0.47187	0.554354	0.50484	0.451721	0.570809	0.52151	0.562239	0.373972	0.470474	0.539632	0.495927	0.60091	0.466462	0.517502	0.272338	0.534526	0.292266	0.236776	0.785973	0.620225	0.618859	0.437037	0.491097	0.491374	0.715146	0.375711	0.845861	0.623131	0.566448	0.607106	0.426425	0.465378	0.247845	0.305845	0.537923	0.549445	0.615916	0.601242	0.663643	0.427351	0.525415	0.545382	0.563321	0.288389	0.689132	0.630583	0.445244	0.56023	0.32363	0.459514	0.622856	0.410598	0.423338	0.638278	0.271151	0.559294	0.661227	0.3588	0.538222	0.738175	0.55956	0.748654	0.480246	0.584145	0.213985	0.626666	0.241227	0.717548	0.384701	0.5224	0.630894	0.3146	0.506255	0.447016	0.399872	0.444953	0.555904	0.33656	0.433338	0.542044	0.462647	0.424329	0.705577	0.634281	0.52038	0.401025	0.487538	0.385889	0.630609	0.424032	0.429114	0.460021	0.43399	0.518167	0.878736	0.391654
g136	0.546315	0.571917	0.791656	0.591623	0.180576	0.371092	0.727282	0.415551	0.656337	0.140844	0.637122	0.536235	0.709136	0.231539	0.531617	0.604418	0.62815	0.574872	0.674267	0.518191	0.574507	0.433321	0.614054	0.509146	0.425261	0.382332	0.378626	0.541946	0.283002	0.653364	0.481807	0.669395	0.40839	0.636356	0.591036	0.664534	0.630854	0.926771	0.357796	0.530103	0.55523	0.827477	0.514158	0.354924	0.49141	0.310622	0.47271	0.610781	0.422646	0.59951	0.365833	0.620008	0.786018	0.555973	0.371617	0.479822	0.341356	0.496566	0.55605	0.39461	0.399092	0.532142	0.605538	0.691634	0.378109	0.479952	0.704335	0.616967	0.608495	0.388836	0.49386	0.590212	0.328509	0.338426	0.587615	0.878653	0.118844	0.54603	0.584714	0.613442	0.399463	0.475408	0.650737	0.710256	0.558651	0.5071	0.418163	0.345261	0.560754	0.420992	0.397489	0.246328	0.38653	0.371933	0.380013	0.44851	0.516066	0.562894	0.222003	0.549464	0.648321	0.240796	0.435632	0.668288	0.74436	0.42739	0.56314	0.409848	0.396342	0.495985	0.735105	0.219052	0.393073	0.672038	0.499277	0.3781	0.454915	0.505739	0.462575	0.478969	0.594634	0.272909	0.614426	0.485811	0.685872	0.400065	0.608682	0.33951	0.576959	0.615086	0.313466	0.254511	0.557101	0.359238	0.47991	0.264106	0.431654	0.459203	0.59353	0.410673	0.538275	0.612465	0.431041	0.622752	0.565888	0.356365	0.260745	0.361066	0.706459	0.542323	0.402432	0.668827	0.657987	0.534918	0.534432	0.606544	0.603225	0.719756	0.73641	0.39328	0.176989	0.57074	0.917572	0.661549	0.437058	0.434101	0.321598	0.477713	0.605958	0.457572	0.43436	0.519341	0.523068	0.266715	0.414865	0.431854	0.436632	0.633053	0.349179	0.428111	0.397943	0.27347	0.544016	0.477129	0.601713	0.638534	0.295132	0.504127	0.561042	0.745142	0.482733	0.628182	0.481832	0.78737	0.54784	0.714795	0.462401	0.497536	0.427953	0.365173
g137	0.553031	0.711428	0.5861	0.467421	0.575224	0.756266	0.567909	0.548911	0.357569	0.555988	0.34274	0.589172	0.52898	0.563754	0.314785	0.303026	0.577329	0.522486	0.466603	0.592753	0.411776	0.49005	0.689138	0.556984	0.529759	0.717803	0.606423	0.442644	0.507318	0.55297	0.676845	0.433146	0.500387	0.617292	0.308063	0.357181	0.448745	0.563278	0.69545	0.514601	0.543218	0.493958	0.564245	0.650057	0.558922	0.552581	0.445814	0.616098	0.105964	0.614459	0.783542	0.380833	0.490275	0.586916	0.402215	0.32789	0.473029	0.285661	0.446674	0.40707	0.5418	0.561893	0.462041	0.572586	0.497947	0.611484	0.310304	0.707503	0.453828	0.589246	0.630174	0.494943	0.611034	0.580312	0.479986	0.764055	0.434839	0.458737	0.52922	0.432216	0.523973	0.545916	0.364686	0.719194	0.691494	0.648004	0.315613	0.49623	0.534834	0.496613	0.485168	0.635396	0.500608	0.457534	0.625004	0.570017	0.573478	0.604637	0.492395	0.302083	0.427516	0.526265	0.511103	0.473744	0.319768	0.548355	0.362391	0.640609	0.690136	0.301282	0.279953	0.685581	0.450153	0.570544	0.716107	0.503116	0.275557	0.18101	0.398506	0.655538	0.468158	0.592502	0.430697	0.532203	0.443764	0.441504	0.66619	0.500898	0.596004	0.479181	0.525815	0.546922	0.290476	0.688259	0.574098	0.4473	0.220369	0.438204	0.389828	0.382394	0.639354	0.583699	0.659951	0.309607	0.416007	0.515405	0.632048	0.642402	0.596446	0.52162	0.487719	0.289061	0.639492	0.508515	0.406325	0.411655	0.5372	0.282438	0.471164	0.561585	0.548378	0.557204	0.459826	0.496574	0.38139	0.606148	0.379718	0.611466	0.362216	0.404143	0.482412	0.435843	0.384433	0.607262	0.463256	0.575938	0.493896	0.341647	0.60892	0.478873	0.785218	0.451204	0.589672	0.212477	0.603291	0.624569	0.648375	0.56123	0.508106	0.434869	0.652532	0.523599	0.440242	0.388525	0.171489	0.434177	0.569755	0.278644	0.321938	0.411008
g138	0.599241	0.751179	0.493908	0.462462	0.545887	0.534319	0.46718	0.451478	0.620587	0.514297	0.525429	0.685435	0.201695	0.800483	0.487886	0.56173	0.364265	0.444263	0.467366	0.508865	0.390879	0.546049	0.457027	0.368524	0.359579	0.311576	0.420744	0.690771	0.456366	0.593002	0.720941	0.602408	0.526197	0.358912	0.571776	0.388638	0.468866	0.50509	0.546803	0.330395	0.339179	0.369779	0.960018	0.466731	0.44876	0.442948	0.698294	0.465065	0.488194	0.65245	0.696631	0.456724	0.313945	0.604221	0.490053	0.497987	0.558161	0.609312	0.470091	0.464461	0.604813	0.470378	0.363209	0.328896	0.812336	0.589249	0.655731	0.450542	0.462371	0.432956	0.455346	0.402426	0.56731	0.493571	0.581667	0.887132	0.448142	0.74134	0.57006	0.549267	0.546858	0.392109	0.49265	0.690839	0.510269	0.385344	0.494365	0.4287	0.474491	0.365026	0.341317	0.27047	0.400823	0.682586	0.418604	0.475882	0.725937	0.521726	0.677595	0.420743	0.609672	0.259087	0.638097	0.223699	0.461882	0.404378	0.373186	0.525418	0.567297	0.457497	0.406282	0.663005	0.370349	0.515412	0.445687	0.55606	0.574918	0.617933	0.636358	0.631629	0.492846	0.422271	0.411746	0.526929	0.456123	0.324123	0.545276	0.456282	0.437211	0.387759	0.30161	0.610138	0.593233	0.382896	0.672609	0.640105	0.69701	0.611715	0.369227	0.613807	0.640946	0.649922	0.553631	0.581227	0.796642	0.48382	0.552338	0.457486	0.56648	0.53503	0.362229	0.451052	0.3753	0.422488	0.548534	0.373044	0.473751	0.413537	0.531118	0.830481	0.518502	0.497864	0.626807	0.343783	0.553232	0.574866	0.493713	0.482203	0.750877	0.530677	0.569763	0.268322	0.507894	0.33525	0.467162	0.411802	0.47626	0.523517	0.687117	0.488044	0.473091	0.688194	0.384862	0.613885	0.497664	0.599313	0.484231	0.568578	0.1415	0.251244	0.455968	0.279266	0.514496	0.651911	0.393296	0.650503	0.362541	0.492179	0.64747	0.312839
g139	0.468097	0.493919	0.426706	0.324559	0.467388	0.590453	0.554463	0.47926	0.421158	0.250599	0.606375	0.379311	0.489306	0.426428	0.339737	0.52641	0.319995	0.471974	0.217851	0.423872	0.375129	0.423129	0.409952	0.514999	0.797373	0.780963	0.583546	0.451728	0.392281	0.458432	0.623643	0.719992	0.564279	0.501701	0.19555	0.454372	0.351483	0.599526	0.357561	0.334564	0.458242	0.434686	0.627882	0.372943	0.693101	0.410648	0.531429	0.503906	0.424823	0.63994	0.579681	0.656181	0.649934	0.681747	0.131671	0.591304	0.383651	0.577102	0.407904	0.335791	0.615713	0.452439	0.499165	0.583982	0.375451	0.494302	0.511554	0.364153	0.570145	0.475391	0.479993	0.490586	0.436773	0.430106	0.492936	0.457235	0.741974	0.472154	0.357694	0.413365	0.443733	0.54274	0.518407	0.551317	0.610659	0.248382	0.594657	0.387474	0.564346	0.482055	0.608046	0.500831	0.490527	0.679339	0.407379	0.57162	0.49396	0.547791	0.595886	0.567057	0.544594	0.481768	0.37551	0.343734	0.668584	0.546136	0.444798	0.700734	0.838955	0.662038	0.664697	0.48999	0.450528	0.410509	0.367687	0.644813	0.633245	0.644254	0.490725	0.637019	0.34402	0.330125	0.490511	0.52929	0.573468	0.471064	0.52485	0.561419	0.6456	0.566414	0.716273	0.563192	0.505199	0.511943	0.349877	0.405776	0.75783	0.45355	0.376345	0.317514	0.680091	0.495529	0.298522	0.511524	0.464962	0.372054	0.640554	0.288477	0.609189	0.508262	0.554622	0.412119	0.707254	0.572489	0.627541	0.391551	0.363248	0.475511	0.470133	0.719484	0.613151	0.570827	0.475888	0.683836	0.547787	0.538473	0.334442	0.507728	0.258767	0.500041	0.658879	0.646447	0.777463	0.615026	0.446064	0.376079	0.566003	0.545309	0.753343	0.534652	0.694855	0.658168	0.657866	0.300479	0.342273	0.460605	0.469616	0.449134	0.50589	0.588636	0.608158	0.509919	0.58129	0.57637	0.681514	0.426602	0.39363	0.263899	0.604546	0.654737
g140	0.706048	0.465468	0.587286	0.537732	0.520253	0.274925	0.413846	0.46012	0.387291	0.575261	0.419102	0.572996	0.538953	0.632994	0.583323	0.462715	0.560637	0.64117	0.666461	0.609054	0.551778	0.212683	0.481993	0.681457	0.599638	0.218121	0.350158	0.557233	0.644889	0.314703	0.548096	0.530876	0.284859	0.235769	0.316971	0.49435	0.832668	0.407133	0.713166	0.428857	0.546023	0.528212	0.361157	0.285351	0.564513	0.38189	0.543613	0.50579	0.443366	0.393033	0.35885	0.411275	0.288242	0.422035	0.50236	0.611069	0.324409	0.507607	0.225599	0.581584	0.635731	0.506239	0.308266	0.506796	0.562018	0.650738	0.605812	0.615634	0.540947	0.370391	0.386771	0.300445	0.421216	0.47788	0.49674	0.477507	0.622757	0.635673	0.330589	0.492166	0.445104	0.411325	0.856939	0.628363	0.420474	0.363505	0.650086	0.288317	0.5183	0.245148	0.81457	0.405411	0.581641	0.479773	0.272584	0.583085	0.606324	0.466192	0.560925	0.51831	0.438633	0.603189	0.608226	0.567973	0.414746	0.485868	0.387276	0.860958	0.536439	0.669515	0.280445	0.597215	0.617543	0.534042	0.49486	0.472193	0.513214	0.45727	0.475399	0.527812	0.685658	0.39182	0.630216	0.642081	0.464748	0.417489	0.561639	0.391618	0.479259	0.361945	0.463542	0.396096	0.515993	0.240262	0.580084	0.664781	0.630841	0.4729	0.494171	0.250861	0.66006	0.305819	0.559238	0.362654	0.380662	0.495795	0.609107	0.491827	0.326779	0.47944	0.652778	0.516075	0.42071	0.703058	0.55007	0.667503	0.415488	0.488053	0.491798	0.642535	0.622977	0.494821	0.475049	0.451184	0.62949	0.409816	0.371893	0.532938	0.719973	0.403851	0.617968	0.348559	0.60387	0.473531	0.406248	0.320572	0.435172	0.451457	0.503334	0.319275	0.192194	0.475827	0.462555	0.540843	0.370918	0.450418	0.687278	0.414771	0.313815	0.660013	0.369789	0.555222	0.398099	0.795279	0.224648	0.565006	0.571237	0.559422	0.551418	0.627345
g141	0.525081	0.424415	0.515788	0.434527	0.408558	0.327705	0.632049	0.398683	0.411717	0.399749	0.620092	0.66047	0.358214	0.585523	0.546937	0.466844	0.685743	0.306039	0.838994	0.618359	0.415438	0.347483	0.433183	0.435906	0.524036	0.458253	0.550525	0.454747	0.521132	0.408019	0.608539	0.436911	0.652137	0.495895	0.502247	0.419569	0.275097	0.579805	0.449346	0.233113	0.428374	0.433431	0.408844	0.484917	0.473531	0.49803	0.454427	0.514775	0.475965	0.426612	0.418971	0.646012	0.603348	0.619546	0.42916	0.471096	0.546987	0.628016	0.775247	0.635663	0.351723	0.600883	0.569927	0.338055	0.541051	0.523362	0.769601	0.332093	0.294948	0.355609	0.513667	0.343901	0.474963	0.58528	0.280619	0.512669	0.57235	0.446602	0.656847	0.453514	0.623564	0.471082	0.502378	0.346685	0.382859	0.376869	0.491857	0.576895	0.560197	0.452987	0.412373	0.203931	0.379645	0.752567	0.214324	0.682271	0.53646	0.490806	0.683883	0.553165	0.467741	0.442399	0.537778	0.696472	0.524926	0.684528	0.631807	0.263477	0.669554	0.587201	0.664105	0.517994	0.466352	0.519014	0.51205	0.519711	0.679041	0.37452	0.5433	0.334009	0.72536	0.347857	0.706269	0.488727	0.573152	0.490736	0.340336	0.5176	0.407594	0.627548	0.374608	0.456765	0.482637	0.341674	0.600479	0.47163	0.496555	0.646477	0.429772	0.362346	0.652449	0.399227	0.46486	0.813392	0.639574	0.420751	0.435889	0.551163	0.415546	0.553464	0.740849	0.583347	0.433228	0.545838	0.412176	0.462101	0.520169	0.373562	0.539367	0.456291	0.569248	0.494251	0.601491	0.474394	0.477488	0.774606	0.508737	0.434426	0.517481	0.339491	0.580728	0.578712	0.48215	0.624525	0.406078	0.433591	0.465838	0.486442	0.401432	0.694504	0.536582	0.57144	0.522438	0.370109	0.477766	0.661182	0.35303	0.343799	0.582447	0.391398	0.58841	0.572335	0.75127	0.501568	0.436949	0.463293	0.338614	0.550432	0.370877	0.468414
g142	0.64909	0.562737	0.370079	0.515797	0.365054	0.576765	0.342147	0.244545	0.579359	0.372418	0.536305	0.518148	0.614365	0.45775	0.640347	0.628156	0.654961	0.50379	0.526716	0.520409	0.581149	0.578847	0.340853	0.586773	0.34022	0.515761	0.440855	0.600984	0.419537	0.418235	0.404219	0.361971	0.100816	0.407545	0.511127	0.523403	0.2631	0.488697	0.298877	0.542323	0.580561	0.477486	0.334618	0.339472	0.382678	0.543793	0.521242	0.427955	0.380108	0.325664	0.355294	0.721115	0.51958	0.460067	0.435017	0.4087	0.377566	0.434749	0.44018	0.597172	0.575485	0.476295	0.449042	0.46345	0.729386	0.698754	0.39878	0.786841	0.30801	0.400208	0.628112	0.467441	0.408925	0.461832	0.522654	0.64607	0.523414	0.501251	0.682694	0.780181	0.543744	0.227722	0.51303	0.628436	0.64266	0.47081	0.402666	0.500833	0.341881	0.466745	0.653601	0.550873	0.583037	0.469142	0.447615	0.724225	0.574816	0.442643	0.385603	0.516864	0.442843	0.413321	0.581385	0.652895	0.693697	0.579073	0.577421	0.554702	0.408522	0.579205	0.505113	0.411297	0.544413	0.533875	0.385021	0.497154	0.509694	0.563543	0.516778	0.551874	0.705833	0.398773	0.759665	0.26225	0.452111	0.296075	0.5128	0.512543	0.523971	0.691667	0.451499	0.32388	0.576054	0.590683	0.705021	0.242857	0.630487	0.445967	0.391399	0.646846	0.304882	0.597102	0.555716	0.621459	0.710998	0.452702	0.451797	0.388319	0.709441	0.547139	0.490343	0.396021	0.361059	0.361403	0.381084	0.52133	0.542082	0.591628	0.334561	0.674462	0.576583	0.575455	0.582473	0.450084	0.352808	0.28292	0.581242	0.512186	0.625764	0.616995	0.546311	0.375285	0.576945	0.516144	0.429107	0.421145	0.549988	0.459147	0.628616	0.504934	0.487158	0.68208	0.754021	0.595317	0.557208	0.708655	0.250833	0.473433	0.43498	0.683695	0.601187	0.544522	0.339642	0.237568	0.418558	0.496713	0.616001	0.617528	0.450663	0.611828
g143	0.530746	0.571524	0.539496	0.536752	0.510533	0.434537	0.457018	0.704372	0.553777	0.515412	0.660989	0.352602	0.393165	0.635626	0.532037	0.616928	0.311052	0.297738	0.522923	0.710694	0.631465	0.380299	0.631468	0.441422	0.57465	0.728968	0.422095	0.544292	0.467374	0.594199	0.526285	0.51594	0.764747	0.358351	0.455566	0.553762	0.450131	0.513231	0.436537	0.562127	0.5011	0.54122	0.660731	0.41119	0.55787	0.528669	0.510099	0.497737	0.587933	0.540224	0.723866	0.459143	0.486389	0.534408	0.409124	0.420037	0.507824	0.458253	0.350467	0.605062	0.662786	0.372302	0.44798	0.601815	0.469018	0.567273	0.437721	0.291983	0.471217	0.473874	0.70742	0.315783	0.350266	0.641077	0.614799	0.450367	0.502759	0.655378	0.559389	0.434785	0.475522	0.539554	0.462564	0.597999	0.459988	0.358696	0.829911	0.39811	0.459347	0.540308	0.46364	0.500602	0.397579	0.393023	0.718719	0.705455	0.398598	0.45833	0.504609	0.557904	0.408019	0.397518	0.383911	0.577642	0.449779	0.622068	0.5101	0.594792	0.44314	0.420408	0.430196	0.658733	0.336131	0.360021	0.219027	0.506749	0.502591	0.338905	0.538161	0.624806	0.663879	0.709374	0.639939	0.4309	0.422907	0.554539	0.467175	0.561633	0.319822	0.725021	0.362126	0.571497	0.411037	0.535624	0.57658	0.532248	0.683973	0.637974	0.478509	0.689042	0.511193	0.590754	0.490295	0.384658	0.428103	0.61509	0.554251	0.57375	0.746684	0.475907	0.602807	0.50487	0.359838	0.454812	0.38105	0.67768	0.295897	0.507199	0.607731	0.376061	0.443395	0.64058	0.690678	0.50849	0.5701	0.417475	0.737905	0.57385	0.646292	0.432956	0.606597	0.375086	0.567294	0.472358	0.641946	0.311456	0.410461	0.507551	0.550579	0.427824	0.43532	0.621057	0.484495	0.409083	0.441392	0.55694	0.690037	0.419549	0.808233	0.657235	0.396079	0.397182	0.528609	0.43141	0.388708	0.58302	0.473677	0.532049	0.474411	0.68742
g144	0.388941	0.452716	0.514163	0.460853	0.736992	0.523112	0.363393	0.64529	0.509602	0.439074	0.212116	0.574077	0.575613	0.424284	0.509643	0.49743	0.515526	0.444958	0.662331	0.5818	0.457454	0.567272	0.435132	0.641214	0.292653	0.331612	0.616322	0.451995	0.309079	0.559982	0.579745	0.38753	0.411835	0.53939	0.134832	0.658943	0.372519	0.463143	0.670769	0.566976	0.805822	0.594444	0.230266	0.787447	0.473402	0.456091	0.682786	0.48448	0.361946	0.260126	0.612668	0.534821	0.4232	0.348351	0.685043	0.540059	0.346918	0.526826	0.461654	0.474307	0.370821	0.232682	0.529418	0.427395	0.592926	0.445733	0.47857	0.580927	0.647115	0.615007	0.569147	0.528167	0.355604	0.431959	0.558217	0.473765	0.444014	0.363806	0.559925	0.408584	0.401275	0.522097	0.531404	0.376435	0.472711	0.518684	0.413164	0.376225	0.579212	0.533839	0.566429	0.584036	0.597762	0.36326	0.480699	0.547766	0.601492	0.453509	0.783816	0.354219	0.574366	0.405755	0.441516	0.556531	0.451286	0.522002	0.479369	0.682628	0.566224	0.237682	0.502344	0.543589	0.508964	0.422948	0.628118	0.548622	0.465591	0.636038	0.453653	0.59263	0.482697	0.645003	0.516372	0.528723	0.402971	0.475795	0.587449	0.147284	0.593169	0.587915	0.621318	0.499601	0.721953	0.405173	0.346648	0.50919	0.627927	0.59324	0.508431	0.601398	0.37516	0.510195	0.424225	0.372904	0.325346	0.553707	0.676576	0.583371	0.517548	0.372584	0.504849	0.609618	0.484762	0.535002	0.471492	0.401489	0.394841	0.593505	0.367589	0.561435	0.491866	0.578692	0.39119	0.628026	0.335429	0.433548	0.421211	0.498243	0.499787	0.29874	0.453144	0.57207	0.469612	0.730107	0.324367	0.418346	0.466888	0.477844	0.485044	0.241021	0.352871	0.566736	0.336314	0.469837	0.395309	0.669152	0.383641	0.285705	0.656268	0.413091	0.458435	0.440926	0.268765	0.448213	0.668518	0.444669	0.534529	0.527699	0.439921	0.549982
g145	0.395868	0.474662	0.544309	0.357587	0.591602	0.401055	0.712701	0.421209	0.668192	0.455963	0.490854	0.406595	0.424012	0.397256	0.693662	0.570408	0.483989	0.497372	0.45001	0.444412	0.503749	0.463775	0.398461	0.405412	0.727014	0.405996	0.540612	0.767153	0.482563	0.468726	0.517509	0.606459	0.684714	0.540693	0.42506	0.560572	0.314745	0.442973	0.615145	0.494876	0.438643	0.460184	0.652886	0.535281	0.507904	0.371686	0.728617	0.433094	0.337724	0.421676	0.511982	0.752602	0.612422	0.575659	0.499805	0.25077	0.671498	0.401871	0.51278	0.35827	0.508345	0.222653	0.475339	0.756185	0.407892	0.346508	0.48807	0.453349	0.519063	0.3151	0.652929	0.499315	0.527826	0.526258	0.620298	0.535105	0.574114	0.457473	0.492501	0.350975	0.691764	0.647455	0.320414	0.452769	0.722642	0.384264	0.693712	0.520197	0.701311	0.6087	0.562757	0.526312	0.329523	0.646381	0.4594	0.535975	0.353011	0.265611	0.562292	0.619655	0.507781	0.379451	0.597506	0.63682	0.626894	0.351502	0.499557	0.575362	0.459792	0.346527	0.33291	0.544242	0.619927	0.476283	0.487139	0.527265	0.48383	0.561188	0.498066	0.523305	0.731179	0.412245	0.593524	0.565597	0.46094	0.384933	0.707425	0.394809	0.507034	0.536486	0.520974	0.5917	0.664593	0.701784	0.364531	0.471407	0.520096	0.429848	0.394345	0.456555	0.657535	0.655336	0.478196	0.506723	0.51692	0.3643	0.504671	0.432251	0.712422	0.457128	0.426328	0.572907	0.602931	0.386138	0.55244	0.420759	0.400891	0.613833	0.588117	0.290952	0.449562	0.352674	0.632878	0.453935	0.39357	0.535775	0.505092	0.530497	0.373048	0.688423	0.513144	0.523854	0.580746	0.365811	0.361211	0.7663	0.36593	0.60437	0.480729	0.510274	0.670374	0.440139	0.51351	0.5155	0.648692	0.505001	0.644507	0.293604	0.437707	0.627362	0.708683	0.449654	0.518027	0.665527	0.318524	0.466566	0.458425	0.524033	0.358204	0.535388
