genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149	c150	c151	c152	c153	c154	c155	c156	c157	c158	c159	c160	c161	c162	c163	c164	c165	c166	c167	c168	c169	c170	c171	c172	c173	c174	c175	c176	c177	c178	c179	c180	c181	c182	c183	c184	c185	c186	c187	c188	c189	c190	c191	c192	c193	c194	c195	c196	c197	c198	c199
g181	0.437657	0.568745	0.379813	0.394261	0.390479	0.397341	0.246634	0.49085	0.556299	0.443906	0.430127	0.247891	0.522493	0.585123	0.372692	0.542355	0.696764	0.636237	0.487465	0.492315	0.672053	0.326739	0.54285	0.493412	0.523244	0.310691	0.322448	0.388382	0.346341	0.707774	0.462127	0.356828	0.734415	0.382107	0.505044	0.560263	0.64303	0.635859	0.533458	0.378501	0.61808	0.273992	0.401996	0.651014	0.447687	0.564849	0.41813	0.470705	0.578703	0.574644	0.16499	0.580491	0.649706	0.471325	0.594322	0.409897	0.386904	0.595431	0.495548	0.668744	0.421928	0.445363	0.534694	0.524875	0.758072	0.409814	0.553031	0.842396	0.542938	0.487964	0.347641	0.4792	0.385751	0.582949	0.443082	0.543699	0.449911	0.546796	0.296188	0.519974	0.520058	0.434806	0.614083	0.506875	0.752488	0.484178	0.526004	0.619291	0.398702	0.622582	0.263913	0.768297	0.539918	0.556978	0.689216	0.506736	0.421793	0.332251	0.658041	0.545001	0.485162	0.544993	0.612589	0.557873	0.643716	0.703028	0.52868	0.58512	0.379229	0.720617	0.438489	0.449387	0.418893	0.512308	0.545384	0.592589	0.515723	0.681	0.552169	0.569798	0.487549	0.591209	0.696035	0.378247	0.670153	0.529023	0.224666	0.671885	0.364464	0.527492	0.503825	0.531674	0.643213	0.391491	0.439645	0.644976	0.379255	0.699318	0.654575	0.476765	0.458672	0.416737	0.526108	0.475801	0.487786	0.391643	0.464325	0.559959	0.528473	0.561682	0.102622	0.47671	0.475763	0.582724	0.439925	0.525601	0.717709	0.684524	0.656411	0.363429	0.486315	0.642016	0.323709	0.472421	0.524525	0.532216	0.744599	0.700924	0.375666	0.394696	0.624743	0.186543	0.630034	0.741509	0.640748	0.404063	0.441084	0.400054	0.595479	0.500358	0.248295	0.591633	0.400143	0.482478	0.490916	0.647153	0.521638	0.540011	0.568626	0.442401	0.573513	0.542921	0.39618	0.575921	0.387737	0.296474	0.510472	0.510738	0.454213	0.744525
g182	0.66044	0.257414	0.493275	0.584652	0.500338	0.574277	0.512722	0.667957	0.645986	0.519928	0.370614	0.313754	0.2953	0.6643	0.610359	0.413547	0.38359	0.476195	0.520363	0.581169	0.484265	0.498367	0.438065	0.399598	0.634916	0.628121	0.629425	0.400576	0.481478	0.490054	0.359273	0.584042	0.528483	0.385982	0.775834	0.674894	0.459466	0.683991	0.586246	0.70613	0.517134	0.638103	0.630012	0.597633	0.586834	0.577539	0.549872	0.456967	0.483357	0.502228	0.426871	0.475234	0.470502	0.499226	0.522136	0.537171	0.184425	0.471275	0.617013	0.394634	0.694104	0.292695	0.823866	0.748976	0.537401	0.639707	0.334416	0.717798	0.304678	0.508812	0.474097	0.75495	0.577729	0.476678	0.419042	0.445443	0.511858	0.400421	0.409399	0.542587	0.606406	0.553658	0.564025	0.46405	0.666224	0.217352	0.531722	0.294382	0.214439	0.543793	0.555596	0.681026	0.753168	0.653386	0.538906	0.776576	0.564585	0.452965	0.599493	0.42939	0.531001	0.492297	0.515814	0.47722	0.630957	0.535697	0.466645	0.517889	0.321212	0.510623	0.467645	0.40609	0.441822	0.421045	0.351255	0.413959	0.547881	0.405914	0.419976	0.584296	0.582926	0.511162	0.565331	0.606985	0.642985	0.288469	0.431524	0.697951	0.677557	0.463437	0.613257	0.574856	0.366378	0.67018	0.610112	0.68193	0.473595	0.653779	0.473666	0.520201	0.596166	0.403851	0.515772	0.508021	0.628159	0.484366	0.440898	0.576035	0.555234	0.46699	0.184453	0.499355	0.568665	0.521771	0.608641	0.458393	0.36243	0.607209	0.501929	0.811616	0.628196	0.440863	0.527517	0.496366	0.655961	0.511518	0.452526	0.288145	0.667861	0.405281	0.410323	0.649991	0.575338	0.522264	0.660736	0.495625	0.380757	0.497204	0.823378	0.690593	0.544283	0.511036	0.399302	0.402464	0.619771	0.497923	0.664413	0.493902	0.651853	0.470419	0.672583	0.44121	0.598321	0.583746	0.530805	0.634107	0.646992	0.590908	0.61403	0.621184
g183	0.345041	0.388434	0.640706	0.51152	0.543918	0.594151	0.66339	0.615847	0.485035	0.766604	0.69716	0.623807	0.615358	0.381774	0.356041	0.370468	0.342602	0.50233	0.37501	0.46333	0.438802	0.382876	0.182627	0.429031	0.528191	0.656789	0.494675	0.518607	0.551182	0.480986	0.369102	0.698018	0.604711	0.785457	0.624411	0.612294	0.504597	0.512487	0.484202	0.366462	0.468666	0.431741	0.579334	0.51893	0.448754	0.231588	0.538711	0.285262	0.534459	0.343311	0.555873	0.436277	0.707608	0.517529	0.537754	0.411972	0.446859	0.542689	0.269478	0.342877	0.615817	0.624344	0.384103	0.504303	0.510521	0.713436	0.578247	0.366799	0.376242	0.468955	0.510391	0.712951	0.495253	0.757929	0.391984	0.255808	0.516256	0.508203	0.575377	0.226589	0.514958	0.554348	0.564028	0.396493	0.44897	0.665057	0.555043	0.384842	0.483718	0.484257	0.564285	0.424462	0.867042	0.297935	0.443052	0.486169	0.611275	0.36561	0.405901	0.460425	0.573465	0.480905	0.368608	0.676329	0.554861	0.413452	0.734364	0.687972	0.545907	0.525121	0.538967	0.463547	0.557383	0.477189	0.410178	0.482244	0.464203	0.539319	0.381438	0.525237	0.493493	0.663764	0.358848	0.569061	0.420605	0.614493	0.388522	0.519442	0.572834	0.673884	0.499265	0.43287	0.465674	0.821074	0.244722	0.61918	0.510678	0.302325	0.469355	0.452146	0.516924	0.626589	0.621549	0.401043	0.723244	0.541183	0.563703	0.431519	0.355684	0.648398	0.358589	0.562007	0.536517	0.300992	0.629502	0.484957	0.686274	0.357184	0.286804	0.493279	0.365996	0.457546	0.564404	0.399095	0.535542	0.579325	0.626081	0.480804	0.493998	0.413293	0.660374	0.541175	0.557314	0.467926	0.499409	0.336725	0.490511	0.450549	0.480535	0.663989	0.376925	0.667417	0.543992	0.182458	0.383289	0.641403	0.600625	0.522868	0.701657	0.651013	0.493347	0.407706	0.429321	0.643944	0.475307	0.574204	0.436801	0.649651	0.368461	0.336714
g184	0.787619	0.406374	0.355494	0.510237	0.640602	0.457516	0.484282	0.39862	0.343257	0.523929	0.56015	0.663544	0.483091	0.39762	0.854835	0.541007	0.412923	0.616973	0.439633	0.573867	0.261579	0.606691	0.400446	0.496081	0.544232	0.559311	0.432676	0.617898	0.523496	0.42064	0.501629	0.510856	0.614086	0.5733	0.564876	0.326106	0.621832	0.415031	0.553798	0.361588	0.290782	0.49642	0.67045	0.540642	0.507526	0.652638	0.677992	0.751587	0.413499	0.735022	0.628823	0.410832	0.577621	0.594276	0.738185	0.627776	0.5572	0.598838	0.436799	0.417476	0.512633	0.526079	0.510157	0.67042	0.447593	0.528528	0.523188	0.391139	0.827981	0.29146	0.700825	0.527414	0.520675	0.470888	0.399206	0.503254	0.502552	0.589354	0.451504	0.626262	0.409045	0.310146	0.613701	0.426193	0.724036	0.645793	0.44797	0.552791	0.427007	0.345133	0.421175	0.590276	0.703637	0.465734	0.450433	0.564831	0.425007	0.576746	0.608933	0.436654	0.391127	0.358	0.72054	0.566734	0.502231	0.50146	0.655272	0.498987	0.395584	0.614318	0.569604	0.552169	0.468876	0.701354	0.431757	0.406799	0.302931	0.580911	0.278785	0.615502	0.761777	0.71692	0.4976	0.575429	0.494236	0.622538	0.572444	0.945264	0.509401	0.741843	0.485594	0.491767	0.42156	0.463398	0.627603	0.476388	0.642423	0.338894	0.495405	0.530916	0.471986	0.676882	0.413836	0.634476	0.299329	0.570084	0.535421	0.592291	0.826867	0.484164	0.563936	0.517514	0.410304	0.418283	0.350631	0.54891	0.366064	0.471964	0.520845	0.420808	0.547764	0.475846	0.282546	0.569111	0.60968	0.439256	0.4835	0.368109	0.464653	0.561729	0.418523	0.536191	0.645832	0.559809	0.486214	0.517989	0.576878	0.537908	0.253216	0.43949	0.531857	0.354072	0.289167	0.512231	0.347386	0.775701	0.597282	0.699539	0.471068	0.630542	0.545102	0.450438	0.404538	0.606924	0.508479	0.648147	0.55028	0.638753	0.76958	0.670281
g185	0.614962	0.492385	0.663426	0.294139	0.534195	0.443112	0.395351	0.560526	0.504602	0.561187	0.459271	0.609683	0.492632	0.633516	0.477808	0.659443	0.462418	0.329923	0.766682	0.594414	0.596057	0.428878	0.562527	0.522883	0.414006	0.524906	0.550347	0.372429	0.585684	0.527025	0.433336	0.531568	0.591684	0.516209	0.491756	0.627335	0.408508	0.548195	0.560777	0.525186	0.73859	0.511637	0.418004	0.246153	0.64451	0.487036	0.722266	0.377117	0.454977	0.639897	0.389008	0.272174	0.586774	0.4736	0.361743	0.180594	0.429006	0.825566	0.539685	0.549763	0.510808	0.481347	0.453618	0.429407	0.320396	0.678714	0.626102	0.511478	0.454402	0.281378	0.699742	0.629815	0.377791	0.353525	0.497853	0.441799	0.368318	0.241962	0.476127	0.529154	0.530266	0.635395	0.333368	0.135181	0.561076	0.376521	0.625824	0.734119	0.46901	0.512959	0.627076	0.644607	0.774605	0.525665	0.811416	0.445374	0.35165	0.5257	0.18416	0.650978	0.626305	0.66156	0.539423	0.482874	0.535825	0.474825	0.678203	0.527655	0.617489	0.647941	0.540896	0.389411	0.384313	0.539119	0.478952	0.531306	0.601145	0.49426	0.496363	0.445372	0.661769	0.336004	0.6473	0.700126	0.228924	0.34235	0.43298	0.590562	0.505636	0.441647	0.723086	0.448717	0.692299	0.366813	0.633591	0.500076	0.260899	0.826564	0.446431	0.650855	0.665537	0.471963	0.520985	0.508094	0.540264	0.309139	0.709948	0.448147	0.447259	0.670115	0.571783	0.563378	0.701211	0.367011	0.799142	0.477927	0.656487	0.555672	0.553969	0.630925	0.548742	0.471986	0.605826	0.415757	0.443872	0.578973	0.516897	0.574211	0.397867	0.516858	0.435334	0.307436	0.378853	0.731176	0.52841	0.495738	0.411523	0.771545	0.431497	0.643709	0.647341	0.471351	0.625477	0.763388	0.631971	0.623983	0.603019	0.60868	0.582733	0.597814	0.343428	0.655459	0.456087	0.554491	0.386806	0.529637	0.385265	0.442648	0.31414	0.42484
g186	0.58586	0.589236	0.621094	0.583366	0.574176	0.470375	0.538679	0.507881	0.502062	0.633873	0.558933	0.559814	0.404747	0.426998	0.471955	0.346927	0.142557	0.392452	0.350213	0.520165	0.450117	0.389272	0.314236	0.493269	0.518877	0.510872	0.579858	0.572052	0.493932	0.608296	0.548315	0.702371	0.470521	0.451071	0.381326	0.474163	0.640981	0.543164	0.428189	0.458833	0.547444	0.583968	0.359052	0.386699	0.682297	0.602021	0.496106	0.510573	0.603384	0.732247	0.468479	0.525415	0.572929	0.583741	0.44093	0.621225	0.332898	0.572831	0.502202	0.250652	0.401939	0.605049	0.510618	0.422714	0.448026	0.452735	0.489462	0.440994	0.366815	0.371806	0.54592	0.66926	0.525696	0.590938	0.613502	0.533867	0.567969	0.437458	0.406602	0.461745	0.420447	0.600075	0.53033	0.4133	0.624585	0.651121	0.486709	0.531189	0.677588	0.471061	0.506304	0.372315	0.681797	0.563277	0.588357	0.483861	0.549126	0.37153	0.53842	0.368646	0.491024	0.401655	0.712139	0.550962	0.261854	0.392411	0.427766	0.527205	0.496902	0.501633	0.425384	0.51892	0.635368	0.26959	0.353313	0.26961	0.436893	0.367699	0.479908	0.447561	0.504082	0.483472	0.434413	0.738072	0.637363	0.465726	0.473488	0.378556	0.660759	0.682455	0.389746	0.458151	0.653498	0.646461	0.53868	0.372494	0.682674	0.566207	0.647703	0.646645	0.815764	0.25654	0.347986	0.381941	0.480188	0.407718	0.53049	0.627534	0.321383	0.531497	0.356465	0.435944	0.739734	0.514244	0.532946	0.590118	0.554905	0.564174	0.336031	0.48448	0.55639	0.707247	0.441744	0.613217	0.623726	0.555918	0.562197	0.186952	0.515226	0.467941	0.639842	0.582705	0.27719	0.277792	0.342015	0.602765	0.413683	0.415515	0.407906	0.446884	0.372923	0.59501	0.73839	0.530688	0.617042	0.510843	0.406198	0.528615	0.5193	0.822942	0.539744	0.602841	0.593195	0.730157	0.789351	0.474179	0.501278	0.715923	0.390562	0.529573
g187	0.409641	0.484962	0.677777	0.48783	0.46558	0.260011	0.556284	0.588365	0.74767	0.293367	0.679874	0.676251	0.482172	0.340021	0.427703	0.461999	0.496707	0.406422	0.467318	0.617001	0.365088	0.486981	0.618677	0.522447	0.76842	0.483487	0.335755	0.60222	0.544043	0.355231	0.218615	0.569436	0.403993	0.586783	0.685142	0.426219	0.816021	0.726114	0.630491	0.466808	0.671085	0.579224	0.496122	0.661037	0.392593	0.554625	0.366803	0.644022	0.380187	0.418418	0.597629	0.478929	0.761031	0.357635	0.349471	0.477582	0.817722	0.632145	0.374108	0.233772	0.392468	0.265754	0.530495	0.792927	0.451605	0.726957	0.401869	0.521468	0.380153	0.630037	0.627366	0.589276	0.615027	0.500776	0.554937	0.546474	0.506626	0.508537	0.636367	0.678735	0.844594	0.622334	0.558154	0.484806	0.474108	0.51669	0.503299	0.270353	0.63816	0.708701	0.39419	0.645331	0.957053	0.438811	0.518	0.451188	0.394076	0.262229	0.50455	0.26152	0.525273	0.929962	0.482735	0.473809	0.451892	0.357336	0.794961	0.626102	0.805876	0.408723	0.584433	0.62016	0.43981	0.529229	0.560713	0.502575	0.390165	0.193201	0.507629	0.555315	0.50265	0.645181	0.353554	0.542995	0.709867	0.543051	0.554294	0.614681	0.425444	0.406012	0.460126	0.619521	0.531095	0.477926	0.658374	0.358558	0.425467	0.672952	0.875089	0.679562	0.706452	0.547822	0.484728	0.578572	0.572255	0.457221	0.269011	0.593018	0.465587	0.557286	0.627154	0.621203	0.378094	0.58743	0.625026	0.645822	0.636327	0.529153	0.513095	0.649871	0.42711	0.168626	0.723179	0.579534	0.634992	0.676523	0.522825	0.515297	0.637348	0.858202	0.481863	0.552773	0.525471	0.438258	0.464032	0.556558	0.604112	0.50268	0.525133	0.429962	0.63218	0.416746	0.228743	0.508813	0.648349	0.454329	0.537712	0.427043	0.442923	0.559504	0.462747	0.783851	0.751353	0.639643	0.355238	0.369363	0.24188	0.792615	0.423927	0.206294
g188	0.557106	0.40504	0.586285	0.692472	0.457403	0.294829	0.677384	0.254915	0.612578	0.524724	0.794307	0.355546	0.5679	0.578431	0.508624	0.497407	0.554029	0.686586	0.457188	0.407129	0.58162	0.540754	0.358219	0.560533	0.450561	0.625073	0.626857	0.474457	0.466927	0.566311	0.123656	0.537523	0.603037	0.293117	0.541491	0.501851	0.263739	0.530515	0.514136	0.619346	0.497231	0.495506	0.405428	0.406482	0.431207	0.332744	0.648356	0.540658	0.482804	0.517646	0.695643	0.293754	0.554711	0.460546	0.620484	0.745969	0.340491	0.539183	0.456317	0.329186	0.352187	0.577019	0.614789	0.57571	0.415333	0.609522	0.368208	0.490648	0.55853	0.597194	0.43205	0.638437	0.399598	0.391707	0.436679	0.377865	0.464225	0.648435	0.44896	0.555264	0.426382	0.561137	0.256928	0.583925	0.383505	0.578631	0.687882	0.437548	0.539383	0.352121	0.485756	0.539992	0.58719	0.425509	0.867129	0.250578	0.406265	0.37073	0.577255	0.584443	0.597837	0.556483	0.889275	0.668607	0.31871	0.70195	0.386189	0.48058	0.63471	0.37974	0.424155	0.461225	0.624573	0.565829	0.631697	0.557792	0.688451	0.566098	0.521373	0.64348	0.365071	0.57742	0.703182	0.60298	0.568039	0.267132	0.353945	0.357996	0.448278	0.800523	0.611202	0.380986	0.335022	0.678249	0.425385	0.448443	0.533648	0.190513	0.424142	0.40047	0.603252	0.360537	0.434592	0.452935	0.425545	0.605817	0.501425	0.318869	0.540661	0.359364	0.544062	0.684402	0.664621	0.527512	0.71086	0.446408	0.490764	0.418893	0.638952	0.440334	0.541873	0.420049	0.60111	0.477101	0.366614	0.597216	0.636104	0.550028	0.606486	0.480762	0.386768	0.779844	0.604294	0.696777	0.679828	0.606741	0.56545	0.422787	0.394462	0.344282	0.440297	0.498386	0.599551	0.609315	0.323396	0.465347	0.354536	0.577583	0.444369	0.579167	0.656105	0.433202	0.408786	0.597853	0.359188	0.724849	0.52327	0.568112	0.599377	0.465337
g189	0.357446	0.577462	0.577951	0.574407	0.607691	0.410395	0.519984	0.580029	0.461918	0.345563	0.479918	0.661889	0.556328	0.647414	0.466259	0.585691	0.648924	0.630466	0.3514	0.530141	0.607673	0.497899	0.521866	0.587422	0.468196	0.384371	0.55718	0.370899	0.441938	0.576791	0.419426	0.570625	0.556081	0.610905	0.218802	0.385356	0.448282	0.530689	0.29987	0.652551	0.764779	0.805973	0.542746	0.48371	0.607944	0.598679	0.494107	0.573008	0.623163	0.269252	0.539002	0.250173	0.615221	0.488167	0.364754	0.629243	0.47267	0.690781	0.251294	0.503497	0.578386	0.511476	0.485022	0.563836	0.580633	0.469097	0.608206	0.572233	0.577128	0.63464	0.566908	0.109202	0.445378	0.693389	0.564774	0.572629	0.613723	0.505079	0.476276	0.414701	0.493648	0.321101	0.451427	0.664357	0.564777	0.615629	0.455218	0.746597	0.557558	0.512449	0.804113	0.438143	0.37712	0.443571	0.402025	0.602464	0.546048	0.547182	0.287927	0.343484	0.415678	0.427114	0.548249	0.718855	0.519734	0.770753	0.242222	0.54171	0.524101	0.411845	0.394303	0.504227	0.651995	0.393746	0.555228	0.634541	0.637131	0.701712	0.53396	0.58059	0.35747	0.506137	0.682994	0.528268	0.713516	0.550364	0.69758	0.566286	0.477211	0.467078	0.51671	0.507441	0.526414	0.656225	0.475426	0.41981	0.471417	0.526848	0.640668	0.718012	0.337246	0.662159	0.613208	0.612905	0.623108	0.301878	0.460485	0.430934	0.429219	0.471238	0.527547	0.601779	0.379082	0.435523	0.443344	0.561255	0.609765	0.461143	0.616585	0.444333	0.427625	0.59661	0.521908	0.755745	0.317147	0.548277	0.676792	0.55927	0.438483	0.669624	0.512012	0.787601	0.294479	0.516878	0.656129	0.507482	0.53365	0.46915	0.48365	0.666175	0.532385	0.353831	0.577262	0.395745	0.594147	0.54696	0.345165	0.493997	0.582715	0.329706	0.657204	0.606232	0.558281	0.466461	0.459684	0.533984	0.73441	0.341601	0.598045	0.460271
g190	0.729947	0.125538	0.722438	0.33155	0.602107	0.593326	0.459547	0.593224	0.413515	0.419255	0.709897	0.747087	0.367736	0.498034	0.569332	0.640096	0.529276	0.500304	0.359101	0.539388	0.373845	0.692195	0.388941	0.509799	0.759783	0.232977	0.49321	0.497844	0.401608	0.447231	0.230984	0.592085	0.492463	0.469793	0.63679	0.49756	0.48772	0.516194	0.352083	0.328533	0.56361	0.498818	0.436386	0.653875	0.596535	0.572142	0.438293	0.479939	0.308565	0.324426	0.559189	0.51958	0.359256	0.455685	0.474727	0.543584	0.535361	0.638156	0.401276	0.689282	0.333604	0.718072	0.529473	0.402054	0.350817	0.35079	0.557087	0.614241	0.457965	0.469304	0.356045	0.434147	0.344301	0.643608	0.586281	0.490824	0.572036	0.546838	0.373928	0.437436	0.704538	0.722999	0.383344	0.426252	0.616821	0.483363	0.353705	0.483659	0.52491	0.51233	0.588211	0.500691	0.377776	0.599012	0.666533	0.643234	0.671804	0.598095	0.568028	0.545611	0.595411	0.573527	0.521577	0.606014	0.555972	0.314731	0.537064	0.380195	0.533233	0.309198	0.394731	0.47221	0.317837	0.540294	0.260616	0.628379	0.542204	0.38344	0.589174	0.424809	0.680146	0.394892	0.314803	0.38495	0.451918	0.574985	0.619833	0.555859	0.314811	0.454462	0.557246	0.631043	0.5038	0.460509	0.512091	0.658547	0.357722	0.549639	0.437883	0.570411	0.353425	0.373505	0.426197	0.590298	0.273828	0.48086	0.441733	0.422335	0.622791	0.651456	0.448593	0.403604	0.527296	0.605541	0.444611	0.503562	0.457027	0.404294	0.557315	0.478659	0.377068	0.552786	0.430693	0.475498	0.500712	0.734912	0.381929	0.693646	0.577779	0.427767	0.615538	0.529281	0.616685	0.670412	0.617651	0.307461	0.527071	0.48693	0.394671	0.491647	0.31651	0.583268	0.625664	0.512008	0.570362	0.555838	0.336883	0.372045	0.658965	0.246746	0.512748	0.490743	0.488789	0.38745	0.515949	0.469378	0.531565	0.23648	0.550331	0.208693
g191	0.429728	0.425111	0.46669	0.51342	0.400015	0.321154	0.405799	0.563596	0.374592	0.60502	0.464866	0.301285	0.669495	0.604154	0.487722	0.584472	0.303166	0.77315	0.434813	0.401018	0.487419	0.440615	0.672935	0.225565	0.407701	0.636559	0.431232	0.651173	0.565789	0.31105	0.608787	0.357648	0.666496	0.96394	0.70461	0.551968	0.540895	0.499761	0.497249	0.551933	0.384565	0.340606	0.487206	0.640823	0.525461	0.425777	0.456613	0.722679	0.475403	0.448601	0.514372	0.279658	0.481412	0.546665	0.61972	0.536614	0.458595	0.490025	0.619768	0.493986	0.35384	0.481848	0.506055	0.564427	0.454818	0.289481	0.466155	0.50065	0.612287	0.326656	0.549603	0.653183	0.569733	0.55393	0.475212	0.77985	0.413882	0.675387	0.546008	0.340753	0.555594	0.506839	0.732952	0.374749	0.520257	0.236933	0.387177	0.520549	0.50707	0.406505	0.571314	0.334757	0.492746	0.563453	0.51735	0.453971	0.487683	0.547603	0.485353	0.515212	0.577269	0.423391	0.551211	0.566613	0.651536	0.537864	0.591998	0.370867	0.539005	0.595299	0.308741	0.47939	0.596121	0.316802	0.67018	0.451721	0.331569	0.389709	0.472054	0.501283	0.42438	0.560556	0.457149	0.260654	0.562662	0.428093	0.497514	0.325073	0.746157	0.349983	0.233951	0.62428	0.585088	0.534153	0.339156	0.668844	0.539371	0.432036	0.486134	0.35875	0.788724	0.398012	0.560704	0.214448	0.472153	0.511491	0.594211	0.673292	0.457569	0.431173	0.549946	0.6545	0.414068	0.613854	0.179117	0.530106	0.501058	0.534504	0.540815	0.600458	0.684306	0.641767	0.223213	0.54608	0.659667	0.510361	0.507656	0.587267	0.659582	0.301584	0.483813	0.618119	0.436196	0.741949	0.478915	0.72151	0.385559	0.405313	0.364511	0.560708	0.762034	0.498126	0.493691	0.252148	0.530678	0.752976	0.60536	0.727994	0.262764	0.507457	0.547187	0.535107	0.591673	0.537838	0.648975	0.472023	0.734108	0.350385	0.502408	0.331452
g192	0.530527	0.614528	0.394555	0.585436	0.409883	0.549495	0.809168	0.457796	0.502018	0.515082	0.243349	0.487893	0.634348	0.701003	0.403116	0.644277	0.723893	0.33608	0.703927	0.614684	0.598257	0.31909	0.69981	0.340082	0.707985	0.691457	0.494744	0.565803	0.387398	0.372864	0.71362	0.479615	0.409562	0.4508	0.685673	0.767731	0.52909	0.468593	0.379038	0.616181	0.394986	0.503348	0.408402	0.626374	0.618037	0.357146	0.423418	0.556622	0.461148	0.39992	0.507833	0.351735	0.635654	0.298976	0.723977	0.302914	0.659	0.349174	0.490411	0.614602	0.752671	0.59657	0.512513	0.467529	0.780408	0.493464	0.411089	0.693784	0.633352	0.71365	0.585446	0.422459	0.455513	0.484399	0.600319	0.512664	0.34451	0.735861	0.474457	0.490781	0.442158	0.476638	0.757482	0.548231	0.458024	0.467785	0.55551	0.658802	0.507974	0.693139	0.375453	0.38962	0.848188	0.258286	0.54686	0.578005	0.49015	0.39128	0.455683	0.511665	0.497932	0.711851	0.529078	0.745339	0.273048	0.561455	0.392229	0.698231	0.612262	0.535187	0.422135	0.674079	0.507098	0.501229	0.461768	0.645095	0.62309	0.486559	0.604948	0.783647	0.6864	0.509884	0.512006	0.277924	0.42982	0.731143	0.667416	0.607632	0.573184	0.433613	0.41237	0.666169	0.540971	0.272644	0.530015	0.397117	0.524836	0.612593	0.600606	0.525212	0.490351	0.549211	0.607009	0.311853	0.418571	0.534443	0.453611	0.803385	0.484727	0.457142	0.600699	0.478132	0.396527	0.468471	0.627062	0.413034	0.566521	0.521586	0.498354	0.414144	0.625897	0.623172	0.419783	0.485543	0.418192	0.598565	0.488643	0.55175	0.589213	0.674321	0.394595	0.763951	0.545703	0.66389	0.314792	0.484665	0.61407	0.55044	0.369722	0.626953	0.393838	0.652042	0.49304	0.516244	0.577115	0.733948	0.269681	0.528423	0.448374	0.477895	0.606122	0.470874	0.56181	0.685283	0.659169	0.291737	0.607074	0.459977	0.405468	0.597858
g193	0.46141	0.758386	0.600589	0.429428	0.601867	0.416482	0.579631	0.51246	0.263145	0.497814	0.523671	0.662474	0.63332	0.400858	0.582079	0.214668	0.631048	0.464262	0.533377	0.626086	0.441865	0.881746	0.396942	0.565543	0.472099	0.505466	0.657261	0.648179	0.442068	0.494814	0.576511	0.40791	0.494944	0.474089	0.519065	0.603538	0.482439	0.697083	0.614729	0.359011	0.240482	0.606268	0.545615	0.429457	0.52859	0.444062	0.383602	0.477584	0.617994	0.407254	0.401474	0.571051	0.442568	0.529049	0.396417	0.528495	0.596365	0.433037	0.531265	0.776547	0.645685	0.374238	0.602761	0.769104	0.454221	0.504313	0.567775	0.621775	0.471298	0.168645	0.564825	0.383789	0.294972	0.55178	0.520174	0.402975	0.29744	0.455804	0.37988	0.505739	0.722783	0.594104	0.335113	0.319779	0.467442	0.719169	0.796719	0.396513	0.52066	0.673461	0.544702	0.600917	0.53657	0.644097	0.55439	0.602139	0.382134	0.432943	0.387323	0.649954	0.439182	0.502059	0.555901	0.422421	0.43446	0.700329	0.556847	0.316392	0.567718	0.597036	0.68065	0.653088	0.756239	0.659699	0.414264	0.520143	0.398522	0.308127	0.401571	0.580023	0.303852	0.70666	0.441897	0.546479	0.677178	0.485658	0.450757	0.390536	0.463105	0.41132	0.58235	0.718753	0.368466	0.633332	0.543699	0.313779	0.587186	0.303877	0.606227	0.608862	0.530656	0.332083	0.125606	0.527912	0.490288	0.321665	0.476855	0.424518	0.428435	0.330834	0.651246	0.557024	0.336684	0.467781	0.507434	0.428168	0.462998	0.651868	0.459296	0.581773	0.599078	0.370124	0.33487	0.472656	0.650208	0.561145	0.600216	0.723061	0.404491	0.729769	0.564834	0.530717	0.468734	0.620611	0.492407	0.544244	0.649679	0.559088	0.66478	0.414913	0.632301	0.362992	0.311443	0.439718	0.593737	0.36593	0.415972	0.454952	0.481331	0.485173	0.434395	0.477669	0.567218	0.471464	0.527445	0.694908	0.242385	0.475972	0.409566	0.691058
