genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149	c150	c151	c152	c153	c154	c155	c156	c157	c158	c159	c160	c161	c162	c163	c164	c165	c166	c167	c168	c169	c170	c171	c172	c173	c174	c175	c176	c177	c178	c179	c180	c181	c182	c183	c184	c185	c186	c187	c188	c189	c190	c191	c192	c193	c194	c195	c196	c197	c198	c199
g133	0.346511	0.592527	0.496223	0.546496	0.557111	0.493098	0.375559	0.481982	0.360376	0.505706	0.50073	0.455634	0.434495	0.518589	0.389304	0.519417	0.243619	0.529715	0.276893	0.333223	0.461356	0.633476	0.395475	0.386498	0.432345	0.387897	0.52594	0.400969	0.588297	0.591253	0.414031	0.555055	0.704211	0.632005	0.471871	0.271654	0.530561	0.557135	0.530306	0.218997	0.316817	0.449321	0.507123	0.5894	0.505301	0.494932	0.343195	0.633824	0.582169	0.558928	0.43876	0.486766	0.352912	0.570329	0.341266	0.618999	0.437432	0.576683	0.549068	0.435077	0.623837	0.479736	0.485871	0.549394	0.532051	0.476463	0.378142	0.417823	0.444008	0.546128	0.489495	0.417277	0.604306	0.518798	0.379633	0.556794	0.411811	0.650093	0.392019	0.381381	0.438522	0.290513	0.55199	0.360807	0.427131	0.687374	0.536515	0.343127	0.531473	0.698533	0.339117	0.52326	0.453958	0.388017	0.586026	0.495125	0.533901	0.500257	0.746553	0.450536	0.426761	0.24376	0.634504	0.518711	0.617595	0.646508	0.600274	0.693293	0.554098	0.357849	0.399888	0.657101	0.497391	0.387273	0.551089	0.374173	0.47105	0.495601	0.388918	0.506918	0.504905	0.656036	0.468652	0.650726	0.310741	0.493501	0.602637	0.54537	0.382719	0.328573	0.429203	0.370177	0.167585	0.538714	0.438513	0.625554	0.523173	0.399731	0.521058	0.394215	0.538593	0.521361	0.608338	0.513826	0.466483	0.667718	0.604082	0.580677	0.5728	0.675936	0.51306	0.46301	0.61082	0.426455	0.44712	0.503915	0.378524	0.485384	0.499409	0.516448	0.752861	0.475629	0.211303	0.380922	0.422229	0.454484	0.471186	0.611171	0.546777	0.662493	0.569849	0.526615	0.546813	0.293212	0.475141	0.390721	0.644012	0.555709	0.471367	0.452462	0.52323	0.438032	0.456274	0.500685	0.366403	0.704078	0.605433	0.53577	0.552385	0.590148	0.448505	0.671523	0.476608	0.630334	0.679605	0.795557	0.294258	0.669896	0.478467	0.345504
g134	0.67194	0.504239	0.56038	0.454756	0.458426	0.470286	0.65086	0.504615	0.37511	0.683478	0.594122	0.27572	0.456337	0.564776	0.242472	0.419589	0.370865	0.407817	0.481166	0.289554	0.290009	0.306067	0.417703	0.207275	0.561795	0.579561	0.288725	0.354656	0.570288	0.497702	0.549176	0.661278	0.594708	0.549196	0.606147	0.439812	0.634474	0.357794	0.180388	0.542508	0.370824	0.57329	0.549896	0.536639	0.288608	0.550563	0.605005	0.568906	0.456852	0.597378	0.498511	0.67151	0.430033	0.506958	0.564131	0.495541	0.580528	0.421787	0.540737	0.623614	0.491683	0.516806	0.515425	0.543479	0.55191	0.487122	0.82251	0.445082	0.516363	0.537269	0.452862	0.4911	0.611696	0.464466	0.357903	0.40193	0.603798	0.585096	0.467715	0.367482	0.350378	0.319246	0.436999	0.809005	0.484826	0.544696	0.570429	0.5784	0.351992	0.588599	0.363691	0.526481	0.393431	0.509854	0.405741	0.505841	0.523656	0.290159	0.397816	0.391161	0.520482	0.607037	0.444377	0.527306	0.676726	0.51915	0.530809	0.583483	0.494606	0.582744	0.490379	0.526699	0.53426	0.570716	0.527588	0.581272	0.503817	0.397507	0.306464	0.576268	0.428198	0.487015	0.631665	0.569955	0.528413	0.563278	0.453066	0.397983	0.694004	0.515215	0.60179	0.469133	0.475437	0.447457	0.582005	0.631397	0.365499	0.27656	0.573867	0.616549	0.484585	0.56221	0.468419	0.408869	0.515061	0.410281	0.465127	0.570361	0.584043	0.494631	0.544035	0.492624	0.619171	0.650672	0.641146	0.42733	0.550208	0.533489	0.587017	0.41366	0.514309	0.57107	0.460877	0.802829	0.596578	0.575307	0.378065	0.445073	0.440584	0.505598	0.486038	0.382086	0.337162	0.545694	0.521649	0.379236	0.470223	0.399821	0.642007	0.413547	0.372115	0.570885	0.34867	0.525443	0.53843	0.635426	0.369703	0.602096	0.66671	0.391399	0.532362	0.648338	0.452789	0.43049	0.255946	0.536726	0.508481	0.419111	0.61351	0.693672
g135	0.374523	0.359344	0.555344	0.536182	0.385359	0.557311	0.656884	0.343606	0.586866	0.623802	0.692282	0.168799	0.400192	0.309612	0.63324	0.740106	0.579829	0.373295	0.618553	0.257028	0.462522	0.403632	0.34855	0.689554	0.401615	0.349799	0.546691	0.51638	0.58904	0.349704	0.275564	0.647988	0.438939	0.36124	0.623008	0.752218	0.546968	0.625104	0.411898	0.652916	0.569281	0.521658	0.291023	0.431417	0.614174	0.440644	0.447181	0.476733	0.333197	0.657956	0.496421	0.695258	0.38907	0.555498	0.674479	0.530062	0.477096	0.532388	0.286957	0.415259	0.70434	0.384119	0.52154	0.474776	0.504613	0.711096	0.525333	0.531053	0.427187	0.424086	0.588119	0.407258	0.408668	0.30282	0.490191	0.455722	0.79929	0.410371	0.548713	0.439548	0.549751	0.606214	0.555834	0.552374	0.499981	0.468889	0.434409	0.424375	0.561267	0.660621	0.411356	0.479806	0.641062	0.409312	0.541294	0.47274	0.453791	0.440523	0.47354	0.570235	0.679548	0.501568	0.444846	0.411663	0.479015	0.704956	0.542305	0.449989	0.517803	0.5316	0.680392	0.454679	0.512837	0.519488	0.467576	0.408302	0.430975	0.475451	0.503467	0.227808	0.447288	0.508783	0.659681	0.389699	0.595184	0.325257	0.406601	0.433766	0.703385	0.511544	0.528397	0.406861	0.421789	0.4811	0.46055	0.452461	0.346948	0.471316	0.369707	0.38561	0.240585	0.456399	0.375082	0.524105	0.49664	0.491184	0.543571	0.512402	0.484785	0.549806	0.467596	0.472313	0.437178	0.651911	0.541392	0.459304	0.370798	0.415017	0.714361	0.525119	0.441411	0.366407	0.582093	0.380968	0.597808	0.614218	0.524657	0.496211	0.596296	0.524504	0.539224	0.638613	0.346912	0.459629	0.348233	0.504205	0.552492	0.292461	0.214398	0.48312	0.468461	0.428497	0.381896	0.405337	0.504247	0.441401	0.600141	0.257277	0.455984	0.379306	0.482778	0.533168	0.379169	0.400579	0.486468	0.563118	0.38386	0.660683	0.374716	0.373795
g136	0.435687	0.475799	0.573397	0.374869	0.691188	0.403075	0.509426	0.458099	0.620242	0.356756	0.473081	0.472925	0.653167	0.449213	0.339304	0.490474	0.496874	0.425333	0.447054	0.394465	0.370568	0.460146	0.343306	0.324125	0.546864	0.599319	0.407988	0.456152	0.527013	0.304052	0.563961	0.581016	0.584704	0.411404	0.754993	0.550143	0.230878	0.552429	0.354105	0.467721	0.525879	0.629807	0.664388	0.476011	0.6682	0.598427	0.473977	0.376786	0.306547	0.573279	0.509676	0.423996	0.555596	0.519522	0.469583	0.240309	0.275168	0.488412	0.401128	0.574474	0.565975	0.577403	0.621926	0.389289	0.396514	0.553546	0.47957	0.283405	0.422033	0.26899	0.407527	0.389505	0.46492	0.584816	0.578118	0.614794	0.666328	0.36864	0.467704	0.310304	0.575024	0.551898	0.584145	0.333025	0.455454	0.256889	0.556063	0.407744	0.606696	0.608154	0.450527	0.509291	0.576027	0.46623	0.504215	0.452259	0.320943	0.657164	0.553469	0.333804	0.636655	0.472699	0.415644	0.538529	0.472793	0.537066	0.559871	0.652791	0.471631	0.376081	0.417449	0.713717	0.518068	0.435641	0.422523	0.558315	0.434669	0.56673	0.486186	0.552708	0.576046	0.532983	0.441022	0.71183	0.39568	0.370607	0.613253	0.556945	0.751909	0.413331	0.499224	0.488178	0.479012	0.437391	0.410518	0.55887	0.568001	0.455015	0.31649	0.361654	0.337771	0.623325	0.532487	0.470946	0.367429	0.605798	0.504897	0.439684	0.624731	0.421491	0.395265	0.401217	0.493077	0.643967	0.477258	0.598098	0.210597	0.511199	0.362191	0.574289	0.350828	0.31054	0.639531	0.492451	0.506428	0.553501	0.396054	0.451223	0.60942	0.320506	0.44223	0.508153	0.675776	0.503499	0.570194	0.662584	0.583874	0.592224	0.681771	0.496665	0.605875	0.594952	0.406701	0.598492	0.57887	0.702631	0.514943	0.37293	0.393664	0.437231	0.529338	0.527915	0.577758	0.607035	0.545962	0.552699	0.614214	0.421747	0.696214	0.462897
g137	0.441131	0.285051	0.483757	0.528876	0.681681	0.505002	0.703485	0.342229	0.401063	0.470504	0.540542	0.251071	0.354443	0.555255	0.410742	0.435346	0.448548	0.360625	0.341063	0.337719	0.733204	0.227233	0.497526	0.640344	0.244995	0.651527	0.377058	0.579934	0.380568	0.466293	0.287164	0.293093	0.470795	0.352671	0.725035	0.453665	0.536185	0.794803	0.405977	0.590352	0.760619	0.541137	0.573077	0.494916	0.555936	0.344601	0.384851	0.384584	0.535601	0.596254	0.353576	0.326509	0.497575	0.575469	0.488314	0.511086	0.479057	0.507065	0.742458	0.376516	0.291703	0.478359	0.804069	0.628509	0.58325	0.589131	0.518169	0.447769	0.552713	0.4807	0.483467	0.417744	0.396593	0.322478	0.522043	0.490542	0.525161	0.520634	0.546477	0.40295	0.151438	0.514414	0.620272	0.615103	0.496263	0.428362	0.443223	0.347246	0.500886	0.443768	0.53758	0.44889	0.558747	0.60607	0.514147	0.578325	0.534154	0.695768	0.646994	0.467592	0.364872	0.412874	0.288505	0.304907	0.548836	0.420974	0.409642	0.585096	0.481413	0.563319	0.514298	0.47667	0.470297	0.323733	0.494703	0.553972	0.34196	0.526728	0.642592	0.475688	0.639491	0.480669	0.370649	0.574865	0.728148	0.489889	0.662631	0.515198	0.719361	0.579007	0.532763	0.480729	0.489692	0.583023	0.372772	0.490621	0.524239	0.470147	0.267823	0.534077	0.557532	0.366091	0.504815	0.449656	0.556272	0.440699	0.46866	0.645782	0.429226	0.421644	0.54443	0.372629	0.422997	0.480057	0.555962	0.262507	0.324199	0.538084	0.41045	0.52281	0.681618	0.633459	0.309933	0.454908	0.520041	0.730328	0.473352	0.504961	0.711004	0.541686	0.680477	0.38276	0.508597	0.659154	0.345264	0.457056	0.478559	0.538875	0.521796	0.488367	0.525064	0.604774	0.571749	0.610518	0.249893	0.54392	0.493085	0.507099	0.533236	0.378594	0.635958	0.477752	0.615649	0.586434	0.636194	0.644638	0.402795	0.571587	0.733801	0.395341
g138	0.447712	0.656864	0.613445	0.636602	0.56891	0.439713	0.594713	0.278534	0.426266	0.420518	0.464483	0.400922	0.468491	0.67644	0.654607	0.457743	0.591159	0.516235	0.411051	0.625026	0.497182	0.556767	0.578264	0.464139	0.542631	0.635485	0.460711	0.745889	0.563616	0.477775	0.529991	0.3622	0.468243	0.406021	0.391225	0.559847	0.398392	0.736441	0.72262	0.52906	0.431399	0.50459	0.537294	0.656906	0.620001	0.635766	0.540236	0.287571	0.39308	0.558161	0.611311	0.435122	0.543837	0.365066	0.544423	0.378459	0.336471	0.471113	0.36788	0.606012	0.729157	0.543113	0.318299	0.570611	0.606192	0.332885	0.332596	0.534865	0.435887	0.415404	0.717092	0.617297	0.42852	0.628017	0.557232	0.59595	0.36513	0.552087	0.548565	0.351189	0.515042	0.186252	0.42751	0.584194	0.36156	0.539394	0.401136	0.522275	0.495924	0.452223	0.456515	0.46248	0.386663	0.39724	0.499442	0.501393	0.586475	0.553584	0.634317	0.441196	0.593076	0.411346	0.542773	0.41037	0.626418	0.393493	0.544093	0.477713	0.527536	0.386987	0.440432	0.607293	0.475103	0.583269	0.471394	0.437215	0.553362	0.530643	0.478604	0.3372	0.468353	0.465916	0.488284	0.467432	0.629493	0.569929	0.713283	0.410287	0.482873	0.431594	0.469558	0.357983	0.681101	0.791593	0.501961	0.666819	0.532762	0.461398	0.485994	0.385687	0.580279	0.430855	0.689606	0.352986	0.375536	0.708982	0.18882	0.484591	0.52459	0.415124	0.524939	0.705903	0.49038	0.48257	0.51064	0.386661	0.589259	0.497528	0.531267	0.407527	0.525041	0.494539	0.675301	0.526307	0.528131	0.468539	0.417044	0.380962	0.614806	0.42263	0.444334	0.501095	0.436017	0.479192	0.309622	0.585612	0.50905	0.437998	0.466474	0.425962	0.617935	0.565038	0.42955	0.646089	0.39911	0.350443	0.867455	0.509898	0.444504	0.438906	0.459529	0.466415	0.656801	0.627111	0.723236	0.281707	0.578756	0.550401	0.65375	0.403179
g139	0.455986	0.590287	0.779517	0.614144	0.534635	0.497383	0.474183	0.661444	0.580189	0.620794	0.461498	0.488657	0.587718	0.65976	0.441625	0.581341	0.590931	0.63766	0.573255	0.590949	0.573185	0.42095	0.471049	0.71754	0.336033	0.320541	0.714963	0.483636	0.551287	0.472078	0.505385	0.247468	0.389861	0.53692	0.656317	0.465453	0.518609	0.662829	0.465879	0.396022	0.379881	0.436791	0.584863	0.45981	0.500403	0.308007	0.46294	0.401388	0.522565	0.529546	0.551579	0.472459	0.597446	0.409337	0.482498	0.536563	0.630514	0.770204	0.486717	0.486638	0.570833	0.568154	0.119731	0.466596	0.573871	0.566412	0.47515	0.411278	0.649349	0.48794	0.34389	0.477081	0.789228	0.530522	0.55444	0.428687	0.559467	0.51654	0.438424	0.711833	0.526937	0.424509	0.501668	0.530857	0.531777	0.621862	0.683431	0.517636	0.402899	0.294589	0.483076	0.515223	0.553802	0.464099	0.484122	0.619468	0.597843	0.503584	0.659622	0.694504	0.520481	0.558462	0.362396	0.56771	0.38958	0.692849	0.770577	0.3981	0.38187	0.566975	0.418531	0.398605	0.430013	0.540088	0.417993	0.73401	0.381512	0.429085	0.680213	0.682167	0.455058	0.588884	0.489578	0.51936	0.50213	0.40341	0.688124	0.634456	0.673687	0.553687	0.519691	0.552336	0.600762	0.47747	0.649549	0.460046	0.581675	0.419546	0.437939	0.693564	0.412419	0.594226	0.866987	0.426985	0.483443	0.640913	0.630057	0.425475	0.529053	0.301182	0.535186	0.353087	0.585423	0.655057	0.582372	0.578539	0.51671	0.504879	0.558767	0.408471	0.373144	0.587613	0.401474	0.415587	0.314669	0.693758	0.450447	0.480039	0.70467	0.407076	0.364176	0.500241	0.436654	0.495783	0.365401	0.638396	0.650117	0.591811	0.554411	0.407206	0.344831	0.570097	0.486397	0.593117	0.590007	0.394922	0.674809	0.494995	0.705519	0.31598	0.620039	0.549881	0.535886	0.50852	0.438589	0.326138	0.428731	0.747568	0.128628	0.487404
g140	0.491898	0.491822	0.494078	0.681089	0.377263	0.552774	0.317181	0.594076	0.573328	0.575082	0.564537	0.547944	0.655313	0.506715	0.718245	0.277113	0.503677	0.430659	0.341826	0.646081	0.654534	0.466579	0.431175	0.593237	0.614222	0.725933	0.479518	0.355189	0.4319	0.404215	0.553937	0.619464	0.582621	0.615217	0.646427	0.57333	0.475434	0.206701	0.405527	0.585452	0.373189	0.643362	0.410305	0.398869	0.74188	0.541669	0.249177	0.581453	0.543871	0.352808	0.35842	0.603112	0.500065	0.354728	0.440949	0.51783	0.457251	0.667551	0.25355	0.421545	0.472105	0.434584	0.478722	0.606544	0.498868	0.476816	0.439936	0.554145	0.500214	0.543087	0.773958	0.374448	0.388896	0.360571	0.586739	0.420423	0.549282	0.434795	0.517224	0.485345	0.554308	0.693801	0.52418	0.514335	0.477753	0.452977	0.580838	0.646635	0.513759	0.557225	0.469427	0.572079	0.601816	0.546818	0.39999	0.440192	0.379858	0.543109	0.474619	0.454147	0.602681	0.399509	0.362024	0.496148	0.388337	0.324862	0.483089	0.390744	0.558049	0.391658	0.532988	0.378393	0.480137	0.556545	0.28086	0.3366	0.609115	0.527291	0.516213	0.400688	0.488803	0.459713	0.607956	0.482604	0.49237	0.634004	0.634259	0.520105	0.471351	0.527105	0.675045	0.652841	0.594999	0.371107	0.259422	0.450677	0.675278	0.42948	0.55437	0.393697	0.539476	0.62041	0.696779	0.27772	0.378279	0.254074	0.419297	0.449167	0.364381	0.535974	0.505225	0.789936	0.738649	0.548569	0.373712	0.399814	0.356473	0.506647	0.381287	0.420586	0.516051	0.473676	0.465078	0.493612	0.499233	0.740945	0.542889	0.471516	0.389649	0.675186	0.661444	0.506785	0.538462	0.693642	0.424107	0.439011	0.291996	0.331567	0.362753	0.315974	0.498496	0.491107	0.256356	0.618581	0.607228	0.539356	0.69	0.416472	0.6471	0.604087	0.734601	0.506052	0.290428	0.239033	0.432024	0.68324	0.471599	0.513065	0.537061	0.489223
g141	0.652524	0.398166	0.279535	0.30514	0.533105	0.372914	0.653602	0.478	0.507425	0.390564	0.515007	0.520025	0.576299	0.56592	0.597521	0.43451	0.375036	0.480736	0.425332	0.499254	0.522269	0.513794	0.410923	0.390684	0.524217	0.481251	0.557609	0.625638	0.714681	0.330808	0.529412	0.405912	0.554074	0.344309	0.517666	0.7914	0.484006	0.471881	0.226688	0.432195	0.294067	0.404011	0.543451	0.43921	0.539909	0.312888	0.511286	0.246291	0.380892	0.450721	0.491939	0.427974	0.70798	0.646034	0.43384	0.578925	0.619434	0.478668	0.491153	0.286436	0.285345	0.332665	0.418205	0.344206	0.500783	0.422746	0.236277	0.394196	0.634987	0.5786	0.341519	0.474418	0.404383	0.535129	0.405786	0.542363	0.354073	0.533882	0.422289	0.481877	0.390689	0.787308	0.412964	0.613188	0.566542	0.452451	0.48908	0.468975	0.582675	0.446812	0.297119	0.562532	0.300772	0.519066	0.568561	0.486292	0.320067	0.483175	0.663605	0.703633	0.389225	0.654014	0.4926	0.509355	0.4933	0.50434	0.421729	0.435517	0.531287	0.609916	0.37848	0.621531	0.277635	0.639609	0.528015	0.445852	0.460708	0.494439	0.678894	0.440842	0.155435	0.449734	0.523562	0.480851	0.552483	0.727344	0.551252	0.508359	0.697238	0.395828	0.520091	0.478452	0.510723	0.502924	0.534543	0.592168	0.551961	0.616291	0.462663	0.47057	0.650146	0.334267	0.511773	0.344923	0.614376	0.594136	0.477238	0.582103	0.475957	0.483382	0.498748	0.304024	0.337315	0.478839	0.383752	0.523067	0.607977	0.570149	0.703718	0.669414	0.673502	0.359263	0.484781	0.41538	0.451583	0.497851	0.775224	0.473752	0.457673	0.523656	0.551526	0.414485	0.459016	0.455063	0.586422	0.48262	0.466368	0.421755	0.359172	0.305136	0.702203	0.520851	0.505099	0.589695	0.607607	0.305991	0.588815	0.475695	0.359036	0.789843	0.581395	0.575287	0.57165	0.474133	0.430007	0.541615	0.534061	0.463205	0.40288	0.558663
g142	0.351189	0.477301	0.218422	0.415529	0.465762	0.569316	0.522431	0.514362	0.587271	0.392332	0.316144	0.60802	0.451769	0.669094	0.514514	0.625534	0.533212	0.232314	0.316108	0.467109	0.460353	0.649984	0.44762	0.360931	0.473717	0.502183	0.582375	0.466187	0.576407	0.491498	0.582579	0.379572	0.606995	0.511891	0.411501	0.599497	0.54734	0.402977	0.524883	0.514091	0.574418	0.457743	0.549684	0.229264	0.438695	0.516394	0.447644	0.49863	0.388248	0.650419	0.350822	0.482844	0.521254	0.531225	0.583961	0.365223	0.509489	0.600089	0.551639	0.508933	0.595465	0.256547	0.405889	0.555756	0.440424	0.681602	0.553809	0.471897	0.442044	0.457758	0.344504	0.487622	0.261762	0.437349	0.480457	0.388843	0.361014	0.377068	0.617354	0.528178	0.66841	0.529435	0.451632	0.311796	0.595551	0.518683	0.364315	0.714144	0.534481	0.402483	0.294892	0.516018	0.581992	0.370589	0.628209	0.521185	0.142302	0.442817	0.462822	0.546376	0.537404	0.384732	0.485386	0.650784	0.218192	0.652196	0.47267	0.459875	0.622418	0.322385	0.447585	0.469032	0.593996	0.546339	0.647715	0.54917	0.550189	0.423534	0.584545	0.738204	0.615443	0.488827	0.215486	0.426242	0.411913	0.692932	0.431447	0.438146	0.527317	0.461852	0.434254	0.448134	0.498658	0.619983	0.59979	0.582446	0.551898	0.494999	0.651403	0.437975	0.594749	0.491964	0.460573	0.396797	0.665011	0.389615	0.437576	0.552615	0.383156	0.367044	0.402355	0.553256	0.556708	0.796642	0.661834	0.417475	0.605531	0.551497	0.393833	0.427485	0.44178	0.300953	0.467321	0.466983	0.375145	0.46933	0.524785	0.396113	0.665422	0.595378	0.520319	0.611707	0.410028	0.56424	0.583317	0.550703	0.6612	0.436173	0.531332	0.75298	0.600035	0.348958	0.580755	0.190291	0.450925	0.526886	0.469525	0.405848	0.438616	0.589323	0.726535	0.702024	0.639656	0.725578	0.313564	0.220677	0.582366	0.476418	0.34799	0.422988
g143	0.591475	0.508817	0.438613	0.624422	0.548367	0.543971	0.375226	0.497606	0.496274	0.457818	0.532688	0.556754	0.590153	0.617267	0.571279	0.632462	0.519534	0.502177	0.49124	0.507881	0.542878	0.479953	0.355406	0.523191	0.543766	0.575292	0.456827	0.673947	0.497807	0.422476	0.455123	0.50673	0.368682	0.302501	0.507554	0.501099	0.365871	0.48022	0.585675	0.696658	0.334574	0.474206	0.515337	0.50187	0.510004	0.429037	0.748844	0.621367	0.45384	0.615709	0.463976	0.522058	0.411667	0.52166	0.471248	0.597527	0.50891	0.650899	0.41135	0.392732	0.478527	0.738781	0.534287	0.478104	0.539206	0.420864	0.44756	0.290315	0.338393	0.657292	0.472891	0.451599	0.432978	0.580848	0.73433	0.42216	0.611777	0.229144	0.583771	0.745955	0.661284	0.718123	0.324506	0.687286	0.659327	0.641079	0.500657	0.49485	0.470541	0.59322	0.664267	0.443421	0.681762	0.455829	0.494036	0.468813	0.392375	0.453777	0.540392	0.375862	0.315633	0.358474	0.584134	0.595358	0.61419	0.35458	0.370126	0.327563	0.433837	0.29803	0.526375	0.316164	0.563684	0.701067	0.340691	0.444283	0.527697	0.238828	0.511169	0.370219	0.526485	0.415227	0.264316	0.579577	0.423252	0.412552	0.51933	0.461665	0.478081	0.513626	0.43535	0.448163	0.45873	0.599333	0.533128	0.306626	0.650374	0.838922	0.464915	0.365877	0.460032	0.557732	0.420597	0.526247	0.420516	0.364234	0.401425	0.549366	0.408529	0.480283	0.422293	0.512026	0.402213	0.517891	0.574948	0.447745	0.168662	0.57289	0.495463	0.439026	0.380989	0.356387	0.635825	0.471001	0.635659	0.552457	0.605446	0.426524	0.254334	0.58128	0.522513	0.466066	0.568825	0.506968	0.511499	0.585709	0.390346	0.386822	0.481664	0.555	0.546212	0.456631	0.590746	0.362781	0.455863	0.561976	0.271617	0.635903	0.528807	0.623907	0.598263	0.544214	0.4188	0.640356	0.597513	0.676386	0.626756	0.339694	0.427383	0.8132
g144	0.514829	0.491505	0.355979	0.43079	0.486153	0.46707	0.359801	0.521513	0.478373	0.620759	0.405725	0.456717	0.326427	0.510072	0.51008	0.599777	0.297844	0.5695	0.578432	0.457017	0.658831	0.588789	0.587351	0.446727	0.427706	0.425458	0.440932	0.498585	0.614477	0.585699	0.71303	0.639426	0.241508	0.364703	0.481401	0.48468	0.460008	0.717833	0.395616	0.349013	0.563502	0.376859	0.632937	0.471545	0.586169	0.554327	0.597957	0.594798	0.654278	0.386344	0.439168	0.458561	0.328165	0.535189	0.559806	0.739364	0.698149	0.493285	0.524438	0.606311	0.337937	0.547351	0.604406	0.555942	0.462518	0.513932	0.586361	0.285154	0.543648	0.358405	0.502002	0.685543	0.552481	0.448939	0.574895	0.526183	0.455972	0.571274	0.458009	0.474177	0.383953	0.737488	0.719	0.409985	0.531171	0.415824	0.390966	0.389617	0.534055	0.463378	0.543209	0.622234	0.511953	0.57067	0.444484	0.628075	0.527664	0.549221	0.603536	0.486694	0.533746	0.479273	0.457883	0.720893	0.687086	0.599785	0.316368	0.369121	0.526704	0.482844	0.584965	0.518664	0.492988	0.53204	0.404145	0.49444	0.483048	0.461848	0.558124	0.391574	0.54445	0.357621	0.560702	0.715906	0.642069	0.42759	0.366689	0.481364	0.449959	0.347762	0.57152	0.534555	0.468116	0.458988	0.622096	0.312832	0.412338	0.577345	0.490085	0.514592	0.44569	0.457726	0.372948	0.502466	0.602463	0.508896	0.445618	0.579834	0.459259	0.495742	0.45191	0.589801	0.480581	0.321923	0.561051	0.528109	0.582013	0.416174	0.382833	0.577152	0.232128	0.341292	0.511721	0.418885	0.517955	0.513883	0.456442	0.332675	0.315144	0.448274	0.575143	0.317326	0.581003	0.303278	0.56411	0.40681	0.408349	0.379284	0.526568	0.548068	0.636817	0.635175	0.462467	0.460764	0.429152	0.628009	0.663539	0.657038	0.433894	0.554513	0.538143	0.36252	0.367811	0.539532	0.680353	0.667473	0.602343	0.579533	0.488657	0.342578
g145	0.525397	0.481655	0.58556	0.395069	0.678835	0.694955	0.391729	0.422843	0.616989	0.370585	0.592869	0.636862	0.429734	0.734268	0.521599	0.580822	0.741198	0.495293	0.591288	0.322005	0.64011	0.322599	0.380818	0.308946	0.698641	0.459799	0.46826	0.549537	0.40324	0.518757	0.31469	0.315815	0.413924	0.628335	0.456167	0.512503	0.576831	0.441963	0.568824	0.828283	0.323883	0.34849	0.612668	0.425212	0.686933	0.696722	0.42011	0.446932	0.472808	0.573953	0.236526	0.541386	0.580731	0.680114	0.419445	0.63703	0.349341	0.43727	0.338259	0.49694	0.571021	0.535122	0.397096	0.340719	0.590228	0.547576	0.443832	0.457386	0.325776	0.558315	0.490906	0.474887	0.483375	0.26313	0.37471	0.499941	0.479016	0.524588	0.645637	0.548113	0.443577	0.635907	0.468747	0.414454	0.288443	0.383866	0.501463	0.534168	0.506313	0.587186	0.284349	0.421454	0.367825	0.626476	0.455548	0.550699	0.406421	0.268421	0.402431	0.492081	0.644239	0.42253	0.48647	0.562157	0.360686	0.412972	0.623578	0.474368	0.375184	0.698637	0.586927	0.48681	0.511792	0.472006	0.359999	0.536254	0.417702	0.368395	0.369351	0.478023	0.384359	0.465571	0.597101	0.426704	0.650732	0.485103	0.530688	0.492937	0.593156	0.405627	0.490168	0.50752	0.489714	0.596711	0.689972	0.271957	0.671016	0.519788	0.46991	0.465432	0.433938	0.613462	0.532768	0.470513	0.509344	0.524198	0.503986	0.667413	0.434116	0.647332	0.720206	0.431653	0.380132	0.635356	0.501262	0.355398	0.418684	0.520215	0.612862	0.600335	0.57967	0.4623	0.70353	0.386588	0.36776	0.475538	0.360584	0.513648	0.481016	0.447941	0.452181	0.528863	0.38188	0.583371	0.426243	0.29522	0.741066	0.572178	0.276666	0.447985	0.704313	0.493237	0.35785	0.6142	0.635445	0.468559	0.427994	0.319257	0.358623	0.527746	0.579936	0.555827	0.308175	0.52617	0.541292	0.514431	0.614096	0.751897	0.283495	0.485005
