genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149	c150	c151	c152	c153	c154	c155	c156	c157	c158	c159	c160	c161	c162	c163	c164	c165	c166	c167	c168	c169	c170	c171	c172	c173	c174	c175	c176	c177	c178	c179	c180	c181	c182	c183	c184	c185	c186	c187	c188	c189	c190	c191	c192	c193	c194	c195	c196	c197	c198	c199
g151	0.235077	0.702745	0.547507	0.613307	0.391772	0.401718	0.539185	0.597156	0.669197	0.623068	0.59369	0.598738	0.359037	0.378323	0.65251	0.369009	0.569793	0.45726	0.606531	0.489096	0.40696	0.570905	0.258506	0.621458	0.608196	0.524461	0.397656	0.531461	0.683921	0.536735	0.600248	0.774869	0.439259	0.531473	0.466296	0.549909	0.541194	0.558093	0.610682	0.531929	0.514514	0.580925	0.442617	0.628491	0.450892	0.451883	0.512485	0.409232	0.656142	0.468636	0.439344	0.479232	0.503986	0.511691	0.553738	0.424887	0.678734	0.456702	0.631054	0.404604	0.588224	0.551609	0.506748	0.411648	0.495104	0.654111	0.436771	0.642298	0.526651	0.441113	0.513393	0.507735	0.555643	0.441561	0.414674	0.441321	0.48271	0.599038	0.59182	0.449851	0.467787	0.489307	0.414546	0.482288	0.395958	0.531087	0.389678	0.47099	0.538364	0.581843	0.391148	0.51392	0.53231	0.382549	0.644173	0.312287	0.491615	0.476677	0.361852	0.48217	0.698211	0.61822	0.446006	0.541539	0.585437	0.311524	0.485307	0.459984	0.607332	0.474402	0.535728	0.472526	0.567759	0.554912	0.583984	0.504743	0.529547	0.552462	0.492081	0.423897	0.346689	0.518845	0.489507	0.523331	0.330079	0.407195	0.433808	0.607851	0.698458	0.372426	0.548239	0.322115	0.50808	0.542798	0.443869	0.445552	0.428064	0.524722	0.414319	0.528213	0.582275	0.437288	0.449061	0.559801	0.590302	0.728199	0.524771	0.645233	0.581852	0.498883	0.481165	0.648575	0.431049	0.454697	0.617363	0.421369	0.463929	0.343318	0.621101	0.510406	0.550997	0.553271	0.472622	0.644451	0.756721	0.578677	0.544731	0.470259	0.466387	0.476845	0.41647	0.263206	0.309134	0.451209	0.355596	0.313464	0.494262	0.458031	0.576811	0.529634	0.728924	0.335267	0.499457	0.437814	0.531134	0.521092	0.555378	0.311964	0.56853	0.386828	0.426281	0.323307	0.493845	0.60499	0.535061	0.485418	0.601823	0.363851	0.502273	0.462837
g152	0.520423	0.775801	0.631913	0.481489	0.651292	0.311696	0.492944	0.47139	0.772297	0.644441	0.507523	0.709903	0.558789	0.560325	0.584403	0.569587	0.456029	0.422529	0.471244	0.639447	0.427337	0.515494	0.535309	0.527225	0.348624	0.708614	0.483785	0.427561	0.570784	0.610204	0.512534	0.530651	0.411076	0.398418	0.446715	0.732766	0.356168	0.715494	0.31046	0.68707	0.450683	0.633765	0.168535	0.803418	0.475161	0.369508	0.542717	0.381629	0.649812	0.698608	0.3963	0.357615	0.649144	0.438653	0.601796	0.400334	0.501997	0.457001	0.443747	0.561466	0.542074	0.567388	0.56722	0.589881	0.493969	0.696365	0.400505	0.653923	0.494612	0.588656	0.644887	0.422319	0.542528	0.522238	0.581505	0.406755	0.468447	0.575766	0.364198	0.560821	0.574295	0.497782	0.617373	0.434938	0.626864	0.427263	0.893409	0.578298	0.490773	0.596678	0.512089	0.452676	0.347064	0.510374	0.544478	0.596304	0.619718	0.744147	0.524659	0.641942	0.447484	0.475065	0.51906	0.426702	0.529339	0.753654	0.463952	0.648376	0.725759	0.691392	0.523844	0.630526	0.354287	0.509815	0.458288	0.561834	0.659838	0.421894	0.47702	0.414377	0.643245	0.564655	0.501183	0.525086	0.577063	0.572584	0.400896	0.540164	0.57563	0.375676	0.437223	0.430296	0.615166	0.656562	0.607236	0.293107	0.479579	0.485992	0.436167	0.515951	0.476807	0.496576	0.495772	0.417798	0.66251	0.409276	0.490958	0.546423	0.588803	0.356784	0.213955	0.441433	0.568738	0.727403	0.546696	0.595854	0.473971	0.530397	0.515493	0.452761	0.658833	0.421302	0.438003	0.76075	0.491518	0.335123	0.482486	0.429687	0.45158	0.42639	0.499015	0.533882	0.493786	0.453158	0.363762	0.490996	0.324925	0.484083	0.619053	0.51024	0.346678	0.504706	0.622677	0.49217	0.475736	0.549061	0.634914	0.654259	0.391989	0.440931	0.742317	0.542688	0.727956	0.462274	0.557621	0.472799	0.427953	0.556164	0.766234	0.443328
g153	0.606326	0.641071	0.645354	0.505745	0.540017	0.423931	0.402227	0.547048	0.694317	0.514033	0.492255	0.704727	0.501739	0.541721	0.61189	0.507742	0.483057	0.540787	0.388194	0.480174	0.618978	0.605859	0.673205	0.356259	0.54911	0.531295	0.614137	0.519647	0.556153	0.392163	0.773221	0.341573	0.384207	0.497473	0.351417	0.438452	0.463557	0.642501	0.483203	0.43656	0.541994	0.332757	0.517167	0.428341	0.504874	0.454179	0.509271	0.441168	0.563149	0.455836	0.571347	0.576766	0.540107	0.499807	0.381909	0.383336	0.510812	0.381748	0.491863	0.384364	0.484501	0.706341	0.562784	0.367258	0.396208	0.55819	0.715811	0.349372	0.606913	0.680125	0.442218	0.521632	0.478812	0.473003	0.414773	0.651671	0.685783	0.457038	0.214087	0.383507	0.461612	0.52466	0.312774	0.655606	0.527447	0.50025	0.321876	0.742727	0.469091	0.574737	0.526334	0.319603	0.613475	0.378029	0.437783	0.427829	0.725304	0.814349	0.358692	0.80059	0.494303	0.631152	0.462018	0.329597	0.434089	0.609632	0.349325	0.386659	0.47277	0.474159	0.645303	0.597769	0.497856	0.489168	0.477002	0.623356	0.646533	0.498005	0.356198	0.534168	0.480483	0.609944	0.430894	0.360154	0.490618	0.597529	0.475762	0.512413	0.498914	0.592505	0.531821	0.284208	0.607319	0.508953	0.686189	0.463013	0.478804	0.363278	0.492751	0.522792	0.683025	0.499212	0.675103	0.639397	0.364762	0.397934	0.491065	0.583284	0.546437	0.563102	0.453798	0.557564	0.424611	0.425208	0.492264	0.353636	0.385601	0.491083	0.518703	0.633179	0.512931	0.150004	0.399916	0.765437	0.566211	0.442451	0.54192	0.37194	0.576467	0.35936	0.555174	0.359316	0.529508	0.482691	0.550559	0.613082	0.612899	0.464175	0.355038	0.468045	0.689823	0.527815	0.507206	0.506436	0.658697	0.613236	0.474272	0.618893	0.377784	0.481359	0.679987	0.542196	0.243657	0.651844	0.353636	0.717774	0.466512	0.566323	0.48864	0.410642
g154	0.406954	0.524668	0.721899	0.471125	0.420674	0.437806	0.306791	0.333119	0.29373	0.618856	0.643105	0.362901	0.51414	0.366431	0.490627	0.495781	0.410654	0.576195	0.467097	0.681491	0.569409	0.42817	0.621256	0.358993	0.381819	0.50231	0.434573	0.403647	0.40224	0.529694	0.563357	0.406376	0.61164	0.720197	0.57167	0.696282	0.319251	0.419251	0.544672	0.547804	0.370078	0.500209	0.460179	0.262817	0.392474	0.339695	0.548424	0.415074	0.456138	0.377959	0.437212	0.544376	0.51746	0.426903	0.465636	0.51755	0.360888	0.482201	0.248006	0.468129	0.467144	0.538347	0.488791	0.414646	0.649495	0.411411	0.581344	0.504416	0.528235	0.558662	0.42412	0.657432	0.477494	0.454334	0.407493	0.505495	0.679764	0.367829	0.654796	0.486132	0.421386	0.465426	0.376998	0.655487	0.515116	0.607367	0.553019	0.290246	0.591124	0.456391	0.624761	0.380634	0.523121	0.508514	0.341187	0.426766	0.378173	0.671582	0.67883	0.343227	0.728737	0.638665	0.468696	0.624987	0.575912	0.486465	0.458456	0.15866	0.61841	0.5916	0.528546	0.699712	0.455287	0.5263	0.44427	0.52984	0.715199	0.414454	0.406005	0.596523	0.381697	0.565422	0.301971	0.376919	0.63129	0.508023	0.50704	0.641061	0.623775	0.394522	0.488929	0.616166	0.647295	0.563386	0.4624	0.339958	0.616678	0.458882	0.440327	0.406106	0.729931	0.420758	0.300718	0.388458	0.68693	0.683956	0.404759	0.726634	0.50334	0.46905	0.56328	0.557808	0.401539	0.444371	0.435507	0.489441	0.458957	0.516254	0.56529	0.41902	0.60832	0.587634	0.604481	0.63675	0.400268	0.584327	0.356002	0.433252	0.555644	0.44356	0.432141	0.468334	0.411672	0.612724	0.459412	0.37963	0.532645	0.348321	0.512215	0.420699	0.65433	0.358942	0.433127	0.576583	0.448177	0.270634	0.365422	0.499368	0.342709	0.48834	0.551259	0.58092	0.496916	0.511297	0.638091	0.619192	0.340082	0.40818	0.533202	0.337072
g155	0.429412	0.489732	0.544629	0.44418	0.562853	0.509498	0.627074	0.362848	0.536842	0.632285	0.381251	0.511496	0.542459	0.514433	0.43342	0.531895	0.421078	0.526606	0.405228	0.460384	0.252247	0.578899	0.604495	0.389392	0.363256	0.674891	0.473803	0.561637	0.442084	0.529008	0.395946	0.460092	0.624801	0.435893	0.647043	0.601637	0.538252	0.611918	0.802375	0.489282	0.521991	0.440257	0.270192	0.374357	0.365596	0.408067	0.495484	0.570833	0.307553	0.389822	0.654722	0.579875	0.419616	0.409368	0.461689	0.627704	0.619088	0.346287	0.492809	0.631425	0.367299	0.296411	0.616641	0.381213	0.451349	0.392905	0.440766	0.537213	0.430327	0.550379	0.498222	0.604286	0.495699	0.40944	0.617298	0.384509	0.63567	0.355505	0.528459	0.648436	0.587567	0.548299	0.623023	0.597438	0.298172	0.310256	0.471895	0.234381	0.475142	0.494013	0.619281	0.408095	0.689816	0.406773	0.529133	0.504391	0.565859	0.474515	0.514045	0.515638	0.451379	0.525042	0.270381	0.538558	0.438696	0.437826	0.413664	0.497631	0.492847	0.451899	0.580034	0.471833	0.641527	0.484204	0.604895	0.66125	0.586398	0.336962	0.49953	0.606198	0.559412	0.397559	0.575158	0.517778	0.436145	0.691258	0.694183	0.633928	0.385807	0.430126	0.544434	0.52786	0.678853	0.62869	0.493207	0.634664	0.361605	0.567265	0.471737	0.375411	0.579978	0.49681	0.61112	0.469315	0.433869	0.597798	0.516217	0.337856	0.633414	0.644259	0.473723	0.452712	0.374848	0.557953	0.546614	0.548648	0.40302	0.456935	0.541693	0.481427	0.334132	0.412526	0.550351	0.662916	0.405587	0.562691	0.541082	0.533173	0.69798	0.489168	0.282068	0.525717	0.693114	0.675839	0.432202	0.44872	0.822319	0.629781	0.482546	0.492721	0.626749	0.58531	0.591228	0.335133	0.654581	0.625106	0.566953	0.70685	0.636537	0.526169	0.561894	0.444655	0.387178	0.632793	0.5297	0.625925	0.505527	0.567976	0.577062	0.41448
g156	0.501303	0.57061	0.298565	0.668975	0.482285	0.495476	0.433367	0.350139	0.316467	0.515708	0.600922	0.488112	0.588376	0.550045	0.370063	0.446669	0.548517	0.769856	0.421381	0.712815	0.470183	0.440641	0.65093	0.520392	0.366918	0.390184	0.371211	0.343566	0.453656	0.520323	0.644962	0.604564	0.385715	0.54793	0.721657	0.605173	0.505915	0.627765	0.751193	0.351373	0.46216	0.53232	0.496279	0.415067	0.369436	0.582509	0.661612	0.466999	0.498182	0.605806	0.443327	0.460284	0.814437	0.705455	0.688426	0.412495	0.540324	0.398786	0.367662	0.489159	0.369212	0.440567	0.374105	0.603081	0.409229	0.685273	0.403737	0.390757	0.441117	0.79301	0.444858	0.462669	0.413154	0.582732	0.481292	0.399525	0.587961	0.438943	0.623435	0.52516	0.387166	0.495163	0.766917	0.487572	0.317049	0.512391	0.372303	0.519325	0.567724	0.625731	0.444872	0.525655	0.556565	0.369484	0.454382	0.399429	0.537789	0.639602	0.472928	0.456159	0.583233	0.425466	0.392592	0.516145	0.598688	0.460589	0.33763	0.574172	0.452375	0.606773	0.474282	0.325286	0.459665	0.4374	0.37837	0.520739	0.484628	0.605666	0.682597	0.272345	0.385664	0.539682	0.804434	0.533281	0.694432	0.431308	0.43223	0.324132	0.466409	0.41643	0.457456	0.423366	0.396797	0.491611	0.586147	0.359409	0.576737	0.296645	0.433467	0.528742	0.530942	0.379183	0.382265	0.419423	0.548452	0.613006	0.586581	0.488171	0.423106	0.476044	0.618274	0.520213	0.381498	0.429846	0.581836	0.530528	0.642841	0.561951	0.643528	0.578719	0.440331	0.466628	0.580913	0.627429	0.675821	0.38166	0.603323	0.473936	0.449386	0.509129	0.439624	0.502378	0.523048	0.394332	0.520141	0.467255	0.630895	0.447686	0.428041	0.454478	0.612322	0.488407	0.429034	0.577264	0.611598	0.633006	0.480836	0.471115	0.507141	0.640304	0.320337	0.39468	0.396757	0.546851	0.425064	0.6205	0.443967	0.321462	0.557916	0.423187
g157	0.443822	0.309168	0.466353	0.570857	0.457689	0.471887	0.281186	0.610171	0.419663	0.56459	0.407064	0.35017	0.361885	0.503413	0.559665	0.400404	0.507265	0.620978	0.658105	0.60095	0.332255	0.778374	0.533421	0.462585	0.723703	0.359257	0.50112	0.81274	0.639611	0.671228	0.581935	0.447098	0.622501	0.562554	0.509658	0.421545	0.407663	0.722299	0.684903	0.449387	0.271887	0.426975	0.505659	0.493759	0.412999	0.538702	0.680709	0.610466	0.474283	0.655278	0.468263	0.349665	0.533001	0.543098	0.574357	0.503573	0.537195	0.629337	0.489421	0.62494	0.562879	0.463912	0.367231	0.47727	0.593725	0.701205	0.296141	0.416152	0.452416	0.447449	0.253909	0.478519	0.491668	0.437447	0.463517	0.459646	0.319472	0.416535	0.496115	0.600251	0.390098	0.533778	0.479641	0.498478	0.404367	0.577481	0.73354	0.505422	0.483702	0.498407	0.596015	0.454267	0.485929	0.552573	0.333948	0.485369	0.523718	0.598198	0.501953	0.652827	0.341328	0.568059	0.395756	0.720883	0.353315	0.65929	0.483624	0.312463	0.470127	0.372867	0.356596	0.392538	0.462402	0.400858	0.301997	0.544994	0.36595	0.512641	0.403296	0.452613	0.478072	0.575062	0.519637	0.354005	0.484457	0.361262	0.431611	0.51583	0.370039	0.534224	0.577073	0.425725	0.597609	0.610187	0.396015	0.478978	0.331664	0.651746	0.559838	0.496153	0.483378	0.435483	0.562609	0.607865	0.563056	0.282155	0.457932	0.610219	0.491485	0.476227	0.618626	0.357049	0.47872	0.482516	0.301789	0.514719	0.425266	0.528717	0.579999	0.489331	0.574961	0.607508	0.592833	0.403811	0.446797	0.368324	0.36433	0.445563	0.417084	0.54133	0.499681	0.402947	0.380917	0.602271	0.567121	0.486513	0.613846	0.442414	0.426255	0.561601	0.336039	0.512105	0.725662	0.595327	0.363997	0.538906	0.444939	0.44369	0.540616	0.473841	0.495252	0.367994	0.481664	0.519691	0.330889	0.288017	0.497771	0.538351	0.72916	0.534531
g158	0.388881	0.411059	0.469745	0.45	0.454044	0.581536	0.606659	0.591209	0.404119	0.474203	0.359863	0.385245	0.758578	0.612356	0.539874	0.531566	0.479221	0.345542	0.460887	0.600745	0.500374	0.53136	0.492049	0.644861	0.43053	0.543101	0.404665	0.578817	0.620656	0.7232	0.647193	0.286996	0.615993	0.573012	0.700413	0.435163	0.575562	0.36729	0.52566	0.75558	0.424371	0.183103	0.58555	0.588427	0.527908	0.379645	0.254383	0.488377	0.406593	0.547043	0.580694	0.614433	0.472865	0.595596	0.605664	0.308456	0.654685	0.548993	0.539845	0.50299	0.487623	0.427174	0.57296	0.624421	0.46566	0.500965	0.562968	0.343037	0.650642	0.477422	0.469847	0.421867	0.37644	0.491618	0.637922	0.557486	0.474076	0.603265	0.414339	0.211062	0.61452	0.336443	0.575495	0.411765	0.43957	0.693714	0.591798	0.652076	0.605344	0.438097	0.578162	0.402716	0.600894	0.680581	0.396323	0.531184	0.33015	0.593644	0.528862	0.40174	0.51407	0.558851	0.539066	0.579648	0.595443	0.584443	0.588482	0.481928	0.602874	0.450489	0.48167	0.518637	0.419917	0.575533	0.636485	0.431427	0.321356	0.546127	0.605537	0.596192	0.721787	0.585552	0.445934	0.548266	0.373873	0.480635	0.45117	0.356634	0.599018	0.406601	0.523143	0.614147	0.673857	0.268629	0.46894	0.721919	0.393283	0.806387	0.59097	0.735453	0.217582	0.320509	0.463537	0.790659	0.596389	0.69373	0.5341	0.3483	0.774051	0.574522	0.431619	0.668495	0.442059	0.411544	0.648176	0.367573	0.484561	0.685012	0.32661	0.51592	0.458489	0.463589	0.510847	0.470453	0.42913	0.447724	0.287273	0.447022	0.490511	0.626782	0.587988	0.56352	0.643875	0.768447	0.56032	0.645122	0.252256	0.672482	0.533706	0.501096	0.385689	0.22895	0.500216	0.469843	0.466193	0.377474	0.36039	0.751225	0.479082	0.492463	0.629269	0.570283	0.292979	0.507765	0.612333	0.602432	0.569008	0.574032	0.507834	0.590079
g159	0.399837	0.594976	0.583981	0.502732	0.614514	0.6122	0.642845	0.742083	0.61036	0.406385	0.374293	0.395351	0.538683	0.249834	0.499749	0.372557	0.527907	0.55052	0.815574	0.464661	0.436349	0.570304	0.470581	0.380759	0.620459	0.615355	0.535988	0.352879	0.288936	0.499794	0.464256	0.613539	0.627861	0.790812	0.441487	0.509504	0.418768	0.434802	0.40328	0.49647	0.518128	0.608751	0.423365	0.542281	0.544988	0.469382	0.388414	0.707345	0.541223	0.467318	0.395367	0.555504	0.451325	0.535377	0.590726	0.528984	0.375793	0.535784	0.666904	0.602369	0.644867	0.518833	0.738706	0.411788	0.721055	0.425373	0.557889	0.63539	0.61156	0.536593	0.503199	0.414809	0.381848	0.449752	0.508653	0.367035	0.215117	0.622728	0.569259	0.448499	0.257854	0.490959	0.704845	0.411839	0.472007	0.467537	0.582353	0.312983	0.406736	0.627248	0.408393	0.457277	0.306605	0.46924	0.325968	0.458835	0.42204	0.336857	0.605454	0.554885	0.419974	0.55941	0.566085	0.496209	0.168172	0.343698	0.489456	0.533081	0.238583	0.438214	0.621367	0.724173	0.358611	0.374327	0.394547	0.528355	0.555697	0.20784	0.404737	0.563208	0.458184	0.489357	0.533753	0.447864	0.325751	0.439284	0.6604	0.594727	0.513957	0.541592	0.404139	0.335781	0.538929	0.347924	0.702759	0.364541	0.21637	0.616196	0.554712	0.366184	0.648975	0.404121	0.499759	0.449631	0.505188	0.387297	0.391477	0.505924	0.542111	0.368938	0.649925	0.53571	0.651916	0.385048	0.404242	0.427197	0.583624	0.357785	0.402316	0.700878	0.417651	0.392296	0.640177	0.658645	0.647576	0.471136	0.621449	0.487375	0.575579	0.51572	0.330336	0.441421	0.430614	0.559876	0.275335	0.493367	0.643616	0.474644	0.304486	0.553232	0.810422	0.376415	0.396668	0.533892	0.575112	0.339243	0.37702	0.530814	0.478984	0.596416	0.494775	0.471916	0.491248	0.576957	0.567934	0.615032	0.65245	0.343829	0.517302	0.637377
g160	0.584481	0.571229	0.376997	0.647052	0.38117	0.528441	0.428796	0.432213	0.330673	0.689742	0.484275	0.48823	0.355536	0.577083	0.569171	0.501244	0.470944	0.33937	0.353374	0.343749	0.23239	0.523582	0.436434	0.318535	0.697926	0.453191	0.626596	0.36709	0.738308	0.738769	0.372217	0.271496	0.556395	0.762624	0.562366	0.448963	0.638732	0.456875	0.670849	0.515659	0.485538	0.530733	0.399696	0.666883	0.328269	0.448189	0.55879	0.491107	0.303517	0.365451	0.740012	0.480492	0.405511	0.391809	0.429501	0.805774	0.322735	0.555615	0.588916	0.674247	0.597958	0.500491	0.520686	0.52968	0.434133	0.359899	0.689633	0.326847	0.567713	0.426752	0.385371	0.418232	0.639375	0.475038	0.398224	0.490932	0.429438	0.386778	0.478723	0.322435	0.549302	0.725977	0.300102	0.493511	0.51479	0.558706	0.473615	0.720087	0.644333	0.47454	0.446193	0.465864	0.639663	0.270608	0.662606	0.795591	0.45523	0.277243	0.498549	0.540571	0.599674	0.509	0.67975	0.520895	0.534269	0.499662	0.517513	0.5753	0.570157	0.29545	0.516827	0.526199	0.501554	0.454883	0.253643	0.542292	0.504548	0.604972	0.687109	0.459409	0.611032	0.363854	0.493201	0.470703	0.224563	0.615982	0.329936	0.512893	0.482206	0.671999	0.496238	0.323446	0.481955	0.54166	0.523295	0.382963	0.670951	0.606566	0.512677	0.450762	0.638395	0.703485	0.445963	0.686531	0.396044	0.450048	0.514788	0.569091	0.758136	0.587785	0.49179	0.517846	0.343103	0.346489	0.375809	0.485104	0.429939	0.526678	0.551743	0.461304	0.274499	0.631347	0.560818	0.418483	0.38006	0.249251	0.560421	0.73489	0.530162	0.483797	0.47557	0.343497	0.659575	0.675501	0.72	0.431838	0.577441	0.646971	0.571706	0.568054	0.65902	0.637296	0.526133	0.470527	0.540618	0.440002	0.475176	0.568182	0.439447	0.478977	0.621136	0.47322	0.457797	0.653607	0.489983	0.687341	0.378989	0.538472	0.495443	0.330852
g161	0.515582	0.497416	0.50088	0.375148	0.485655	0.391726	0.469944	0.491187	0.482329	0.492506	0.510467	0.386916	0.438785	0.488684	0.353929	0.475639	0.61743	0.462209	0.51875	0.528883	0.541305	0.678824	0.367657	0.478309	0.479675	0.450232	0.772282	0.669874	0.262468	0.635197	0.7719	0.548084	0.708407	0.644704	0.424478	0.429753	0.547737	0.599053	0.493643	0.549331	0.435198	0.424256	0.692903	0.492645	0.790575	0.675595	0.492514	0.417181	0.618165	0.554135	0.520335	0.57542	0.345043	0.650539	0.487355	0.559491	0.428538	0.416411	0.45205	0.432898	0.492673	0.607363	0.463159	0.630935	0.608336	0.490684	0.443111	0.313254	0.565239	0.657813	0.460637	0.611049	0.594917	0.405962	0.532099	0.6376	0.369734	0.502952	0.505953	0.466266	0.478029	0.597458	0.546229	0.432299	0.480724	0.60531	0.465532	0.556687	0.451606	0.49874	0.593206	0.569144	0.36712	0.566198	0.572323	0.473668	0.473312	0.493916	0.334934	0.477156	0.47704	0.837016	0.54305	0.516497	0.561982	0.508479	0.59055	0.307624	0.479636	0.458638	0.556222	0.519697	0.531311	0.276313	0.705138	0.676477	0.491615	0.459074	0.36072	0.521984	0.656548	0.470736	0.362748	0.463673	0.648588	0.540453	0.40051	0.280206	0.615751	0.509933	0.671119	0.684656	0.622325	0.492752	0.379326	0.33044	0.356999	0.558675	0.342892	0.430682	0.678503	0.484946	0.509196	0.455494	0.525709	0.405393	0.3128	0.444359	0.57714	0.547959	0.67796	0.525094	0.545904	0.610583	0.265536	0.550204	0.660094	0.406612	0.628978	0.383045	0.368748	0.374517	0.745836	0.461497	0.474141	0.561818	0.265602	0.499349	0.567044	0.479447	0.561354	0.4716	0.380487	0.780821	0.512509	0.550248	0.502867	0.564114	0.503142	0.574506	0.342666	0.437532	0.523895	0.56103	0.400806	0.471445	0.580166	0.31386	0.705294	0.560681	0.459361	0.504875	0.413566	0.601036	0.748057	0.526837	0.570928	0.477268	0.678319	0.397417
g162	0.401917	0.240479	0.563125	0.615837	0.381207	0.513003	0.380796	0.5833	0.377483	0.349787	0.540467	0.320418	0.343725	0.240492	0.534074	0.488278	0.549216	0.507682	0.445608	0.538309	0.68104	0.592006	0.355759	0.399979	0.490092	0.387643	0.327404	0.344897	0.565909	0.528352	0.544764	0.448804	0.440589	0.465175	0.602502	0.577666	0.511545	0.518632	0.49847	0.416182	0.521087	0.432319	0.478895	0.320315	0.53781	0.454912	0.430298	0.517431	0.536905	0.534783	0.628123	0.54713	0.539288	0.554747	0.575359	0.311256	0.532597	0.515679	0.416171	0.456461	0.54182	0.407801	0.767618	0.382774	0.606879	0.35815	0.588751	0.600525	0.382602	0.402733	0.319282	0.367132	0.48239	0.538829	0.562852	0.463162	0.501634	0.389159	0.26106	0.528315	0.723666	0.504118	0.556945	0.460688	0.577514	0.44967	0.471219	0.766699	0.371065	0.639813	0.415457	0.5924	0.582072	0.497759	0.465308	0.543843	0.457284	0.472446	0.356202	0.421704	0.412189	0.618151	0.575751	0.493161	0.482512	0.317389	0.499995	0.499315	0.631807	0.411455	0.657025	0.521258	0.450764	0.406964	0.538418	0.591364	0.549302	0.369535	0.676518	0.416634	0.492938	0.631137	0.532468	0.382485	0.589583	0.251525	0.384898	0.431995	0.576685	0.563419	0.626323	0.452042	0.509051	0.540552	0.53252	0.399537	0.446028	0.624675	0.344162	0.492491	0.528282	0.667036	0.523068	0.412948	0.593023	0.542938	0.454113	0.615849	0.597492	0.34004	0.629982	0.318906	0.404113	0.505791	0.622337	0.376069	0.527776	0.589849	0.635462	0.416174	0.593823	0.549534	0.342529	0.539235	0.540623	0.585876	0.646912	0.48908	0.475804	0.4191	0.607142	0.664992	0.315089	0.348481	0.249223	0.563152	0.558595	0.500983	0.539891	0.40611	0.625866	0.418652	0.535076	0.637693	0.550414	0.577491	0.642654	0.721607	0.541997	0.344602	0.504935	0.326458	0.491531	0.728716	0.595214	0.343938	0.608902	0.598602	0.602059	0.499811
g163	0.70046	0.545308	0.614483	0.596735	0.535458	0.548859	0.358635	0.520706	0.646295	0.498002	0.584599	0.48307	0.615229	0.414607	0.587113	0.448967	0.433774	0.512672	0.536852	0.418274	0.587809	0.54103	0.625097	0.637212	0.34903	0.408652	0.535174	0.494126	0.343893	0.591282	0.562325	0.662159	0.463372	0.494434	0.548415	0.661592	0.234685	0.515769	0.640999	0.388244	0.618517	0.432838	0.445302	0.519058	0.661272	0.559442	0.51341	0.460768	0.747928	0.901222	0.423943	0.463547	0.485996	0.409137	0.373912	0.692297	0.612181	0.270634	0.288179	0.471401	0.697867	0.564913	0.32451	0.418373	0.531467	0.726121	0.479258	0.420846	0.508711	0.530025	0.536992	0.502133	0.471952	0.557656	0.55351	0.474716	0.398884	0.586007	0.784748	0.474238	0.499319	0.385798	0.494021	0.513843	0.594401	0.439578	0.464266	0.684025	0.275743	0.624814	0.499391	0.490044	0.221008	0.246749	0.512668	0.57522	0.654365	0.291363	0.522546	0.573899	0.590245	0.42295	0.495887	0.450045	0.535644	0.54612	0.715679	0.653683	0.498577	0.453937	0.456568	0.399178	0.483088	0.425852	0.525056	0.549363	0.660256	0.444109	0.577636	0.511478	0.338201	0.439863	0.497623	0.537992	0.567114	0.477437	0.769272	0.699149	0.388113	0.736815	0.632664	0.479534	0.506693	0.494255	0.523582	0.551464	0.499778	0.443329	0.345294	0.454925	0.450173	0.370351	0.450786	0.601044	0.659977	0.285041	0.444983	0.480785	0.384804	0.437137	0.43081	0.355243	0.553804	0.422559	0.454874	0.304675	0.496372	0.385561	0.280698	0.615962	0.736576	0.656313	0.385879	0.666829	0.63447	0.476885	0.506225	0.429401	0.72436	0.652758	0.63467	0.509824	0.695983	0.785768	0.485461	0.567736	0.555589	0.435449	0.456989	0.611174	0.6217	0.32339	0.627981	0.559108	0.334921	0.501021	0.450783	0.53592	0.530241	0.632102	0.270841	0.391755	0.504022	0.47187	0.59007	0.514495	0.570833	0.460266	0.418375	0.400343
