genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149	c150	c151	c152	c153	c154	c155	c156	c157	c158	c159	c160	c161	c162	c163	c164	c165	c166	c167	c168	c169	c170	c171	c172	c173	c174	c175	c176	c177	c178	c179	c180	c181	c182	c183	c184	c185	c186	c187	c188	c189	c190	c191	c192	c193	c194	c195	c196	c197	c198	c199
g155	0.488137	0.605774	0.353993	0.458336	0.529658	0.489014	0.365344	0.628816	0.371875	0.734084	0.451814	0.565742	0.629252	0.494543	0.372664	0.627303	0.540735	0.48457	0.515319	0.589544	0.344603	0.530724	0.433972	0.50762	0.203064	0.489113	0.624732	0.44543	0.572181	0.678954	0.502192	0.431031	0.229814	0.637288	0.552101	0.517255	0.394691	0.426792	0.447	0.537726	0.450705	0.495578	0.547356	0.436372	0.632986	0.418106	0.349382	0.6421	0.457931	0.493897	0.576801	0.497196	0.457642	0.643173	0.413699	0.434688	0.469147	0.501911	0.444136	0.265814	0.405294	0.517645	0.394098	0.359714	0.523823	0.711248	0.421336	0.328922	0.348342	0.659665	0.503134	0.460024	0.711138	0.470388	0.520495	0.5776	0.52222	0.349881	0.55552	0.463384	0.432329	0.477409	0.657646	0.452201	0.656637	0.347684	0.418763	0.367412	0.524009	0.480315	0.36534	0.70769	0.478515	0.355089	0.546032	0.47081	0.360105	0.513937	0.43976	0.498314	0.330428	0.714646	0.557546	0.423919	0.688388	0.556193	0.675463	0.495723	0.743737	0.337536	0.556725	0.536431	0.411529	0.730056	0.421913	0.552465	0.405541	0.467012	0.673426	0.607658	0.682396	0.436031	0.492613	0.473769	0.335312	0.429924	0.50646	0.389898	0.470407	0.544541	0.359052	0.262437	0.486071	0.599527	0.370548	0.401033	0.438931	0.472002	0.750843	0.316491	0.304911	0.355413	0.36399	0.529054	0.475156	0.546955	0.26245	0.54761	0.639428	0.614549	0.506585	0.52639	0.486261	0.574809	0.370395	0.561439	0.31749	0.591137	0.313792	0.860283	0.395298	0.290653	0.518038	0.621534	0.396597	0.542963	0.64992	0.351379	0.53955	0.443495	0.521084	0.369595	0.581629	0.686065	0.498574	0.476426	0.569515	0.441773	0.613087	0.587948	0.296619	0.73346	0.467907	0.528737	0.469923	0.4175	0.551814	0.456546	0.523747	0.592521	0.344668	0.342285	0.398745	0.34044	0.687839	0.248582	0.385206	0.688897	0.397542	0.328441
g156	0.611372	0.422256	0.399039	0.565577	0.449942	0.396442	0.651227	0.482063	0.619343	0.549632	0.549351	0.335937	0.422603	0.266631	0.437823	0.224457	0.497603	0.407175	0.635712	0.610265	0.502102	0.519171	0.55582	0.653495	0.599996	0.45364	0.360477	0.452876	0.45444	0.5237	0.433407	0.539949	0.560937	0.384085	0.48534	0.454019	0.545477	0.554529	0.360183	0.647177	0.45697	0.598971	0.885262	0.521251	0.493706	0.359536	0.514294	0.478173	0.717004	0.445675	0.409397	0.286374	0.460803	0.374663	0.557918	0.736461	0.606139	0.50319	0.489662	0.371195	0.567	0.107059	0.414374	0.559842	0.555831	0.446864	0.598813	0.625081	0.428226	0.434824	0.432477	0.427082	0.533844	0.644688	0.464774	0.368187	0.473045	0.416621	0.353805	0.612195	0.431337	0.441641	0.584056	0.663908	0.441839	0.438048	0.401839	0.62251	0.552343	0.408499	0.481107	0.659147	0.467228	0.493911	0.509244	0.501206	0.461689	0.455457	0.642048	0.424249	0.60238	0.579769	0.601825	0.355298	0.196084	0.533353	0.355967	0.355589	0.428905	0.456864	0.375484	0.456188	0.327147	0.690354	0.507599	0.430457	0.431348	0.549162	0.528566	0.492487	0.495235	0.535729	0.494976	0.456022	0.412007	0.511251	0.410605	0.409204	0.292573	0.322925	0.449456	0.461459	0.224471	0.52309	0.46364	0.386569	0.463006	0.418237	0.374184	0.441096	0.490417	0.540208	0.30715	0.386913	0.338897	0.532894	0.452915	0.627679	0.361476	0.380025	0.502162	0.466739	0.435905	0.654169	0.427362	0.473624	0.348269	0.555478	0.303494	0.511737	0.522631	0.588925	0.578329	0.5099	0.369148	0.424209	0.49138	0.616475	0.34996	0.444435	0.453382	0.396303	0.459443	0.379651	0.543707	0.455694	0.452335	0.530394	0.817293	0.522088	0.44078	0.476968	0.447172	0.379904	0.568204	0.438999	0.639361	0.57297	0.300377	0.684858	0.333604	0.594467	0.494532	0.545677	0.517087	0.530889	0.506059	0.497894	0.373493	0.533782
g157	0.494619	0.524782	0.292986	0.522153	0.406441	0.536305	0.372264	0.701908	0.478551	0.535761	0.697289	0.50964	0.386517	0.526055	0.601817	0.571331	0.602183	0.691126	0.573213	0.414783	0.329667	0.558369	0.700471	0.33166	0.562167	0.434852	0.565148	0.431213	0.440895	0.562416	0.337308	0.319014	0.383732	0.446212	0.651978	0.490779	0.509105	0.502437	0.677907	0.471081	0.506081	0.420674	0.518773	0.513149	0.510512	0.683989	0.328404	0.352297	0.507069	0.692893	0.603869	0.495099	0.415595	0.571165	0.542683	0.387494	0.562322	0.539926	0.484846	0.444751	0.655451	0.564137	0.655003	0.50141	0.403567	0.372777	0.49397	0.582623	0.323969	0.369722	0.678775	0.548391	0.481311	0.374804	0.47431	0.443208	0.495208	0.523681	0.430714	0.509738	0.545242	0.54337	0.68011	0.512592	0.430725	0.440237	0.369487	0.294883	0.47673	0.49088	0.413101	0.293903	0.506846	0.567548	0.653849	0.315942	0.436829	0.638523	0.351593	0.530383	0.524476	0.472737	0.471687	0.134047	0.651067	0.561499	0.552981	0.340027	0.379699	0.76238	0.476415	0.486645	0.552508	0.496835	0.586584	0.470063	0.403058	0.462553	0.409015	0.554344	0.56797	0.491171	0.369154	0.318185	0.599043	0.504062	0.500843	0.537754	0.514012	0.420185	0.510555	0.332459	0.597307	0.517177	0.658731	0.467874	0.556357	0.537408	0.523287	0.448966	0.420462	0.418473	0.421929	0.368177	0.681028	0.320714	0.563725	0.497989	0.494031	0.640594	0.391535	0.61098	0.303755	0.531215	0.502742	0.45705	0.678115	0.567993	0.507398	0.33995	0.482126	0.630578	0.519699	0.419732	0.439434	0.657623	0.537625	0.576157	0.452545	0.499317	0.357666	0.52483	0.419648	0.491298	0.380572	0.473594	0.508414	0.418066	0.326802	0.394216	0.324208	0.523595	0.394626	0.537145	0.453996	0.288224	0.344722	0.549125	0.695422	0.491985	0.508269	0.374532	0.508074	0.519018	0.567722	0.40304	0.258879	0.489348	0.377065	0.438461
g158	0.275499	0.751204	0.395586	0.615983	0.465198	0.300793	0.456512	0.585507	0.377279	0.438396	0.317564	0.641573	0.226022	0.366854	0.455544	0.647627	0.536152	0.718592	0.440534	0.651051	0.530361	0.564954	0.132663	0.479778	0.505379	0.602339	0.471352	0.41563	0.500944	0.490739	0.595211	0.462184	0.359726	0.528347	0.52788	0.55946	0.630106	0.448548	0.132875	0.354747	0.57867	0.376809	0.391144	0.466026	0.446767	0.305945	0.396819	0.536394	0.648791	0.50172	0.718752	0.58055	0.466444	0.669668	0.260999	0.366461	0.655022	0.582346	0.692208	0.425839	0.429802	0.47805	0.416052	0.420876	0.239543	0.467907	0.46316	0.463188	0.402254	0.461764	0.25463	0.324112	0.656015	0.329028	0.408767	0.32455	0.381088	0.485638	0.355152	0.643783	0.507893	0.540952	0.399019	0.308331	0.352415	0.603647	0.432811	0.528547	0.534664	0.570691	0.478148	0.425924	0.466198	0.509391	0.539783	0.46065	0.655773	0.221886	0.669476	0.484007	0.408491	0.488938	0.469558	0.633943	0.49146	0.593223	0.400099	0.755282	0.435869	0.541765	0.477734	0.320728	0.634478	0.372908	0.309433	0.514981	0.468961	0.458327	0.612077	0.513594	0.406373	0.453863	0.557635	0.719561	0.409493	0.421177	0.555559	0.596597	0.714682	0.733496	0.379245	0.474163	0.625417	0.535233	0.233416	0.436014	0.420426	0.619464	0.636412	0.597668	0.619002	0.274501	0.569701	0.610083	0.308812	0.531951	0.354705	0.366998	0.714634	0.360774	0.402896	0.351469	0.58028	0.534439	0.524117	0.448426	0.377204	0.363316	0.471943	0.564857	0.626105	0.515762	0.445095	0.431169	0.521041	0.443996	0.503815	0.530193	0.511349	0.496175	0.619137	0.46553	0.645279	0.736742	0.365411	0.534353	0.320602	0.475701	0.532352	0.45489	0.266088	0.535614	0.445223	0.356913	0.49245	0.55949	0.489325	0.424907	0.587979	0.468809	0.433792	0.49357	0.593852	0.54983	0.534181	0.57775	0.63224	0.524997	0.210001	0.410176
g159	0.504811	0.49475	0.625067	0.574652	0.639156	0.570105	0.47388	0.609393	0.660561	0.401342	0.625557	0.516272	0.509102	0.740533	0.29961	0.305375	0.547727	0.365974	0.764127	0.49337	0.59108	0.374871	0.391772	0.555244	0.569617	0.545716	0.58845	0.608415	0.433925	0.552985	0.362829	0.312656	0.541505	0.693905	0.613221	0.547118	0.403853	0.268656	0.369912	0.660574	0.372398	0.474499	0.450401	0.496158	0.422067	0.466718	0.303807	0.505096	0.258537	0.560402	0.384069	0.581498	0.412288	0.396238	0.504917	0.405171	0.273008	0.708475	0.532149	0.317635	0.412368	0.537898	0.341893	0.38686	0.569534	0.713661	0.460738	0.619427	0.391669	0.498259	0.506282	0.472024	0.332829	0.632484	0.479824	0.668585	0.461702	0.606226	0.426481	0.417339	0.287049	0.406942	0.459058	0.423135	0.396241	0.401707	0.28828	0.609551	0.331073	0.544483	0.367757	0.47564	0.458321	0.494621	0.528049	0.434981	0.549798	0.519318	0.543466	0.590906	0.647098	0.636698	0.42075	0.448709	0.532384	0.462901	0.291897	0.417175	0.557234	0.626351	0.422021	0.482116	0.444278	0.232811	0.445704	0.484526	0.458068	0.196602	0.438319	0.289582	0.379393	0.512203	0.602115	0.451826	0.404824	0.611889	0.569582	0.500349	0.348801	0.648108	0.428665	0.573097	0.60807	0.533697	0.225374	0.502191	0.380549	0.355423	0.458632	0.420727	0.476736	0.572709	0.238474	0.573843	0.403994	0.596696	0.491381	0.421191	0.448852	0.646842	0.417054	0.540937	0.0587673	0.442803	0.762898	0.48546	0.632904	0.566434	0.480137	0.41889	0.26828	0.319668	0.598156	0.336779	0.675301	0.375251	0.505695	0.4389	0.748492	0.635707	0.423774	0.588458	0.439058	0.476451	0.530995	0.300985	0.377423	0.322486	0.470212	0.220758	0.457365	0.581214	0.30538	0.42452	0.448595	0.455785	0.578974	0.612387	0.570423	0.215446	0.365699	0.3814	0.656106	0.616634	0.404033	0.558429	0.688537	0.233888	0.484501	0.247522
g160	0.591843	0.310188	0.527124	0.57452	0.584089	0.615278	0.277748	0.31157	0.620741	0.542819	0.593201	0.527365	0.455826	0.443388	0.497903	0.542202	0.360155	0.166287	0.417501	0.614445	0.538858	0.395687	0.809101	0.485253	0.456003	0.549934	0.416333	0.780734	0.763396	0.369323	0.507067	0.39722	0.66168	0.519337	0.407959	0.781776	0.515054	0.547047	0.260554	0.367789	0.567714	0.463926	0.458903	0.673045	0.581801	0.756599	0.497272	0.471666	0.674502	0.623715	0.6716	0.681838	0.491697	0.390572	0.405872	0.525815	0.356639	0.78847	0.632616	0.549505	0.505792	0.328685	0.510949	0.512685	0.470324	0.275122	0.376349	0.392301	0.412588	0.563024	0.581288	0.518539	0.474762	0.374146	0.417188	0.277268	0.612653	0.332196	0.294733	0.629098	0.501286	0.475862	0.402756	0.505612	0.663348	0.381313	0.381185	0.203743	0.637783	0.460694	0.534692	0.465304	0.486528	0.465715	0.578002	0.491223	0.538617	0.35513	0.285713	0.526684	0.606997	0.374526	0.640611	0.321611	0.703476	0.590157	0.520382	0.597066	0.543804	0.476927	0.608495	0.380908	0.550855	0.553724	0.513264	0.530434	0.635322	0.336737	0.588179	0.494383	0.704468	0.235827	0.344344	0.384757	0.382465	0.822446	0.47252	0.654338	0.5096	0.499935	0.502777	0.262407	0.423818	0.765512	0.526657	0.489879	0.521256	0.533914	0.470166	0.620722	0.503623	0.369835	0.369591	0.443676	0.588172	0.609656	0.392246	0.645951	0.222284	0.492712	0.480382	0.433041	0.476862	0.457694	0.581505	0.531827	0.556726	0.39977	0.681675	0.716082	0.629388	0.301499	0.546216	0.451157	0.440428	0.369876	0.300433	0.278419	0.399077	0.549806	0.533137	0.745606	0.620055	0.384374	0.439841	0.489666	0.302714	0.343391	0.224256	0.534443	0.505243	0.380312	0.429705	0.339711	0.655759	0.451966	0.610103	0.323676	0.587585	0.390923	0.436644	0.218228	0.566946	0.572348	0.490464	0.581474	0.523781	0.478088	0.356595	0.333022
g161	0.54485	0.540581	0.479612	0.429122	0.404149	0.595061	0.368668	0.504892	0.677908	0.456143	0.328331	0.276209	0.541814	0.434528	0.598533	0.621133	0.392925	0.334475	0.459196	0.172822	0.505981	0.601982	0.51304	0.402399	0.543802	0.397411	0.556064	0.252944	0.438298	0.500586	0.579486	0.65255	0.615121	0.245315	0.40181	0.66055	0.566945	0.365708	0.478504	0.458352	0.535174	0.555454	0.478824	0.394234	0.429195	0.587239	0.548731	0.574469	0.49577	0.593112	0.318652	0.717838	0.411011	0.606369	0.439541	0.454974	0.27652	0.476537	0.779369	0.557984	0.453673	0.669917	0.38559	0.472085	0.370442	0.397973	0.582483	0.572382	0.486208	0.51676	0.304659	0.597945	0.531599	0.429806	0.340733	0.521137	0.403611	0.456371	0.605834	0.332066	0.492394	0.570614	0.475871	0.513544	0.349626	0.265688	0.562386	0.614959	0.383694	0.428516	0.464845	0.313446	0.471221	0.572511	0.514372	0.441487	0.443603	0.350351	0.725049	0.583709	0.461499	0.402937	0.66374	0.424188	0.466947	0.599978	0.593079	0.451242	0.662818	0.484849	0.481189	0.439178	0.366058	0.622626	0.510388	0.869836	0.580476	0.511614	0.537294	0.551492	0.341289	0.425253	0.485293	0.635502	0.449587	0.672609	0.672357	0.662784	0.313967	0.495886	0.603079	0.325785	0.552615	0.428069	0.506385	0.509721	0.48151	0.432066	0.567849	0.356952	0.204825	0.482106	0.487607	0.625274	0.408131	0.304609	0.442857	0.584031	0.430572	0.479162	0.504735	0.326337	0.486527	0.561075	0.466163	0.258179	0.463922	0.3213	0.420207	0.417034	0.476343	0.514176	0.531142	0.437748	0.425079	0.458874	0.424159	0.412553	0.408063	0.658707	0.530487	0.71764	0.38112	0.583973	0.617327	0.32366	0.389748	0.334929	0.507656	0.43746	0.294763	0.52894	0.439366	0.580869	0.488961	0.4109	0.598449	0.589573	0.654405	0.400866	0.612068	0.363696	0.552448	0.446789	0.412174	0.464644	0.535928	0.713124	0.405434	0.435316
g162	0.537191	0.430471	0.418157	0.37435	0.478224	0.495295	0.47203	0.488008	0.696137	0.428806	0.51581	0.421961	0.275246	0.339175	0.310498	0.581217	0.438404	0.479797	0.54781	0.402352	0.338873	0.56703	0.62501	0.517889	0.235782	0.517902	0.435419	0.57305	0.544906	0.543364	0.421538	0.612882	0.481224	0.35675	0.549968	0.392453	0.579283	0.111376	0.34252	0.570255	0.414979	0.630279	0.216494	0.272247	0.436382	0.448783	0.487211	0.545456	0.297296	0.397497	0.648212	0.5505	0.490455	0.639488	0.538028	0.370839	0.450676	0.435032	0.386762	0.487534	0.624135	0.747847	0.551315	0.426727	0.56326	0.526563	0.551143	0.224667	0.649207	0.558231	0.780861	0.681582	0.51154	0.424423	0.71401	0.536984	0.456546	0.312699	0.38758	0.401882	0.547972	0.549299	0.376731	0.571678	0.452933	0.363891	0.484956	0.377339	0.306441	0.472087	0.388588	0.532837	0.398322	0.34324	0.47845	0.556154	0.506877	0.286972	0.427761	0.399432	0.594134	0.457889	0.485022	0.642385	0.295947	0.33809	0.477946	0.371071	0.438899	0.503299	0.420277	0.515732	0.59519	0.376048	0.5359	0.641552	0.401553	0.524858	0.652572	0.760395	0.489269	0.642345	0.733524	0.422164	0.346134	0.553551	0.464398	0.746025	0.88615	0.466431	0.25811	0.429041	0.501797	0.737411	0.590875	0.50189	0.496959	0.455965	0.43795	0.732972	0.353124	0.397433	0.400525	0.484034	0.400197	0.704104	0.416691	0.521717	0.347982	0.182375	0.524736	0.498626	0.409619	0.474534	0.581204	0.570393	0.614421	0.45935	0.537981	0.327402	0.373564	0.400684	0.522423	0.417163	0.646247	0.593259	0.529704	0.329453	0.474449	0.422404	0.472568	0.707831	0.472073	0.54524	0.494086	0.424625	0.507131	0.187108	0.473178	0.653233	0.36675	0.380825	0.449647	0.503196	0.273852	0.541701	0.245693	0.607547	0.163008	0.557807	0.416157	0.180716	0.524264	0.365218	0.467578	0.534149	0.462271	0.38729	0.58026	0.447369
g163	0.579671	0.385658	0.519385	0.628739	0.265435	0.680772	0.290558	0.674616	0.613472	0.684144	0.45315	0.313532	0.213782	0.363269	0.466879	0.625784	0.482231	0.707743	0.377492	0.544431	0.473526	0.211239	0.40422	0.509393	0.43871	0.327709	0.566285	0.434645	0.437063	0.397464	0.605997	0.636929	0.498586	0.408405	0.44463	0.495119	0.757497	0.485398	0.735259	0.521976	0.531375	0.300234	0.289041	0.580163	0.395241	0.497547	0.527344	0.4302	0.282627	0.450654	0.499378	0.292682	0.524543	0.163566	0.57398	0.577735	0.432874	0.552508	0.458181	0.393922	0.611212	0.16043	0.696644	0.406996	0.448221	0.461496	0.472879	0.595648	0.209722	0.455245	0.385185	0.59847	0.684452	0.315543	0.644033	0.419111	0.503515	0.312659	0.72958	0.361807	0.432004	0.257985	0.588579	0.495528	0.298043	0.459008	0.364622	0.504459	0.647965	0.506488	0.318166	0.345663	0.513885	0.227609	0.56777	0.516302	0.685864	0.506634	0.420967	0.560079	0.553119	0.51365	0.484942	0.176606	0.687679	0.499963	0.572764	0.35829	0.300653	0.570796	0.515822	0.506405	0.181463	0.387902	0.311662	0.569479	0.510928	0.496276	0.506197	0.31409	0.34784	0.183297	0.460343	0.712506	0.198325	0.608723	0.442709	0.702444	0.489923	0.460371	0.496986	0.714824	0.288014	0.393755	0.498096	0.540855	0.50647	0.370407	0.58661	0.494061	0.345367	0.474845	0.557491	0.526776	0.365487	0.47689	0.574334	0.608557	0.397488	0.448139	0.460389	0.606848	0.486903	0.587238	0.3656	0.493925	0.493112	0.514474	0.480684	0.509204	0.505715	0.553437	0.456052	0.606763	0.39823	0.392627	0.437428	0.602059	0.31793	0.276639	0.566344	0.565305	0.41179	0.446496	0.452194	0.523767	0.330465	0.673214	0.642863	0.481095	0.568912	0.656898	0.418864	0.422052	0.670234	0.483327	0.542481	0.599824	0.315544	0.571555	0.611324	0.464688	0.276105	0.56671	0.593436	0.583475	0.54194	0.447207	0.47804	0.641939
g164	0.806493	0.30895	0.388148	0.54498	0.272585	0.254139	0.727591	0.576154	0.468575	0.500576	0.387819	0.522758	0.675002	0.491235	0.307399	0.473282	0.521912	0.605735	0.430143	0.374103	0.397676	0.593477	0.520817	0.653734	0.444251	0.651225	0.412623	0.593301	0.563447	0.448366	0.580839	0.341804	0.45595	0.425076	0.314038	0.642848	0.549529	0.621273	0.46355	0.232209	0.37818	0.494278	0.544912	0.487848	0.539834	0.569765	0.414289	0.578494	0.354323	0.606786	0.59543	0.636228	0.608413	0.470639	0.605015	0.441831	0.751077	0.676673	0.469369	0.418592	0.64195	0.655494	0.477259	0.685303	0.429715	0.454007	0.329274	0.476082	0.420481	0.668095	0.494217	0.450447	0.500316	0.494704	0.536166	0.506143	0.572569	0.631652	0.599154	0.537306	0.510479	0.360715	0.371617	0.639158	0.607264	0.281217	0.467654	0.503824	0.470002	0.31675	0.423514	0.258548	0.393702	0.358908	0.429997	0.491936	0.45821	0.378752	0.42913	0.425385	0.381789	0.448893	0.57682	0.418559	0.501513	0.503557	0.466969	0.514419	0.497771	0.512753	0.292345	0.519827	0.327384	0.429124	0.543298	0.197019	0.646888	0.494229	0.57042	0.545436	0.564211	0.631473	0.387594	0.413396	0.390425	0.464173	0.500871	0.38904	0.631602	0.496347	0.597371	0.338801	0.473051	0.505704	0.41359	0.624211	0.431075	0.641817	0.556884	0.417836	0.519997	0.466513	0.532981	0.432577	0.551212	0.381937	0.245574	0.437925	0.476397	0.379163	0.527471	0.459135	0.540086	0.485193	0.161982	0.450991	0.39437	0.466272	0.454313	0.286671	0.127347	0.548799	0.467626	0.482658	0.596927	0.521806	0.840146	0.366246	0.505924	0.39905	0.421717	0.657819	0.502062	0.298609	0.423664	0.348301	0.566652	0.492012	0.357467	0.444622	0.473208	0.0522041	0.416068	0.695364	0.44476	0.438185	0.395038	0.638412	0.626343	0.29847	0.48321	0.4488	0.455289	0.387086	0.582653	0.562082	0.379376	0.252834	0.737222	0.774168
g165	0.617265	0.40497	0.666214	0.46775	0.338681	0.565665	0.254278	0.273394	0.36871	0.350077	0.577735	0.290821	0.375713	0.584939	0.515629	0.746619	0.372568	0.751816	0.367342	0.64801	0.578969	0.527992	0.627322	0.294902	0.575419	0.301283	0.684983	0.712472	0.394596	0.577227	0.460888	0.42218	0.23983	0.36565	0.334557	0.541944	0.439918	0.68332	0.341942	0.593072	0.192984	0.329239	0.581872	0.460613	0.407283	0.447384	0.553482	0.500705	0.154215	0.492655	0.648169	0.448766	0.526941	0.509492	0.37632	0.245936	0.448687	0.538074	0.638583	0.634336	0.358645	0.241527	0.564067	0.451383	0.697052	0.707255	0.577988	0.257355	0.600853	0.446979	0.601097	0.538789	0.50962	0.635244	0.370078	0.645099	0.474537	0.579038	0.483263	0.489578	0.562945	0.460471	0.405164	0.508444	0.599542	0.40511	0.717817	0.481961	0.355991	0.499923	0.363503	0.433297	0.26554	0.46158	0.291832	0.411903	0.723828	0.507416	0.666701	0.616462	0.449594	0.408979	0.599146	0.458479	0.378992	0.46393	0.32534	0.498627	0.647909	0.588937	0.617236	0.513281	0.60668	0.457875	0.377664	0.567072	0.301023	0.541945	0.436839	0.587153	0.521082	0.498607	0.394324	0.374251	0.581984	0.544652	0.40996	0.531646	0.51565	0.456816	0.621322	0.405315	0.361189	0.36851	0.292101	0.46055	0.659373	0.411334	0.497508	0.327192	0.271069	0.596915	0.387241	0.683333	0.643171	0.756582	0.350554	0.58219	0.472289	0.641959	0.71393	0.414519	0.176382	0.495198	0.576762	0.510778	0.475403	0.563005	0.396555	0.312316	0.291759	0.563877	0.575604	0.557891	0.397448	0.789935	0.141816	0.55956	0.644891	0.531532	0.335622	0.398791	0.524143	0.668036	0.593549	0.531375	0.326633	0.689497	0.63021	0.335547	0.376626	0.554745	0.489542	0.155829	0.608914	0.624855	0.479227	0.344281	0.536749	0.519918	0.439106	0.471522	0.585202	0.575814	0.395188	0.452301	0.445376	0.493655	0.294381	0.411965
g166	0.454132	0.453403	0.366118	0.566648	0.688655	0.531176	0.321973	0.533228	0.629731	0.391814	0.35416	0.516071	0.522085	0.618971	0.376472	0.447635	0.603061	0.568344	0.860025	0.54441	0.542888	0.74505	0.50741	0.375731	0.596847	0.412961	0.401899	0.39207	0.274812	0.455514	0.310137	0.529701	0.406573	0.289902	0.615087	0.428845	0.211387	0.556822	0.29476	0.456292	0.475352	0.602159	0.413445	0.511366	0.497555	0.541896	0.378754	0.447749	0.516677	0.449964	0.527761	0.346395	0.390413	0.490102	0.510026	0.458055	0.518104	0.502167	0.616266	0.696856	0.407741	0.698659	0.521646	0.512814	0.264254	0.561049	0.434464	0.501608	0.574364	0.224619	0.298114	0.737737	0.330587	0.48079	0.526439	0.674218	0.515493	0.814416	0.568357	0.727977	0.503841	0.567225	0.357503	0.571814	0.498917	0.312805	0.369387	0.483279	0.403257	0.308557	0.620955	0.454761	0.276328	0.569268	0.638156	0.542237	0.44806	0.834178	0.471555	0.317726	0.389446	0.493666	0.576579	0.522544	0.429203	0.344089	0.281641	0.434051	0.503728	0.538444	0.610563	0.420691	0.719122	0.230491	0.417355	0.561353	0.429828	0.326416	0.465508	0.707318	0.310717	0.561517	0.418556	0.877125	0.663207	0.339898	0.494541	0.506651	0.453565	0.601934	0.456792	0.421443	0.508761	0.379835	0.421497	0.482186	0.616021	0.502281	0.48606	0.442269	0.304939	0.56523	0.593327	0.737881	0.452875	0.425304	0.442447	0.444405	0.520838	0.486338	0.694247	0.339861	0.497785	0.697756	0.5478	0.388377	0.420939	0.439392	0.554343	0.495382	0.522263	0.251591	0.461623	0.346477	0.290656	0.498797	0.634558	0.515021	0.652342	0.606699	0.327642	0.565662	0.396166	0.425066	0.610451	0.521664	0.391538	0.319876	0.364266	0.411734	0.573569	0.492716	0.421002	0.611727	0.488476	0.481242	0.517678	0.360342	0.520588	0.718044	0.369612	0.355628	0.275126	0.463078	0.232533	0.457085	0.481403	0.396331	0.506181	0.523055
g167	0.63383	0.481849	0.367351	0.470569	0.717624	0.554121	0.250962	0.712639	0.60013	0.640319	0.449696	0.322888	0.412889	0.492903	0.461763	0.321443	0.400524	0.44326	0.546733	0.498233	0.453758	0.36064	0.384008	0.585716	0.628888	0.472642	0.423468	0.48006	0.577557	0.427979	0.56152	0.34816	0.546841	0.505399	0.603987	0.410849	0.313729	0.465831	0.748767	0.528872	0.33336	0.520437	0.59777	0.362047	0.594696	0.575839	0.430604	0.53549	0.499514	0.572095	0.407609	0.577482	0.596505	0.589683	0.525676	0.389053	0.503774	0.673428	0.59166	0.444117	0.56081	0.571327	0.545975	0.562573	0.532768	0.615611	0.425043	0.42519	0.410834	0.546953	0.554224	0.458122	0.554972	0.531039	0.475911	0.287321	0.311327	0.646211	0.276097	0.473067	0.558271	0.388254	0.38216	0.643804	0.422668	0.386368	0.669359	0.435806	0.325664	0.365456	0.226564	0.535453	0.492554	0.370093	0.258632	0.520237	0.507748	0.418225	0.588416	0.387669	0.366707	0.501054	0.357448	0.37896	0.421214	0.753404	0.311678	0.536582	0.408192	0.586133	0.397212	0.560804	0.390873	0.366443	0.665263	0.488649	0.500986	0.460336	0.595602	0.491954	0.392365	0.480353	0.694867	0.531581	0.515433	0.533116	0.613555	0.437176	0.364036	0.523892	0.549184	0.53233	0.460371	0.49542	0.445918	0.593843	0.401382	0.366403	0.523479	0.381972	0.549097	0.488131	0.340192	0.375469	0.17179	0.543542	0.560008	0.517892	0.314647	0.654247	0.544119	0.570505	0.522017	0.319863	0.45129	0.46416	0.40125	0.367418	0.602654	0.41669	0.326741	0.42419	0.411232	0.352266	0.357082	0.471605	0.630368	0.571943	0.427427	0.559874	0.486634	0.59415	0.54023	0.418106	0.465621	0.40706	0.647408	0.545898	0.516469	0.488407	0.482414	0.532362	0.533273	0.565738	0.481744	0.486273	0.624235	0.3121	0.416916	0.439863	0.544429	0.402672	0.509503	0.395804	0.380611	0.422552	0.361422	0.537714	0.249295	0.539794
