genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149	c150	c151	c152	c153	c154	c155	c156	c157	c158	c159	c160	c161	c162	c163	c164	c165	c166	c167	c168	c169	c170	c171	c172	c173	c174	c175	c176	c177	c178	c179	c180	c181	c182	c183	c184	c185	c186	c187	c188	c189	c190	c191	c192	c193	c194	c195	c196	c197	c198	c199
g178	0.591773	0.589135	0.586479	0.366754	0.16555	0.466866	0.703334	0.54653	0.664647	0.553284	0.696708	0.649648	0.514638	0.465708	0.337111	0.730526	0.615332	0.558049	0.748417	0.324417	0.716433	0.508326	0.441557	0.409969	0.582098	0.622527	0.587638	0.628556	0.578637	0.708927	0.571582	0.726248	0.311508	0.431984	0.531016	0.60613	0.650496	0.575067	0.481088	0.368885	0.45553	0.686187	0.421153	0.52259	0.625174	0.899328	0.532348	0.615733	0.615576	0.746687	0.573001	0.534329	0.700539	0.435912	0.543022	0.452198	0.293179	0.509378	0.682467	0.689422	0.443397	0.41313	0.243431	0.700517	0.525274	0.370278	0.504532	0.503796	0.489083	0.612568	0.329139	0.516649	0.475976	0.461803	0.580328	0.54405	0.452079	0.569511	0.458264	0.352866	0.733746	0.566097	0.51063	0.707925	0.64629	0.512303	0.574808	0.747844	0.367528	0.557019	0.535016	0.606727	0.514928	0.68801	0.436701	0.506606	0.246071	0.573537	0.530206	0.45625	0.497832	0.560579	0.607781	0.432142	0.446353	0.528017	0.398669	0.596166	0.642217	0.368565	0.611001	0.63609	0.659191	0.580574	0.523791	0.381663	0.420584	0.588172	0.686381	0.514786	0.494764	0.531261	0.329818	0.518394	0.602346	0.443974	0.216916	0.720149	0.624269	0.441788	0.315622	0.348374	0.564873	0.530126	0.448563	0.605739	0.675567	0.602661	0.475247	0.292091	0.384586	0.627571	0.345792	0.500878	0.303484	0.719242	0.510937	0.735183	0.661005	0.807398	0.521591	0.59857	0.39647	0.452602	0.424843	0.492097	0.571533	0.533901	0.47797	0.692653	0.569419	0.626683	0.602572	0.486652	0.578928	0.338657	0.571518	0.31602	0.539365	0.500637	0.257329	0.533886	0.541552	0.375028	0.576034	0.424462	0.388095	0.682735	0.498734	0.536643	0.512746	0.565182	0.597929	0.438723	0.275302	0.328289	0.538325	0.511612	0.561261	0.586075	0.585685	0.391018	0.256841	0.352895	0.400321	0.3119	0.421486	0.522499	0.685844	0.768567
g179	0.667201	0.586758	0.333715	0.447777	0.430487	0.660289	0.338276	0.370278	0.652145	0.53998	0.333406	0.438596	0.315902	0.405085	0.472369	0.545133	0.533061	0.475404	0.561021	0.220138	0.419106	0.43933	0.620475	0.144954	0.537601	0.438809	0.617297	0.608009	0.440198	0.447489	0.410003	0.646526	0.481792	0.572056	0.359335	0.634339	0.494235	0.397015	0.734401	0.499682	0.513987	0.508979	0.589871	0.498797	0.576806	0.390361	0.121917	0.673544	0.364717	0.420116	0.346851	0.39602	0.416684	0.52856	0.578381	0.667135	0.373967	0.340797	0.390598	0.458167	0.252481	0.455809	0.553561	0.282201	0.339887	0.320193	0.383317	0.513443	0.443628	0.493272	0.587424	0.521238	0.110162	0.525306	0.568842	0.350319	0.573896	0.623934	0.60339	0.504513	0.616383	0.553789	0.591038	0.39988	0.501688	0.461737	0.488287	0.555708	0.289072	0.437816	0.481985	0.373334	0.490333	0.352333	0.624724	0.556607	0.464933	0.385804	0.634149	0.484869	0.525984	0.413884	0.675983	0.661307	0.525544	0.51019	0.610322	0.555111	0.509954	0.366311	0.506089	0.646088	0.268542	0.531587	0.57528	0.47446	0.345889	0.46287	0.831819	0.570521	0.816865	0.47822	0.502093	0.578833	0.596208	0.503072	0.376112	0.468521	0.691037	0.609533	0.527596	0.633763	0.471941	0.301616	0.444025	0.59061	0.25873	0.548033	0.708601	0.46017	0.668538	0.496574	0.578078	0.461122	0.612997	0.488635	0.753937	0.491793	0.653285	0.525252	0.561401	0.48205	0.591635	0.634425	0.67174	0.71855	0.570177	0.498868	0.467855	0.938538	0.578537	0.53043	0.522838	0.439153	0.528887	0.560288	0.651522	0.862236	0.62588	0.639913	0.516211	0.511289	0.707214	0.552264	0.343659	0.405431	0.481292	0.747846	0.546924	0.437635	0.497352	0.376033	0.447599	0.477267	0.692954	0.756859	0.358794	0.525566	0.46114	0.596146	0.344281	0.39007	0.510346	0.633107	0.667226	0.459465	0.603526	0.383552	0.631654	0.549829
g180	0.502723	0.341489	0.594211	0.453453	0.535576	0.296566	0.517237	0.390738	0.37382	0.484765	0.551531	0.572136	0.573432	0.488004	0.68451	0.470623	0.441714	0.723706	0.660739	0.582866	0.350908	0.465193	0.459737	0.453246	0.469723	0.590302	0.491892	0.43586	0.493542	0.354005	0.6238	0.506727	0.536799	0.272813	0.434461	0.422515	0.639054	0.706127	0.49999	0.466062	0.66846	0.259457	0.376913	0.35555	0.597693	0.569046	0.489615	0.48673	0.405319	0.509547	0.708696	0.490135	0.497856	0.537899	0.492628	0.592206	0.418505	0.623116	0.537413	0.518553	0.535411	0.313548	0.560811	0.397196	0.502548	0.628696	0.700584	0.31663	0.115426	0.508453	0.272295	0.415001	0.498962	0.461301	0.436307	0.457049	0.389613	0.503177	0.398676	0.466613	0.717665	0.289487	0.51521	0.416701	0.402586	0.261147	0.870558	0.450082	0.441954	0.614307	0.659334	0.526927	0.640736	0.588359	0.630531	0.451866	0.750331	0.751154	0.527941	0.358334	0.375332	0.58557	0.447111	0.396987	0.406781	0.351652	0.702455	0.511257	0.508208	0.405708	0.685023	0.655374	0.408439	0.710633	0.534312	0.410063	0.496063	0.352991	0.392517	0.529222	0.674686	0.55376	0.375114	0.524334	0.224127	0.768647	0.34483	0.444679	0.694542	0.516265	0.557663	0.630946	0.526653	0.517808	0.440405	0.541866	0.429192	0.478298	0.648936	0.474439	0.445999	0.578736	0.432454	0.530477	0.484989	0.57506	0.267558	0.237973	0.595804	0.582763	0.362183	0.492859	0.365991	0.44985	0.517322	0.679407	0.440015	0.428323	0.41429	0.637535	0.490181	0.55135	0.563455	0.539	0.423119	0.534576	0.350609	0.629784	0.438144	0.60681	0.57245	0.51339	0.654548	0.53983	0.50734	0.610304	0.658744	0.550178	0.527104	0.578919	0.521611	0.487745	0.47932	0.715625	0.492389	0.490792	0.523921	0.450541	0.349931	0.730006	0.461498	0.446826	0.500125	0.385969	0.635767	0.515689	0.494572	0.418216	0.513729	0.51256
g181	0.569577	0.353235	0.472781	0.576174	0.16603	0.515603	0.465979	0.638227	0.480405	0.327866	0.465796	0.503618	0.624642	0.440728	0.558481	0.523753	0.456011	0.499357	0.553886	0.560654	0.485026	0.601266	0.589348	0.561881	0.559693	0.388919	0.283741	0.480843	0.252961	0.498417	0.548425	0.536763	0.460823	0.470749	0.730971	0.543434	0.617804	0.499056	0.382113	0.505703	0.357608	0.251708	0.495531	0.41189	0.606812	0.510629	0.545146	0.493735	0.447417	0.470988	0.484333	0.354002	0.502771	0.83791	0.393657	0.570179	0.463744	0.45864	0.671569	0.319669	0.628116	0.712265	0.39981	0.612394	0.589894	0.328654	0.666016	0.447712	0.6542	0.427503	0.614099	0.513298	0.481388	0.6107	0.278981	0.41615	0.563458	0.432054	0.595312	0.333857	0.767856	0.486296	0.48534	0.550723	0.503706	0.510531	0.544439	0.66539	0.425115	0.700921	0.470997	0.452262	0.438461	0.616388	0.412472	0.547453	0.536336	0.717325	0.668833	0.540363	0.547027	0.282094	0.690118	0.605772	0.537301	0.688429	0.568379	0.58459	0.3772	0.529181	0.466106	0.476944	0.350982	0.68614	0.392592	0.666244	0.605887	0.448559	0.58441	0.580071	0.466313	0.448821	0.499597	0.422857	0.603545	0.570453	0.404994	0.556579	0.511078	0.567572	0.441991	0.267154	0.490508	0.670465	0.385242	0.565788	0.814184	0.603504	0.418167	0.554892	0.595489	0.313855	0.596174	0.55408	0.348271	0.665395	0.452818	0.775092	0.35465	0.642228	0.548686	0.579953	0.527168	0.235068	0.468983	0.363731	0.73348	0.418688	0.685698	0.511854	0.428405	0.259928	0.710112	0.579339	0.758925	0.526202	0.451925	0.63994	0.569022	0.504946	0.595282	0.488196	0.484992	0.573588	0.407153	0.403201	0.553304	0.664276	0.77591	0.374082	0.621668	0.430957	0.367129	0.592852	0.453851	0.51959	0.576922	0.494936	0.541284	0.405312	0.447664	0.443322	0.427055	0.44414	0.467052	0.658423	0.466349	0.509604	0.584789	0.230048
g182	0.574303	0.686806	0.313352	0.637268	0.594746	0.686715	0.408211	0.462478	0.499414	0.360221	0.459675	0.560052	0.369749	0.505343	0.381846	0.363808	0.40915	0.373842	0.614948	0.531532	0.59759	0.703393	0.349706	0.500737	0.635411	0.203064	0.671917	0.554073	0.504479	0.548847	0.483045	0.631581	0.686427	0.668079	0.220455	0.393345	0.564601	0.530909	0.33194	0.49948	0.46182	0.492416	0.483164	0.353119	0.619379	0.499563	0.449105	0.456636	0.425786	0.384455	0.568297	0.495614	0.391901	0.427457	0.217825	0.424017	0.610028	0.520219	0.500125	0.535087	0.327251	0.541852	0.65874	0.383871	0.435805	0.541265	0.359697	0.561305	0.553994	0.385406	0.492708	0.369827	0.291822	0.37765	0.419718	0.401711	0.418525	0.647543	0.376941	0.368177	0.241293	0.572277	0.641878	0.261994	0.307128	0.500623	0.49099	0.609804	0.238642	0.461387	0.347101	0.441437	0.700452	0.597543	0.589659	0.380882	0.392705	0.446632	0.500879	0.429238	0.507854	0.344306	0.630335	0.514565	0.535287	0.613087	0.386648	0.388313	0.321964	0.527743	0.577905	0.718877	0.346989	0.621193	0.319015	0.6411	0.431064	0.341285	0.537572	0.299049	0.364044	0.513861	0.650187	0.573301	0.344889	0.564464	0.629978	0.518455	0.246729	0.36655	0.564639	0.541492	0.49808	0.696848	0.492758	0.919598	0.662754	0.651368	0.509407	0.562167	0.658921	0.480329	0.333792	0.547269	0.531068	0.553202	0.453642	0.405758	0.527391	0.549653	0.66094	0.536584	0.488821	0.578922	0.479551	0.512009	0.46027	0.673856	0.351794	0.555497	0.387588	0.444367	0.64181	0.496142	0.434885	0.241747	0.445925	0.578194	0.221389	0.409663	0.579936	0.592557	0.462622	0.34926	0.484311	0.373638	0.50224	0.523064	0.612408	0.638211	0.586785	0.695121	0.539227	0.549617	0.558723	0.537015	0.513493	0.404401	0.709133	0.46485	0.317643	0.302034	0.577716	0.71665	0.434926	0.424819	0.252842	0.406211	0.709518	0.588063
g183	0.623181	0.469161	0.390656	0.388763	0.474128	0.359171	0.605707	0.603381	0.548334	0.45019	0.54161	0.54838	0.221839	0.551615	0.880935	0.415201	0.411347	0.648909	0.336012	0.530275	0.593362	0.661724	0.574291	0.414448	0.4712	0.550364	0.408332	0.510987	0.731727	0.409309	0.492583	0.335172	0.533967	0.394996	0.616999	0.556512	0.495618	0.434746	0.598106	0.33579	0.550358	0.511925	0.42129	0.584273	0.501288	0.58202	0.687258	0.499934	0.435937	0.494253	0.361845	0.741746	0.544966	0.501161	0.503602	0.332003	0.353039	0.299003	0.65689	0.462356	0.574501	0.328606	0.594665	0.474838	0.453571	0.530205	0.4927	0.469636	0.515088	0.668445	0.495102	0.578684	0.608629	0.496829	0.447714	0.641859	0.502721	0.266404	0.588502	0.479697	0.547929	0.480636	0.439609	0.554427	0.43929	0.502685	0.659972	0.306296	0.350995	0.592974	0.534102	0.494334	0.499948	0.426584	0.561632	0.542715	0.635311	0.718723	0.268118	0.576613	0.506446	0.642117	0.356842	0.593008	0.438825	0.671646	0.643395	0.630845	0.584838	0.704062	0.609586	0.648913	0.636821	0.696029	0.580593	0.593261	0.60446	0.470063	0.706587	0.427624	0.337219	0.598223	0.687015	0.319625	0.543594	0.396972	0.625784	0.402424	0.447651	0.474563	0.330429	0.424103	0.383984	0.442414	0.729658	0.308623	0.505537	0.704362	0.219787	0.477071	0.524553	0.750724	0.560925	0.431329	0.548342	0.43115	0.274219	0.492224	0.583249	0.295466	0.680529	0.629506	0.436047	0.562489	0.485143	0.347847	0.712048	0.567134	0.678001	0.446829	0.461782	0.449403	0.662967	0.44622	0.265319	0.563355	0.75272	0.826131	0.546757	0.567708	0.508653	0.616361	0.245572	0.606583	0.609989	0.413119	0.522193	0.374878	0.58501	0.280997	0.515503	0.383848	0.458988	0.426717	0.455159	0.305164	0.361957	0.755591	0.635317	0.251084	0.596657	0.462973	0.399367	0.600098	0.73823	0.641598	0.453092	0.511535	0.693007	0.529075
g184	0.748389	0.336126	0.468193	0.626705	0.596738	0.532635	0.402924	0.591852	0.714406	0.663233	0.604204	0.661231	0.520614	0.524315	0.425961	0.482938	0.697752	0.556501	0.208121	0.689119	0.509368	0.33856	0.438791	0.581131	0.571344	0.528502	0.676394	0.414254	0.595873	0.656738	0.352609	0.491516	0.593707	0.575927	0.412366	0.392052	0.549397	0.57634	0.450014	0.424068	0.42127	0.695282	0.634741	0.602185	0.515357	0.618847	0.531435	0.29011	0.543294	0.380763	0.75903	0.574042	0.896513	0.337442	0.301297	0.773487	0.555149	0.757196	0.52351	0.668052	0.358051	0.460298	0.323891	0.504688	0.486508	0.577283	0.365125	0.485417	0.708724	0.663019	0.433016	0.328504	0.395053	0.639261	0.576101	0.730575	0.877304	0.514988	0.50903	0.337204	0.536214	0.454431	0.329465	0.559801	0.397899	0.381362	0.594889	0.373353	0.427354	0.424588	0.462581	0.585599	0.725535	0.581458	0.633739	0.438092	0.496457	0.429814	0.388325	0.591309	0.537731	0.566162	0.471104	0.382012	0.340957	0.440105	0.414351	0.482636	0.685862	0.391638	0.336993	0.53914	0.37468	0.448973	0.501206	0.307944	0.356338	0.563878	0.402353	0.323935	0.556388	0.292118	0.578554	0.729	0.526046	0.331457	0.568377	0.57105	0.703291	0.526484	0.609332	0.189658	0.333749	0.446287	0.486762	0.566862	0.481171	0.487279	0.304924	0.531337	0.402199	0.533249	0.771024	0.497936	0.242881	0.553168	0.404981	0.510265	0.502427	0.441571	0.151379	0.646145	0.453795	0.658138	0.480576	0.541812	0.476433	0.888111	0.531451	0.458109	0.557522	0.405952	0.674135	0.378551	0.427437	0.684835	0.258642	0.754869	0.384792	0.670917	0.137111	0.778699	0.424304	0.559549	0.570622	0.511331	0.591333	0.52582	0.486862	0.585103	0.389706	0.607228	0.593336	0.467879	0.622161	0.662907	0.436176	0.522569	0.42177	0.540979	0.611832	0.573342	0.39346	0.317987	0.507316	0.42516	0.555997	0.534904	0.452992	0.755896
g185	0.620062	0.701505	0.436091	0.436828	0.770476	0.517689	0.476945	0.613407	0.459351	0.419079	0.472023	0.597743	0.861805	0.498435	0.637381	0.542757	0.384983	0.637907	0.557253	0.38667	0.556553	0.661054	0.57838	0.259497	0.673458	0.338543	0.627779	0.440747	0.613163	0.432159	0.448413	0.477683	0.716291	0.385955	0.658423	0.530231	0.38768	0.7818	0.533808	0.48634	0.498798	0.455004	0.343549	0.326492	0.464902	0.302306	0.478308	0.340173	0.489452	0.356985	0.494705	0.219262	0.725009	0.508875	0.455187	0.386332	0.411548	0.338387	0.49566	0.43013	0.515906	0.600699	0.620551	0.184327	0.46709	0.545552	0.514338	0.435333	0.350945	0.48234	0.672675	0.392919	0.73557	0.743968	0.408231	0.477457	0.415207	0.68139	0.693346	0.478261	0.468403	0.520484	0.468341	0.402646	0.468296	0.504508	0.509253	0.523314	0.240207	0.392009	0.317268	0.635919	0.47899	0.688846	0.473272	0.278242	0.588797	0.599194	0.474611	0.584065	0.66368	0.422282	0.229903	0.548674	0.473417	0.707387	0.47489	0.652454	0.61223	0.428542	0.538422	0.622186	0.460594	0.64403	0.669803	0.439312	0.424958	0.533758	0.487674	0.475185	0.603481	0.469973	0.522318	0.581556	0.752222	0.401118	0.578732	0.53026	0.742432	0.495125	0.496537	0.472124	0.344619	0.328862	0.49033	0.571048	0.559599	0.418649	0.462323	0.525191	0.538084	0.370723	0.376522	0.463803	0.646886	0.430649	0.537239	0.393926	0.54317	0.517432	0.442577	0.491019	0.63455	0.670174	0.569956	0.347909	0.491085	0.462338	0.667414	0.514008	0.382394	0.483421	0.418189	0.628359	0.352981	0.543627	0.55215	0.495037	0.598445	0.400473	0.407951	0.323169	0.508823	0.685998	0.507536	0.654383	0.311083	0.666027	0.36805	0.341323	0.712885	0.469694	0.45614	0.416562	0.688154	0.398067	0.531492	0.613789	0.387049	0.461882	0.50369	0.40988	0.368398	0.537182	0.476096	0.342089	0.396296	0.651781	0.399544	0.759459
g186	0.43519	0.455913	0.5328	0.497168	0.535223	0.401099	0.288942	0.280705	0.388826	0.384587	0.310599	0.300302	0.604898	0.644634	0.349886	0.515309	0.377557	0.230206	0.475898	0.654928	0.476118	0.67426	0.382138	0.648886	0.439759	0.55133	0.525762	0.635077	0.635829	0.373351	0.484979	0.483785	0.377467	0.383985	0.744986	0.794507	0.488769	0.454507	0.455751	0.486098	0.614397	0.589993	0.460791	0.361986	0.452383	0.515482	0.531358	0.436079	0.530697	0.367859	0.64292	0.562477	0.561816	0.439277	0.46964	0.341618	0.555515	0.434883	0.579715	0.47821	0.363645	0.664506	0.554666	0.513951	0.479777	0.580926	0.458606	0.226962	0.577363	0.480153	0.419319	0.523368	0.53642	0.61953	0.671286	0.281709	0.719489	0.420142	0.441347	0.459366	0.658841	0.551504	0.651887	0.388993	0.521891	0.515093	0.271901	0.428114	0.525437	0.676687	0.420447	0.621541	0.337926	0.53934	0.562908	0.580422	0.592191	0.64323	0.521589	0.816274	0.628032	0.204269	0.869111	0.559866	0.686892	0.327864	0.593509	0.367615	0.441211	0.378631	0.623176	0.421804	0.241407	0.546086	0.615339	0.683976	0.460091	0.416368	0.497218	0.500171	0.357583	0.338758	0.619169	0.435162	0.483128	0.262443	0.685495	0.491255	0.357574	0.69699	0.399161	0.51225	0.284572	0.534579	0.327023	0.683499	0.571008	0.494193	0.297343	0.636587	0.449964	0.450708	0.613323	0.453572	0.551566	0.613443	0.666669	0.521419	0.508458	0.667116	0.454443	0.538331	0.395153	0.454881	0.351621	0.49495	0.365238	0.329653	0.42672	0.616258	0.529595	0.532854	0.376552	0.636056	0.551046	0.707378	0.345085	0.726515	0.519414	0.4204	0.542157	0.533116	0.593887	0.38477	0.286829	0.425753	0.52065	0.285252	0.716355	0.64232	0.285846	0.416119	0.601185	0.44796	0.677752	0.527089	0.378825	0.59759	0.388042	0.454698	0.435744	0.462175	0.772148	0.412155	0.554677	0.312587	0.609863	0.462671	0.256308	0.589871
g187	0.620367	0.737279	0.638966	0.507224	0.490951	0.522785	0.300304	0.684516	0.469529	0.502857	0.401243	0.589162	0.468753	0.476209	0.550726	0.505842	0.419092	0.555597	0.330003	0.495951	0.34464	0.731742	0.424426	0.338944	0.490221	0.458667	0.707922	0.474297	0.69937	0.431675	0.475942	0.433011	0.814792	0.441346	0.653067	0.512744	0.505229	0.231984	0.524552	0.625278	0.647075	0.35468	0.468124	0.648577	0.523834	0.718195	0.59612	0.373001	0.474015	0.313485	0.408227	0.423377	0.482481	0.1334	0.483616	0.526377	0.555836	0.701958	0.467969	0.689525	0.30522	0.484808	0.379625	0.442052	0.542871	0.697823	0.906697	0.275957	0.830854	0.687341	0.557913	0.380209	0.495119	0.641391	0.481575	0.361793	0.578586	0.569133	0.355896	0.515986	0.479996	0.79266	0.54784	0.43356	0.390738	0.411407	0.155518	0.610081	0.510303	0.295212	0.672305	0.386329	0.437009	0.477828	0.43256	0.311218	0.431654	0.438863	0.51238	0.39964	0.340448	0.708294	0.572268	0.426194	0.64517	0.478388	0.457154	0.321588	0.38407	0.425197	0.381527	0.533056	0.59123	0.547498	0.501709	0.433505	0.403074	0.594911	0.55527	0.546945	0.673224	0.39684	0.554502	0.562452	0.379786	0.404015	0.542394	0.373862	0.402518	0.389973	0.454693	0.405775	0.406376	0.42488	0.471695	0.515873	0.529919	0.519788	0.612942	0.544307	0.406223	0.329012	0.532085	0.211833	0.604805	0.61815	0.50832	0.5099	0.537708	0.44251	0.39023	0.632941	0.722486	0.576268	0.499787	0.641639	0.290621	0.471438	0.797117	0.464294	0.502853	0.268178	0.708191	0.307985	0.573334	0.428795	0.486085	0.801482	0.490105	0.498367	0.544514	0.415363	0.402717	0.644029	0.605083	0.430675	0.513222	0.527683	0.483861	0.349464	0.390071	0.636829	0.352477	0.680854	0.424058	0.498445	0.335635	0.344084	0.662181	0.578154	0.370972	0.43874	0.439233	0.588242	0.480154	0.431843	0.555109	0.594616	0.456292	0.486065
g188	0.638701	0.416275	0.721877	0.432037	0.567373	0.426636	0.349707	0.732098	0.43431	0.463322	0.489761	0.62511	0.582378	0.471909	0.505811	0.411952	0.548429	0.686222	0.417563	0.487219	0.376137	0.541081	0.381454	0.49877	0.452824	0.24756	0.591218	0.380211	0.646908	0.417486	0.504349	0.55154	0.487046	0.513733	0.418515	0.399328	0.463688	0.435177	0.465062	0.507458	0.280427	0.56491	0.53114	0.541421	0.39679	0.492977	0.581203	0.51049	0.461613	0.564001	0.564446	0.200156	0.273461	0.624005	0.469956	0.611551	0.701622	0.562649	0.570669	0.627191	0.627394	0.567076	0.413711	0.262585	0.544051	0.696303	0.448936	0.490681	0.685232	0.636496	0.668599	0.480819	0.547215	0.388865	0.55174	0.390509	0.726099	0.417149	0.515208	0.72195	0.351654	0.30834	0.485381	0.406248	0.506302	0.441492	0.716341	0.494898	0.484431	0.665177	0.357515	0.538039	0.360699	0.585857	0.42542	0.41724	0.620997	0.447181	0.642583	0.377621	0.519908	0.65728	0.70494	0.373567	0.341306	0.606638	0.470302	0.706221	0.599739	0.541198	0.511734	0.461852	0.426982	0.610507	0.597493	0.476724	0.557793	0.354606	0.434961	0.470388	0.422513	0.623325	0.607388	0.429584	0.547894	0.370676	0.49831	0.397591	0.5521	0.531988	0.3852	0.515381	0.49056	0.521027	0.5403	0.60483	0.477827	0.438019	0.499938	0.548867	0.450454	0.255091	0.530111	0.284163	0.386878	0.410558	0.675873	0.608785	0.516584	0.454301	0.90217	0.612644	0.569752	0.409048	0.609576	0.481257	0.434682	0.526343	0.642659	0.308955	0.615916	0.469011	0.38529	0.444964	0.650555	0.376251	0.385575	0.620826	0.608662	0.625402	0.31509	0.587668	0.616383	0.553758	0.504533	0.708868	0.580187	0.669095	0.705404	0.376692	0.414823	0.486758	0.658224	0.291572	0.528075	0.349177	0.680139	0.409543	0.46741	0.565361	0.589984	0.521998	0.256413	0.415638	0.372838	0.369672	0.479957	0.414454	0.373637	0.565222
g189	0.293294	0.563157	0.522242	0.5668	0.525226	0.611434	0.733011	0.474924	0.517756	0.455216	0.744348	0.32314	0.36645	0.573868	0.45971	0.714484	0.614867	0.730126	0.413271	0.597075	0.442113	0.463377	0.541785	0.506307	0.523792	0.228583	0.550343	0.589544	0.566047	0.617462	0.38329	0.479869	0.572366	0.61906	0.656591	0.622335	0.699175	0.505093	0.511646	0.545886	0.57486	0.681628	0.650803	0.332195	0.446169	0.512138	0.447577	0.502163	0.414038	0.357422	0.539173	0.757995	0.283053	0.500271	0.519161	0.49961	0.330351	0.589392	0.445458	0.598135	0.773792	0.631623	0.596972	0.520189	0.618999	0.473701	0.631308	0.595891	0.363566	0.519705	0.42406	0.503456	0.506307	0.765942	0.3689	0.577829	0.538213	0.446792	0.485466	0.460522	0.55857	0.420523	0.439559	0.308601	0.491978	0.356266	0.586836	0.440023	0.583617	0.413847	0.677818	0.499423	0.472354	0.720121	0.742937	0.414605	0.480127	0.437529	0.567931	0.564574	0.515574	0.343449	0.481971	0.5914	0.525845	0.539711	0.44437	0.418395	0.548111	0.369578	0.575396	0.324205	0.599774	0.466854	0.326846	0.558945	0.603805	0.759019	0.56177	0.594385	0.557044	0.479813	0.530354	0.436282	0.695392	0.516886	0.450207	0.423625	0.451344	0.272805	0.383344	0.627272	0.375239	0.461914	0.726486	0.561577	0.419933	0.542171	0.580335	0.522006	0.628132	0.601812	0.728776	0.371838	0.444789	0.354626	0.426071	0.706582	0.327129	0.571641	0.441587	0.254549	0.571405	0.57218	0.436533	0.437823	0.572977	0.585015	0.51411	0.390264	0.385163	0.550462	0.32938	0.333677	0.525217	0.591178	0.480714	0.457139	0.433597	0.607381	0.515703	0.654141	0.43567	0.489015	0.447377	0.640079	0.475857	0.621666	0.484569	0.59504	0.438677	0.522993	0.663195	0.481357	0.605725	0.335686	0.610738	0.423939	0.48548	0.563454	0.393893	0.4631	0.543919	0.570171	0.594322	0.551452	0.423537	0.464162	0.298134	0.288577
g190	0.682551	0.39246	0.450259	0.439059	0.489156	0.378016	0.323241	0.316771	0.512081	0.424178	0.557827	0.669891	0.796556	0.332967	0.553102	0.561115	0.321397	0.691338	0.450417	0.700401	0.466639	0.601314	0.590537	0.454834	0.612252	0.594696	0.499803	0.434782	0.735124	0.29572	0.374268	0.712818	0.446184	0.775868	0.45742	0.611148	0.533988	0.489422	0.341941	0.359422	0.685774	0.468212	0.517024	0.547271	0.750391	0.584145	0.674045	0.640352	0.565314	0.584206	0.594156	0.250613	0.330543	0.331804	0.392575	0.508244	0.534204	0.381146	0.498072	0.47586	0.514357	0.511799	0.621708	0.619452	0.602422	0.48439	0.538189	0.69187	0.663192	0.566185	0.476098	0.475863	0.510855	0.314442	0.671857	0.57386	0.462893	0.729663	0.708241	0.489569	0.76264	0.549002	0.569846	0.429221	0.492572	0.275884	0.572809	0.535511	0.583167	0.520523	0.461235	0.467159	0.760638	0.694149	0.556009	0.420185	0.487997	0.373678	0.630712	0.590885	0.587406	0.484589	0.74768	0.704225	0.523292	0.642646	0.449785	0.297409	0.287891	0.541732	0.44993	0.492112	0.40636	0.527409	0.490755	0.689513	0.669166	0.467369	0.76272	0.684203	0.618092	0.379689	0.534368	0.624437	0.343784	0.575476	0.543742	0.348594	0.581847	0.242028	0.222362	0.58576	0.569318	0.421961	0.675349	0.35603	0.466475	0.343201	0.39497	0.709369	0.550874	0.462193	0.71909	0.43826	0.389862	0.662708	0.463861	0.537005	0.380131	0.501044	0.508246	0.612673	0.312389	0.457138	0.576877	0.458139	0.358313	0.649191	0.443932	0.606858	0.607821	0.632033	0.603648	0.410471	0.521198	0.383891	0.648765	0.583689	0.762599	0.489497	0.589691	0.704726	0.618307	0.630898	0.653957	0.51719	0.343051	0.359975	0.63728	0.451214	0.342227	0.534035	0.73488	0.465174	0.444398	0.7612	0.468906	0.770115	0.309461	0.454688	0.624262	0.554883	0.756347	0.235295	0.462232	0.685488	0.430273	0.605292	0.608361	0.550073
