genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149	c150	c151	c152	c153	c154	c155	c156	c157	c158	c159	c160	c161	c162	c163	c164	c165	c166	c167	c168	c169	c170	c171	c172	c173	c174	c175	c176	c177	c178	c179	c180	c181	c182	c183	c184	c185	c186	c187	c188	c189	c190	c191	c192	c193	c194	c195	c196	c197	c198	c199
g155	0.397314	0.593467	0.663673	0.319613	0.560871	0.563478	0.434708	0.66227	0.569606	0.767208	0.608999	0.605456	0.485808	0.719434	0.481551	0.476468	0.456806	0.411418	0.379296	0.53826	0.562436	0.65611	0.449384	0.639838	0.546067	0.607569	0.597178	0.303369	0.365733	0.520609	0.565672	0.651211	0.639846	0.519116	0.420137	0.525684	0.548957	0.571427	0.312037	0.556579	0.446807	0.388652	0.555722	0.50084	0.532853	0.682664	0.561838	0.627622	0.53401	0.466871	0.487907	0.586866	0.741772	0.597246	0.623003	0.293004	0.315985	0.542058	0.670238	0.580129	0.783828	0.371613	0.604204	0.571247	0.752338	0.567354	0.434198	0.646755	0.568195	0.503586	0.425661	0.549216	0.526792	0.64889	0.570049	0.380143	0.211596	0.673418	0.586708	0.595869	0.547526	0.449803	0.631525	0.55049	0.582468	0.385656	0.661123	0.695549	0.462023	0.432015	0.27416	0.399679	0.361189	0.574806	0.345482	0.408926	0.378079	0.475753	0.65574	0.629105	0.784454	0.308204	0.521278	0.660814	0.295448	0.6374	0.561299	0.682511	0.518524	0.530488	0.448313	0.414225	0.333008	0.702025	0.45985	0.526186	0.576021	0.401135	0.427804	0.320711	0.423375	0.610356	0.624336	0.587706	0.606615	0.549765	0.564937	0.534959	0.59224	0.567535	0.721936	0.409005	0.432541	0.472769	0.44299	0.605599	0.508236	0.435936	0.534093	0.54126	0.556479	0.481165	0.575627	0.560047	0.59324	0.510325	0.375022	0.205165	0.431683	0.469744	0.417935	0.443612	0.338744	0.531583	0.464902	0.547389	0.674405	0.504443	0.385527	0.733862	0.509608	0.543522	0.79185	0.494487	0.304897	0.388902	0.506517	0.395377	0.377929	0.442228	0.526565	0.509501	0.796919	0.621525	0.457357	0.489434	0.607249	0.779022	0.461619	0.530357	0.445812	0.553597	0.505513	0.367307	0.419373	0.451885	0.601206	0.522028	0.450186	0.612178	0.703797	0.467016	0.433311	0.419417	0.539462	0.372919	0.678976	0.520839	0.456077	0.405751
g156	0.279425	0.670982	0.589906	0.572466	0.605076	0.565377	0.433767	0.385485	0.30429	0.419371	0.492763	0.708117	0.507573	0.605646	0.721382	0.507701	0.42834	0.585703	0.660864	0.644568	0.317413	0.269999	0.527194	0.456469	0.309227	0.717708	0.666865	0.368222	0.479716	0.496124	0.415803	0.575635	0.58911	0.333339	0.501687	0.522763	0.499184	0.373904	0.452783	0.582767	0.591651	0.44973	0.648647	0.397821	0.566665	0.306011	0.563855	0.784813	0.58439	0.706915	0.469564	0.429008	0.344903	0.585029	0.429881	0.480907	0.514774	0.511697	0.365435	0.70968	0.587236	0.644866	0.262752	0.662201	0.486618	0.403328	0.510649	0.555673	0.527293	0.285677	0.471807	0.621403	0.636677	0.460938	0.671193	0.487551	0.589008	0.217792	0.450888	0.625793	0.512525	0.429418	0.497254	0.403758	0.570196	0.800477	0.474125	0.343861	0.453103	0.547683	0.384656	0.459821	0.531706	0.589769	0.479472	0.410526	0.806823	0.470956	0.35257	0.624665	0.458297	0.530301	0.453189	0.309549	0.403241	0.505949	0.260624	0.510758	0.530143	0.561412	0.546177	0.413173	0.368703	0.540446	0.383542	0.460933	0.451011	0.358884	0.250611	0.574052	0.741778	0.452032	0.445467	0.454245	0.632591	0.502124	0.550695	0.441375	0.452322	0.418187	0.572732	0.415936	0.395374	0.524431	0.666526	0.629354	0.620938	0.62792	0.486263	0.468026	0.747056	0.516126	0.409903	0.577617	0.327744	0.643334	0.260546	0.691572	0.515433	0.65263	0.472606	0.644534	0.489946	0.428459	0.35235	0.66647	0.345235	0.385602	0.44688	0.338407	0.586142	0.400969	0.538026	0.609045	0.786264	0.613514	0.503124	0.696276	0.489818	0.457833	0.645228	0.607438	0.519342	0.681623	0.469196	0.476951	0.293355	0.611871	0.481056	0.479598	0.52622	0.736263	0.554556	0.367876	0.599546	0.659799	0.291345	0.361732	0.611185	0.568052	0.621365	0.601389	0.671402	0.324535	0.411895	0.60271	0.413332	0.457272	0.420586	0.393564
g157	0.358003	0.430756	0.496892	0.496028	0.43985	0.340333	0.538416	0.52668	0.630611	0.416357	0.342409	0.426456	0.70075	0.588782	0.380002	0.416923	0.624502	0.501127	0.614048	0.589329	0.46258	0.408808	0.361736	0.559253	0.466261	0.452288	0.530745	0.606969	0.46673	0.472175	0.693525	0.453039	0.451353	0.474859	0.591128	0.673415	0.692563	0.531918	0.490019	0.526466	0.440917	0.399338	0.543714	0.549609	0.420058	0.526029	0.516604	0.547366	0.725205	0.362983	0.482784	0.390154	0.439553	0.613522	0.454765	0.37156	0.499945	0.697595	0.4926	0.523597	0.573621	0.601715	0.411809	0.401863	0.715868	0.460201	0.429575	0.593855	0.455146	0.538975	0.543487	0.461311	0.562833	0.368479	0.513146	0.693125	0.618142	0.27115	0.439937	0.588679	0.453408	0.560701	0.585695	0.791543	0.485412	0.469352	0.47724	0.58509	0.602042	0.413785	0.480833	0.524611	0.343896	0.569486	0.678423	0.614967	0.560165	0.584013	0.63933	0.536604	0.385641	0.608696	0.72897	0.723323	0.617561	0.42538	0.471433	0.488743	0.546721	0.467619	0.472659	0.455472	0.570225	0.606373	0.385791	0.364914	0.430118	0.75083	0.380878	0.743159	0.496946	0.637103	0.476521	0.519714	0.595124	0.499873	0.611978	0.636644	0.581846	0.505423	0.486693	0.406419	0.613404	0.443402	0.367125	0.489104	0.403535	0.387825	0.393661	0.586135	0.579174	0.633345	0.383479	0.510001	0.591947	0.506545	0.427433	0.638935	0.453142	0.592671	0.621312	0.422584	0.476583	0.424972	0.685709	0.109766	0.708701	0.403231	0.45492	0.43428	0.53768	0.538483	0.390849	0.443796	0.594382	0.560935	0.541649	0.306878	0.562856	0.544652	0.463283	0.475301	0.64623	0.378189	0.431839	0.461024	0.444185	0.575544	0.546653	0.368438	0.791451	0.578305	0.567394	0.446282	0.503774	0.442471	0.571733	0.481598	0.498833	0.493068	0.355019	0.698848	0.613901	0.633221	0.546521	0.381882	0.518438	0.680806	0.511559	0.538196
g158	0.369374	0.537317	0.519019	0.514009	0.413705	0.523492	0.681344	0.64113	0.3374	0.598916	0.514149	0.474415	0.468363	0.549879	0.373261	0.698146	0.722815	0.450243	0.672047	0.704947	0.620367	0.728049	0.564072	0.556592	0.662124	0.431483	0.489785	0.566422	0.512753	0.482425	0.462366	0.422227	0.409266	0.695676	0.742288	0.514222	0.455297	0.439249	0.575253	0.537678	0.531602	0.391132	0.589654	0.432048	0.441523	0.35081	0.534824	0.460795	0.551464	0.409172	0.516047	0.650132	0.516715	0.572763	0.405778	0.57878	0.553238	0.364553	0.430163	0.366048	0.504143	0.45897	0.665694	0.424561	0.501452	0.318066	0.475345	0.410107	0.586013	0.457042	0.644462	0.633471	0.461283	0.651003	0.389161	0.496838	0.63738	0.297631	0.507399	0.578253	0.604815	0.509146	0.471749	0.342371	0.674846	0.596576	0.44823	0.329476	0.559666	0.441926	0.434993	0.442576	0.384135	0.519865	0.535815	0.293373	0.291074	0.540609	0.475818	0.630886	0.371239	0.834291	0.74359	0.457076	0.605612	0.500911	0.695619	0.313087	0.395968	0.537202	0.620042	0.46319	0.579475	0.409874	0.361235	0.445534	0.271622	0.480437	0.499236	0.556817	0.363	0.366694	0.553189	0.342286	0.754912	0.39139	0.294274	0.408935	0.278805	0.567857	0.528725	0.564504	0.433456	0.522237	0.404968	0.367865	0.517842	0.331413	0.600185	0.48536	0.394739	0.751417	0.286092	0.61788	0.514629	0.562901	0.512332	0.457709	0.373897	0.360663	0.478311	0.636784	0.41647	0.556626	0.575176	0.712415	0.337123	0.478463	0.39081	0.582019	0.447437	0.438919	0.513941	0.534448	0.43118	0.684407	0.458108	0.554351	0.65995	0.316564	0.502425	0.552225	0.741484	0.512853	0.403451	0.598753	0.469217	0.537555	0.381083	0.417646	0.538867	0.524649	0.558665	0.64707	0.415515	0.533519	0.371678	0.477146	0.467808	0.511491	0.380437	0.637478	0.375177	0.422191	0.443147	0.61678	0.472561	0.635273	0.545743	0.481701
g159	0.442728	0.283424	0.622369	0.457192	0.546922	0.433767	0.342965	0.580604	0.461769	0.408507	0.528672	0.364094	0.710211	0.20159	0.511843	0.682798	0.472634	0.464368	0.462786	0.620973	0.514822	0.624599	0.377034	0.629178	0.717854	0.482413	0.403201	0.468108	0.508884	0.525129	0.562282	0.463311	0.576815	0.666652	0.642655	0.607847	0.578366	0.533459	0.434087	0.751151	0.387172	0.40708	0.601812	0.649035	0.615123	0.613474	0.540595	0.70041	0.447582	0.675027	0.788619	0.537475	0.56053	0.523448	0.503229	0.57327	0.705829	0.560978	0.486057	0.674985	0.349813	0.598316	0.370903	0.454494	0.759852	0.388884	0.675181	0.5431	0.49593	0.480784	0.50788	0.521964	0.546966	0.549092	0.467469	0.288381	0.412283	0.410962	0.595446	0.518785	0.390134	0.517404	0.335172	0.558953	0.483103	0.56201	0.364346	0.58331	0.454862	0.609631	0.422623	0.350904	0.512971	0.559376	0.478323	0.434768	0.595283	0.517279	0.609235	0.585463	0.658073	0.305976	0.561864	0.525036	0.354492	0.475363	0.551711	0.487782	0.611417	0.576158	0.522225	0.615943	0.36862	0.464799	0.586978	0.502417	0.488338	0.71572	0.336066	0.418411	0.299099	0.763748	0.404025	0.424763	0.554276	0.491466	0.611897	0.657135	0.747931	0.298154	0.562108	0.392142	0.588126	0.521679	0.289155	0.398162	0.535804	0.345218	0.495524	0.568534	0.568289	0.349087	0.400121	0.476923	0.567011	0.755399	0.402825	0.491157	0.45449	0.603603	0.459672	0.449692	0.424751	0.417131	0.675405	0.486737	0.398496	0.468298	0.372546	0.507211	0.524385	0.544526	0.463227	0.29312	0.383871	0.442453	0.616365	0.531628	0.415554	0.511974	0.453904	0.519264	0.490677	0.506791	0.308643	0.603556	0.608546	0.742254	0.492671	0.430807	0.544274	0.568954	0.498816	0.499454	0.408483	0.522074	0.43723	0.587812	0.723713	0.455306	0.596886	0.514738	0.242309	0.532719	0.434386	0.474012	0.422651	0.407944	0.537645	0.60313
g160	0.501969	0.49305	0.385067	0.449024	0.397813	0.535512	0.546298	0.356451	0.417488	0.570192	0.42642	0.456896	0.454779	0.59011	0.356389	0.617948	0.543508	0.396465	0.600265	0.519433	0.5403	0.44907	0.432105	0.549832	0.472757	0.340305	0.548008	0.464886	0.573794	0.411008	0.408085	0.401462	0.520972	0.385129	0.459803	0.442066	0.681909	0.345005	0.403469	0.516248	0.543948	0.470231	0.710716	0.35085	0.441633	0.707928	0.681593	0.640854	0.58052	0.577092	0.353067	0.409434	0.329767	0.452654	0.318158	0.691446	0.426217	0.625506	0.5479	0.48151	0.559393	0.468749	0.3838	0.416063	0.566517	0.499809	0.403934	0.531595	0.569659	0.655563	0.376654	0.503086	0.583772	0.465514	0.307126	0.593867	0.443375	0.494551	0.673172	0.378413	0.68162	0.355902	0.708349	0.324061	0.358462	0.259034	0.453364	0.462855	0.464752	0.564118	0.358634	0.567808	0.471158	0.451942	0.423748	0.703017	0.467615	0.416297	0.462901	0.698492	0.474659	0.396734	0.386429	0.383258	0.573342	0.307792	0.423233	0.577836	0.430503	0.393238	0.389434	0.471869	0.505574	0.494064	0.682302	0.445183	0.330185	0.537856	0.386276	0.790147	0.641833	0.323195	0.456588	0.38315	0.470335	0.613795	0.369606	0.36333	0.377595	0.653747	0.605014	0.508801	0.617137	0.549696	0.468569	0.245739	0.459038	0.741447	0.585672	0.530958	0.495493	0.357303	0.445258	0.497132	0.313124	0.355234	0.512637	0.339071	0.466086	0.367768	0.424121	0.422204	0.381378	0.597499	0.43288	0.384261	0.511301	0.518224	0.564621	0.489243	0.465138	0.357656	0.514877	0.468618	0.484479	0.409228	0.52637	0.42102	0.564596	0.718564	0.396274	0.578197	0.462581	0.500446	0.461967	0.385776	0.746406	0.668068	0.598803	0.471	0.481552	0.743341	0.667493	0.584001	0.47804	0.503571	0.511796	0.594322	0.568863	0.500778	0.396201	0.800546	0.567846	0.694872	0.436623	0.541892	0.38373	0.716323	0.537832	0.541999
g161	0.493192	0.423642	0.323635	0.583608	0.534117	0.478832	0.734654	0.439299	0.652992	0.63182	0.286652	0.37245	0.417849	0.584131	0.393654	0.528074	0.524872	0.394911	0.175463	0.474031	0.57664	0.591522	0.568866	0.372203	0.595657	0.451209	0.474409	0.544154	0.526854	0.474068	0.612656	0.419198	0.460739	0.335187	0.649102	0.507121	0.399733	0.435421	0.537544	0.608905	0.581182	0.611898	0.648433	0.738874	0.566197	0.404593	0.376463	0.35048	0.372687	0.487379	0.332706	0.499021	0.58746	0.650023	0.399763	0.433756	0.522505	0.583919	0.665652	0.669632	0.739958	0.279978	0.528338	0.515123	0.428879	0.479731	0.571332	0.506636	0.357867	0.548821	0.44842	0.585771	0.325482	0.484399	0.721774	0.455451	0.528815	0.413411	0.41509	0.468486	0.496484	0.481221	0.468648	0.287544	0.336839	0.714631	0.503684	0.474056	0.586059	0.591905	0.608253	0.592071	0.54642	0.615743	0.556275	0.519754	0.591812	0.565622	0.417188	0.510085	0.729083	0.499329	0.463789	0.542739	0.45054	0.587673	0.551585	0.384786	0.466424	0.489206	0.533169	0.648617	0.461732	0.506036	0.701142	0.511446	0.403934	0.395752	0.381396	0.422902	0.559113	0.640449	0.513404	0.47559	0.402342	0.605143	0.412545	0.408953	0.490184	0.526299	0.438548	0.463024	0.434418	0.537305	0.400339	0.397701	0.4222	0.454488	0.478175	0.474292	0.555561	0.585393	0.486273	0.536914	0.314773	0.618595	0.410239	0.645089	0.620907	0.460477	0.434585	0.501837	0.330182	0.617554	0.401949	0.458752	0.434802	0.3692	0.58868	0.462364	0.367238	0.500247	0.451822	0.575842	0.510905	0.295272	0.561004	0.617348	0.683761	0.302108	0.650634	0.579681	0.508405	0.52078	0.459308	0.60623	0.292286	0.588101	0.681785	0.47164	0.551664	0.354221	0.623541	0.390071	0.459979	0.476021	0.631652	0.406762	0.578108	0.45611	0.510804	0.508018	0.500337	0.502167	0.542415	0.441194	0.26589	0.484534	0.507907	0.575534
g162	0.444682	0.674229	0.413806	0.493675	0.689477	0.636632	0.577389	0.294477	0.326506	0.549282	0.558359	0.488113	0.553501	0.344421	0.445758	0.6034	0.712744	0.381514	0.472581	0.505733	0.528402	0.646951	0.42337	0.499039	0.487715	0.520582	0.418741	0.548338	0.473394	0.60096	0.61845	0.485024	0.666642	0.210547	0.515065	0.735895	0.329737	0.479572	0.468739	0.461408	0.494968	0.483392	0.587885	0.501858	0.365978	0.389019	0.531947	0.504982	0.383058	0.51417	0.507874	0.624447	0.747465	0.419454	0.475367	0.424533	0.416088	0.432806	0.506222	0.59478	0.232603	0.397719	0.244492	0.640436	0.515613	0.375028	0.448477	0.528059	0.292529	0.569743	0.499076	0.543157	0.461059	0.565527	0.602612	0.500339	0.383123	0.474313	0.593458	0.39769	0.575175	0.260771	0.631205	0.396614	0.52551	0.332197	0.422293	0.526523	0.512084	0.436434	0.487197	0.642586	0.576682	0.385916	0.600174	0.45499	0.448515	0.513934	0.71481	0.661914	0.669261	0.543277	0.280815	0.569337	0.512445	0.400608	0.537366	0.310458	0.484365	0.851253	0.530206	0.70037	0.685915	0.3007	0.423634	0.412135	0.557439	0.607818	0.541974	0.563475	0.589612	0.485834	0.617143	0.635768	0.660571	0.435361	0.538591	0.432545	0.442213	0.531405	0.347353	0.653017	0.502335	0.286309	0.544859	0.334373	0.519038	0.802555	0.295863	0.333133	0.278178	0.36505	0.583331	0.426416	0.687536	0.327796	0.310281	0.591227	0.73672	0.609318	0.482061	0.501953	0.375462	0.523408	0.546897	0.363153	0.615053	0.371401	0.35865	0.507891	0.366913	0.396293	0.429424	0.430364	0.355182	0.533259	0.461867	0.518548	0.267088	0.642655	0.692586	0.581532	0.533807	0.394804	0.307369	0.385622	0.803673	0.347991	0.668542	0.284132	0.609869	0.734414	0.288413	0.49618	0.312631	0.731006	0.361078	0.626404	0.426737	0.534124	0.527857	0.502827	0.422508	0.689689	0.609761	0.572533	0.642887	0.393639	0.664366	0.441735
g163	0.501769	0.413376	0.6301	0.380656	0.622175	0.544702	0.241303	0.527417	0.730722	0.531285	0.561265	0.414244	0.478251	0.433223	0.646585	0.335972	0.600164	0.669556	0.331075	0.58983	0.434127	0.416755	0.530626	0.478008	0.472826	0.401445	0.535049	0.615474	0.523068	0.600594	0.539823	0.517281	0.606687	0.588158	0.504497	0.619065	0.739791	0.504847	0.347331	0.431632	0.376316	0.501253	0.628449	0.702099	0.417543	0.555452	0.571386	0.656053	0.400705	0.421179	0.62206	0.498856	0.556967	0.272375	0.436112	0.616421	0.524282	0.42622	0.593288	0.545993	0.347957	0.535421	0.65246	0.389344	0.378342	0.356627	0.430631	0.645085	0.402858	0.457028	0.405844	0.503205	0.349919	0.474804	0.417394	0.528663	0.372747	0.529611	0.555362	0.561353	0.326181	0.60104	0.49511	0.855105	0.266027	0.580805	0.690879	0.325538	0.521513	0.504293	0.36429	0.536386	0.619533	0.471926	0.607382	0.498873	0.532503	0.356939	0.324865	0.498125	0.480943	0.348659	0.485794	0.48331	0.488523	0.611251	0.394932	0.227535	0.410784	0.67972	0.478513	0.527751	0.406671	0.545755	0.526361	0.526738	0.629796	0.357363	0.574176	0.66497	0.449687	0.337596	0.543102	0.549554	0.553282	0.450942	0.421246	0.670146	0.328774	0.803909	0.618159	0.60482	0.547536	0.473919	0.498774	0.439681	0.422048	0.486996	0.489275	0.611262	0.61961	0.625653	0.639057	0.339592	0.307357	0.537692	0.596917	0.321844	0.643464	0.43383	0.349862	0.467911	0.209721	0.454561	0.400083	0.64192	0.572672	0.550687	0.419603	0.538146	0.429503	0.686471	0.574746	0.608336	0.582902	0.716908	0.380615	0.5593	0.531982	0.521416	0.291033	0.329801	0.435152	0.497701	0.529844	0.614876	0.505036	0.364815	0.258411	0.578438	0.58848	0.638813	0.592466	0.480155	0.515478	0.728364	0.460376	0.500465	0.551425	0.569675	0.349676	0.463943	0.308249	0.537224	0.49066	0.331518	0.557385	0.493188	0.707497	0.578771
g164	0.481712	0.704069	0.709485	0.483401	0.602939	0.529332	0.631931	0.588338	0.518266	0.391118	0.450879	0.472732	0.440917	0.602074	0.614136	0.584856	0.572685	0.395735	0.510855	0.348002	0.474481	0.632985	0.685227	0.590885	0.343292	0.527452	0.301988	0.502848	0.500842	0.593266	0.407519	0.520275	0.440838	0.535052	0.529399	0.540706	0.588412	0.522322	0.315198	0.68679	0.348331	0.437184	0.650469	0.655768	0.68978	0.39083	0.616968	0.420006	0.651281	0.312579	0.50181	0.447345	0.651454	0.401543	0.471623	0.575978	0.526437	0.786344	0.603843	0.4242	0.40403	0.417892	0.538363	0.456484	0.750988	0.683911	0.574328	0.53617	0.499326	0.535047	0.555063	0.569825	0.617043	0.601293	0.440134	0.363774	0.479141	0.650281	0.485086	0.736805	0.508697	0.672225	0.4385	0.754013	0.629523	0.480882	0.36002	0.597109	0.590825	0.578777	0.368739	0.480575	0.537814	0.531144	0.356916	0.356011	0.491147	0.707093	0.56291	0.578062	0.478784	0.559291	0.540554	0.478892	0.370673	0.518508	0.642166	0.49054	0.538441	0.409969	0.523122	0.548247	0.604141	0.564776	0.484529	0.344449	0.547515	0.605981	0.428575	0.469855	0.353886	0.533304	0.653631	0.733361	0.490456	0.504004	0.306032	0.593802	0.510552	0.722279	0.461802	0.452058	0.620181	0.686124	0.618918	0.450037	0.452407	0.549608	0.452216	0.360727	0.505894	0.468208	0.535488	0.625846	0.589789	0.410657	0.609321	0.470955	0.711985	0.276285	0.600984	0.417231	0.623004	0.559351	0.683291	0.346215	0.552479	0.550735	0.601312	0.556082	0.465789	0.433575	0.615132	0.429366	0.397451	0.407518	0.541375	0.674625	0.454847	0.564384	0.423275	0.534027	0.193653	0.657293	0.791892	0.720276	0.498687	0.563175	0.27733	0.357025	0.52377	0.560536	0.434219	0.503158	0.453965	0.667952	0.678304	0.65375	0.635234	0.251001	0.508357	0.422379	0.527531	0.700033	0.558876	0.354972	0.433462	0.531863	0.60746	0.346659
g165	0.508132	0.447747	0.390089	0.332868	0.724442	0.370523	0.52231	0.737936	0.585364	0.543635	0.442028	0.42698	0.492468	0.627449	0.480888	0.434771	0.573023	0.594217	0.439063	0.568132	0.607982	0.276254	0.538908	0.567954	0.614091	0.502648	0.282828	0.497347	0.492386	0.437569	0.451152	0.516207	0.562647	0.310593	0.670995	0.439745	0.579578	0.536575	0.404425	0.639934	0.575675	0.53445	0.591504	0.648373	0.431301	0.492598	0.518486	0.511582	0.731306	0.577356	0.528113	0.524629	0.852217	0.70334	0.435943	0.353254	0.429517	0.502806	0.237578	0.509779	0.284826	0.551589	0.471654	0.436567	0.600846	0.273608	0.333668	0.585991	0.544927	0.500588	0.648033	0.492908	0.523827	0.515971	0.646431	0.450297	0.394961	0.319504	0.505386	0.567222	0.396458	0.346705	0.428568	0.601297	0.575716	0.75251	0.558186	0.348634	0.234038	0.442477	0.585084	0.598172	0.565261	0.459688	0.442132	0.60545	0.57367	0.55444	0.535453	0.62679	0.540963	0.673751	0.443399	0.435447	0.562389	0.469125	0.456894	0.630232	0.713088	0.653407	0.66068	0.484092	0.495101	0.580966	0.621528	0.575873	0.654045	0.573174	0.501839	0.519967	0.472302	0.360673	0.553588	0.467661	0.323549	0.557585	0.481007	0.588773	0.302136	0.62317	0.594812	0.595083	0.46075	0.594853	0.525181	0.488493	0.540037	0.562495	0.406544	0.359212	0.294099	0.589786	0.455749	0.229891	0.671759	0.488302	0.373823	0.573976	0.559191	0.376771	0.744014	0.499329	0.529087	0.373701	0.628914	0.297977	0.57754	0.379892	0.578998	0.567063	0.492546	0.547848	0.495004	0.574763	0.544403	0.354324	0.503139	0.418952	0.498237	0.450105	0.445292	0.558602	0.739498	0.388142	0.532006	0.533373	0.503054	0.480243	0.351362	0.564749	0.503439	0.362911	0.45632	0.696298	0.59729	0.545107	0.631598	0.547104	0.455711	0.541555	0.498307	0.34206	0.385481	0.625701	0.241981	0.61372	0.621376	0.538532	0.60317	0.501218
g166	0.624762	0.637212	0.347923	0.622871	0.719782	0.565913	0.677634	0.611934	0.508754	0.528083	0.503825	0.586687	0.547974	0.548945	0.487404	0.660268	0.510497	0.509277	0.509515	0.504776	0.432123	0.534008	0.429044	0.472525	0.578695	0.266181	0.547078	0.368956	0.574739	0.443748	0.379215	0.468884	0.419744	0.643501	0.450464	0.568451	0.433851	0.608987	0.388157	0.557845	0.626326	0.723375	0.377952	0.43273	0.647381	0.594099	0.535467	0.357264	0.431101	0.618434	0.809674	0.492861	0.594717	0.287327	0.628168	0.501502	0.583021	0.605418	0.540288	0.612913	0.408027	0.385414	0.646669	0.705739	0.631686	0.488523	0.700188	0.386343	0.523302	0.492315	0.446562	0.469713	0.582639	0.5027	0.488545	0.394916	0.606126	0.557527	0.49679	0.370353	0.610338	0.673055	0.62095	0.494037	0.396889	0.728264	0.504762	0.364187	0.499236	0.497422	0.413866	0.504817	0.63204	0.621887	0.496013	0.639455	0.655482	0.531856	0.387925	0.462151	0.359691	0.514739	0.682994	0.611935	0.45656	0.743534	0.302227	0.507602	0.661308	0.326322	0.384194	0.622687	0.576918	0.715025	0.444381	0.41498	0.487262	0.28892	0.46955	0.493869	0.624338	0.444519	0.453305	0.525914	0.391467	0.487851	0.521744	0.26182	0.527268	0.574417	0.531028	0.430519	0.503283	0.39541	0.431761	0.336804	0.51251	0.641884	0.611229	0.648694	0.594256	0.402284	0.279157	0.78896	0.740182	0.597042	0.178275	0.416962	0.668578	0.544641	0.590189	0.260441	0.672309	0.496939	0.693125	0.441313	0.505964	0.3496	0.423055	0.435242	0.42999	0.550813	0.339001	0.575937	0.334684	0.57728	0.728371	0.467484	0.559346	0.578647	0.369963	0.167867	0.436015	0.335977	0.489874	0.462529	0.532107	0.488806	0.429982	0.701028	0.498322	0.47897	0.655015	0.657598	0.412097	0.487033	0.559969	0.477247	0.283133	0.545121	0.59702	0.213066	0.505926	0.410159	0.476487	0.442828	0.323241	0.55248	0.439354	0.330388
g167	0.272753	0.302886	0.606209	0.582218	0.381497	0.646874	0.395923	0.652909	0.399317	0.356656	0.359967	0.513737	0.50401	0.627624	0.40931	0.58623	0.461938	0.469564	0.544014	0.431404	0.693736	0.448698	0.385309	0.622872	0.655056	0.662132	0.416675	0.639864	0.334077	0.454903	0.38907	0.543446	0.58535	0.497099	0.459456	0.345706	0.631768	0.477488	0.276876	0.725045	0.515986	0.554212	0.404207	0.579079	0.645481	0.440094	0.565111	0.56923	0.509247	0.508784	0.413038	0.443112	0.695568	0.437124	0.347895	0.554118	0.77763	0.719833	0.524189	0.562393	0.494551	0.708952	0.422167	0.674246	0.631243	0.48094	0.424424	0.610623	0.402699	0.258029	0.352603	0.711076	0.429796	0.392964	0.601946	0.588677	0.498501	0.372528	0.497793	0.508138	0.458815	0.633191	0.677991	0.727284	0.206294	0.492362	0.584271	0.362021	0.799111	0.543834	0.499968	0.607387	0.466356	0.422894	0.526502	0.442052	0.721022	0.670846	0.665217	0.22954	0.533662	0.516452	0.712669	0.457999	0.700232	0.747909	0.632388	0.439605	0.481322	0.467489	0.572297	0.468741	0.481387	0.460393	0.7044	0.645292	0.411444	0.546515	0.537802	0.533339	0.561386	0.546136	0.481919	0.64423	0.370073	0.640808	0.600209	0.4388	0.366729	0.532196	0.265266	0.508435	0.446682	0.578412	0.718323	0.443251	0.439102	0.196357	0.61438	0.717283	0.671723	0.375793	0.678974	0.601117	0.603624	0.615484	0.356787	0.688116	0.679466	0.562382	0.440277	0.529719	0.642138	0.472293	0.387866	0.604492	0.471192	0.497256	0.505414	0.364295	0.351896	0.424275	0.418666	0.387818	0.72941	0.250272	0.288614	0.564195	0.562994	0.43245	0.574695	0.345789	0.510453	0.618215	0.513368	0.45169	0.441362	0.418061	0.388556	0.369865	0.342131	0.587216	0.40282	0.363078	0.326374	0.281594	0.645234	0.477851	0.43081	0.467701	0.530809	0.571374	0.581584	0.606305	0.409332	0.570723	0.395586	0.532108	0.637455	0.673538
