genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149	c150	c151	c152	c153	c154	c155	c156	c157	c158	c159	c160	c161	c162	c163	c164	c165	c166	c167	c168	c169	c170	c171	c172	c173	c174	c175	c176	c177	c178	c179	c180	c181	c182	c183	c184	c185	c186	c187	c188	c189	c190	c191	c192	c193	c194	c195	c196	c197	c198	c199
g158	0.47495	0.437023	0.512319	0.387394	0.343375	0.587123	0.665074	0.638451	0.513245	0.543454	0.535979	0.487808	0.604423	0.396328	0.287632	0.525829	0.544755	0.319875	0.400204	0.411839	0.186089	0.597582	0.458738	0.480454	0.434605	0.242889	0.55625	0.448395	0.278335	0.548391	0.513953	0.529128	0.600214	0.600202	0.434325	0.46514	0.255364	0.460544	0.337956	0.151912	0.468926	0.506989	0.683501	0.419571	0.627042	0.340366	0.362958	0.518468	0.37405	0.588193	0.326714	0.315397	0.659111	0.36294	0.716517	0.380658	0.348173	0.510598	0.373567	0.51844	0.339507	0.471265	0.609002	0.61667	0.413145	0.450318	0.340009	0.442713	0.694015	0.456872	0.59554	0.449185	0.491607	0.518239	0.546687	0.614177	0.343631	0.489276	0.49773	0.547106	0.272469	0.533129	0.44876	0.497843	0.382909	0.432185	0.4502	0.53079	0.547971	0.674141	0.550011	0.474704	0.389157	0.73634	0.35051	0.486451	0.552285	0.383747	0.423503	0.476542	0.530728	0.359287	0.531669	0.627465	0.556636	0.409535	0.574789	0.429603	0.663779	0.351599	0.460059	0.542827	0.226169	0.654009	0.481313	0.554833	0.715472	0.519995	0.468131	0.487044	0.412073	0.39777	0.597812	0.569544	0.493452	0.732892	0.630182	0.653021	0.631273	0.417337	0.429043	0.374893	0.309415	0.613669	0.602197	0.427483	0.358598	0.407445	0.45296	0.297487	0.50838	0.465739	0.520174	0.487315	0.540876	0.583501	0.35347	0.409859	0.499983	0.404206	0.556172	0.244998	0.563955	0.606989	0.285657	0.515071	0.519198	0.454369	0.229791	0.653796	0.493897	0.555775	0.375902	0.606288	0.269967	0.56762	0.541363	0.512617	0.544031	0.520212	0.586918	0.588385	0.479799	0.380421	0.451516	0.534052	0.591169	0.442353	0.64408	0.640398	0.354094	0.305458	0.403537	0.453984	0.554699	0.429771	0.475355	0.347255	0.407371	0.613871	0.330898	0.345576	0.370833	0.540049	0.491585	0.470194	0.608233	0.434063	0.648475	0.432567
g159	0.567876	0.531344	0.507278	0.414083	0.373725	0.390499	0.439557	0.539859	0.539101	0.28479	0.452149	0.43033	0.480512	0.50627	0.604917	0.436797	0.297605	0.316683	0.705103	0.469889	0.407596	0.593313	0.432917	0.668728	0.508533	0.601335	0.370198	0.509582	0.375235	0.566441	0.491527	0.467751	0.327863	0.487496	0.48341	0.619249	0.276821	0.475208	0.504311	0.413315	0.257302	0.219077	0.486945	0.603273	0.484575	0.588008	0.350423	0.582191	0.323718	0.452692	0.447144	0.486403	0.43873	0.547477	0.279462	0.620274	0.299612	0.333117	0.601417	0.39341	0.656008	0.511118	0.737265	0.677788	0.646762	0.586766	0.399224	0.40078	0.556437	0.498674	0.354167	0.405353	0.488728	0.449557	0.662863	0.372021	0.295872	0.391156	0.730726	0.376985	0.495187	0.605848	0.363261	0.24227	0.355614	0.568993	0.399963	0.650544	0.482885	0.428469	0.438924	0.352016	0.574296	0.406017	0.189439	0.33634	0.348038	0.408188	0.551163	0.56269	0.543718	0.678672	0.3264	0.315585	0.392359	0.423082	0.570389	0.412535	0.674024	0.449196	0.397231	0.480873	0.378588	0.583267	0.547396	0.699336	0.540303	0.516504	0.428735	0.352604	0.500705	0.52065	0.569405	0.406093	0.501489	0.597452	0.514729	0.655867	0.419449	0.589986	0.628539	0.44009	0.586728	0.436033	0.753936	0.583979	0.541964	0.524607	0.827183	0.492799	0.41608	0.602121	0.496758	0.508822	0.369324	0.578346	0.342413	0.415405	0.4433	0.625933	0.661666	0.552523	0.601204	0.438087	0.551702	0.455344	0.541647	0.572042	0.5638	0.51308	0.51885	0.709495	0.526543	0.52143	0.483059	0.531786	0.490386	0.731839	0.547305	0.65825	0.489793	0.475235	0.405525	0.51386	0.450312	0.706923	0.384332	0.372905	0.387931	0.517375	0.488585	0.527411	0.53354	0.408055	0.4931	0.541392	0.473312	0.468701	0.281651	0.567687	0.563014	0.373927	0.4831	0.603012	0.459238	0.474634	0.429122	0.282772	0.521158	0.457312
g160	0.695433	0.529313	0.372394	0.707113	0.344246	0.413264	0.534084	0.488269	0.669843	0.636599	0.76804	0.461537	0.510042	0.409578	0.239742	0.534201	0.320398	0.363728	0.373778	0.638123	0.426317	0.680043	0.374053	0.56768	0.498192	0.538395	0.507299	0.573568	0.528321	0.527672	0.494092	0.458325	0.556349	0.616856	0.124485	0.410689	0.596865	0.494761	0.370713	0.312577	0.458274	0.473248	0.505837	0.461428	0.309038	0.697988	0.607673	0.460625	0.496941	0.367351	0.475472	0.533202	0.433044	0.556786	0.39469	0.243524	0.431217	0.313617	0.614031	0.562826	0.467054	0.463085	0.697282	0.493737	0.191406	0.228427	0.304675	0.542536	0.437417	0.516271	0.564435	0.533939	0.490048	0.654963	0.457577	0.532117	0.348411	0.49329	0.421745	0.354056	0.629199	0.443661	0.449206	0.572406	0.537886	0.649862	0.514986	0.285175	0.407703	0.42891	0.519864	0.53373	0.565705	0.384963	0.42476	0.318385	0.442145	0.568876	0.405789	0.370021	0.48841	0.513951	0.543697	0.439621	0.370647	0.248675	0.418578	0.389237	0.563343	0.459229	0.506611	0.554971	0.481711	0.257574	0.643987	0.503423	0.467817	0.535896	0.659599	0.626864	0.449385	0.599985	0.557563	0.472646	0.618996	0.532139	0.42184	0.588367	0.549059	0.44835	0.378781	0.518781	0.627647	0.513229	0.530907	0.299712	0.525024	0.537125	0.471916	0.428879	0.456632	0.459627	0.527861	0.358814	0.546538	0.366002	0.720576	0.546475	0.664481	0.453095	0.419228	0.581621	0.359413	0.558274	0.440178	0.392214	0.525159	0.469107	0.426156	0.27538	0.432443	0.595405	0.454709	0.717398	0.322659	0.492737	0.591443	0.480345	0.449668	0.256191	0.498598	0.483667	0.466165	0.606263	0.598727	0.599172	0.555049	0.368432	0.554963	0.207266	0.437075	0.443611	0.704338	0.632306	0.539037	0.323631	0.345703	0.335333	0.186583	0.531301	0.502545	0.316351	0.520581	0.468121	0.52853	0.673856	0.36978	0.475563	0.317391	0.535064
g161	0.412489	0.459167	0.386616	0.324108	0.619481	0.464313	0.27627	0.53107	0.476627	0.425715	0.344788	0.58229	0.368037	0.395106	0.626536	0.448149	0.413464	0.614464	0.521609	0.292944	0.556486	0.282732	0.417262	0.281107	0.649276	0.33648	0.622962	0.448784	0.41376	0.49341	0.547459	0.617949	0.613562	0.412745	0.25964	0.631566	0.556278	0.722767	0.4567	0.42484	0.472886	0.49848	0.645493	0.579895	0.559048	0.460512	0.412941	0.478805	0.288469	0.438834	0.551199	0.517232	0.539413	0.425921	0.658365	0.388038	0.448004	0.211015	0.526258	0.319343	0.619519	0.352196	0.621784	0.384256	0.341618	0.421277	0.617825	0.600931	0.585573	0.431473	0.517931	0.330015	0.43762	0.595665	0.417333	0.502222	0.662594	0.756042	0.388225	0.449313	0.42766	0.583022	0.476901	0.506605	0.521409	0.460392	0.491991	0.527193	0.414697	0.573183	0.367065	0.608633	0.623192	0.419799	0.475966	0.322802	0.548432	0.445265	0.644686	0.550825	0.518684	0.48906	0.431961	0.374313	0.441904	0.218053	0.433079	0.656196	0.480672	0.490376	0.539408	0.449128	0.480134	0.460112	0.518186	0.327399	0.594311	0.261903	0.395068	0.585404	0.501177	0.55324	0.405471	0.491926	0.502734	0.509307	0.619747	0.389788	0.386252	0.266926	0.462337	0.414602	0.537057	0.673627	0.410768	0.512548	0.42066	0.433948	0.444204	0.47492	0.659002	0.554577	0.443849	0.615447	0.479504	0.681201	0.515332	0.355238	0.379138	0.362996	0.543463	0.466742	0.308524	0.420077	0.427158	0.274942	0.593529	0.606299	0.210672	0.325089	0.198891	0.535789	0.630678	0.709411	0.565511	0.551851	0.499275	0.577115	0.456648	0.599229	0.134494	0.375675	0.735642	0.748597	0.486485	0.409403	0.326941	0.481237	0.540226	0.443306	0.429054	0.639408	0.366087	0.555263	0.736281	0.589029	0.482034	0.414736	0.703611	0.3827	0.601437	0.327989	0.297528	0.453606	0.407863	0.508548	0.515849	0.553686	0.561947	0.598802
g162	0.541754	0.422141	0.632886	0.0595828	0.42745	0.549641	0.554495	0.408992	0.541805	0.327875	0.28919	0.493015	0.499073	0.554	0.53029	0.547654	0.568673	0.5276	0.41302	0.364733	0.34543	0.411948	0.363917	0.376903	0.416183	0.604088	0.579278	0.503952	0.410107	0.323968	0.395851	0.2811	0.560694	0.293005	0.33765	0.307709	0.47465	0.652278	0.478611	0.514086	0.512363	0.537101	0.671857	0.633139	0.335958	0.494494	0.344122	0.345894	0.601488	0.453649	0.361801	0.408235	0.444841	0.433503	0.51058	0.67341	0.47334	0.847068	0.591893	0.167652	0.38752	0.467004	0.467802	0.481762	0.35371	0.430363	0.553258	0.259792	0.495602	0.390577	0.588758	0.374436	0.350517	0.703505	0.586014	0.351691	0.280131	0.435707	0.518358	0.378127	0.3472	0.52767	0.476559	0.624311	0.622473	0.582712	0.52596	0.279951	0.552548	0.464609	0.711457	0.474073	0.518821	0.549998	0.416242	0.754332	0.473914	0.409313	0.702936	0.238653	0.500113	0.43733	0.657561	0.358394	0.533071	0.421694	0.589785	0.515262	0.501202	0.308897	0.634595	0.641855	0.444454	0.47978	0.512752	0.424133	0.441986	0.616214	0.401314	0.560081	0.511009	0.586124	0.371756	0.44068	0.494455	0.521577	0.582688	0.477916	0.476752	0.538821	0.386881	0.528541	0.624624	0.636824	0.610234	0.499235	0.571807	0.449052	0.51218	0.475684	0.386465	0.568	0.705304	0.675901	0.617549	0.627013	0.435039	0.542217	0.514243	0.482531	0.567138	0.498603	0.473497	0.357208	0.450301	0.576725	0.347012	0.50271	0.403937	0.63536	0.468126	0.513014	0.449007	0.504325	0.574611	0.452224	0.336577	0.492224	0.531492	0.395942	0.66	0.516204	0.537378	0.618151	0.531736	0.393487	0.452961	0.59127	0.33158	0.377801	0.625474	0.593176	0.555003	0.638541	0.477586	0.448064	0.6007	0.603865	0.586972	0.716408	0.504238	0.5499	0.452964	0.490851	0.669712	0.384264	0.31586	0.35283	0.417582	0.516868
g163	0.532867	0.507017	0.264164	0.370205	0.549721	0.437928	0.306374	0.416386	0.554891	0.342804	0.610619	0.362437	0.415033	0.546367	0.529834	0.607079	0.528848	0.334144	0.374724	0.544981	0.484158	0.402698	0.445319	0.268555	0.357009	0.547308	0.44929	0.588756	0.539484	0.537635	0.422143	0.534289	0.356216	0.369956	0.452541	0.385413	0.414574	0.647773	0.35699	0.626276	0.379061	0.598073	0.62163	0.525551	0.676834	0.428783	0.565881	0.412113	0.590276	0.566157	0.337472	0.581438	0.538965	0.548641	0.413346	0.378531	0.37882	0.510317	0.348336	0.501211	0.55895	0.315654	0.509989	0.235039	0.774505	0.470693	0.654194	0.251452	0.693028	0.524545	0.523355	0.387428	0.660145	0.57244	0.480281	0.472603	0.470807	0.549927	0.485394	0.422693	0.378168	0.626494	0.615927	0.506299	0.460955	0.498772	0.521845	0.634252	0.487797	0.649376	0.528462	0.282861	0.403229	0.390984	0.581839	0.365849	0.492803	0.566062	0.661298	0.654934	0.558463	0.414211	0.417089	0.305661	0.529239	0.482359	0.504724	0.49803	0.267911	0.463796	0.49145	0.451354	0.264179	0.392696	0.469297	0.610285	0.281692	0.442179	0.530165	0.449589	0.399431	0.521813	0.490704	0.55999	0.430596	0.338554	0.617234	0.599659	0.368549	0.614288	0.525876	0.52928	0.386573	0.516888	0.568164	0.552657	0.667343	0.511454	0.33159	0.429127	0.388619	0.381465	0.531127	0.475261	0.45126	0.346601	0.403869	0.47774	0.365382	0.335107	0.592584	0.324514	0.523997	0.424846	0.34916	0.506212	0.467919	0.526762	0.333236	0.499206	0.604571	0.265973	0.357605	0.392956	0.521075	0.400958	0.631292	0.305721	0.476844	0.498412	0.578945	0.362121	0.481913	0.468473	0.338884	0.579084	0.561971	0.430829	0.417492	0.562615	0.43968	0.530786	0.459875	0.548053	0.360009	0.25418	0.466868	0.545811	0.548963	0.527805	0.570508	0.42851	0.53637	0.564891	0.466555	0.363689	0.465547	0.432736	0.244247	0.636868
g164	0.537367	0.326984	0.49482	0.336174	0.512047	0.603367	0.579239	0.553266	0.593381	0.408661	0.482347	0.625701	0.518194	0.355639	0.528797	0.750118	0.475842	0.265282	0.331664	0.489796	0.338249	0.604682	0.450785	0.46745	0.311316	0.518272	0.608022	0.551134	0.541272	0.581648	0.546506	0.469195	0.483215	0.704373	0.497268	0.434777	0.608094	0.548594	0.584302	0.714284	0.376152	0.702208	0.350011	0.600674	0.472224	0.485155	0.451412	0.376466	0.593197	0.499609	0.59421	0.383948	0.537481	0.636258	0.520078	0.531364	0.433512	0.489818	0.334855	0.555459	0.464722	0.405702	0.550393	0.589001	0.637865	0.361166	0.372273	0.512943	0.299718	0.572791	0.56687	0.455571	0.487592	0.562472	0.502621	0.436645	0.523397	0.346853	0.531021	0.563554	0.509508	0.351102	0.516118	0.575126	0.463676	0.250678	0.586173	0.438912	0.291116	0.304865	0.473906	0.588855	0.477663	0.501292	0.541316	0.500387	0.323387	0.375595	0.438498	0.41459	0.34329	0.419016	0.437784	0.508441	0.495389	0.530697	0.470612	0.557347	0.556316	0.629363	0.326184	0.570373	0.453114	0.660329	0.264041	0.471004	0.395134	0.521365	0.39474	0.589294	0.411889	0.527452	0.455645	0.476884	0.622237	0.638354	0.533611	0.463331	0.358421	0.553704	0.455758	0.55412	0.545448	0.516374	0.622549	0.471448	0.547164	0.426314	0.570899	0.496364	0.454234	0.432262	0.645325	0.428743	0.253845	0.430077	0.37626	0.491954	0.643062	0.767012	0.583063	0.612683	0.508784	0.386871	0.826716	0.825208	0.55786	0.384301	0.749776	0.384127	0.438357	0.461308	0.467029	0.499045	0.331338	0.661125	0.295938	0.693542	0.625586	0.473953	0.539659	0.692662	0.540284	0.55907	0.476311	0.352539	0.602531	0.455084	0.552415	0.491311	0.563604	0.241974	0.199122	0.454523	0.465708	0.397633	0.569575	0.504763	0.436127	0.510503	0.410108	0.511075	0.424141	0.458508	0.287294	0.592567	0.44573	0.607407	0.493694	0.430656
g165	0.459003	0.603262	0.356967	0.455155	0.555447	0.378082	0.717065	0.676473	0.646404	0.294373	0.398223	0.302881	0.422427	0.566931	0.41781	0.444782	0.384398	0.507318	0.522258	0.574808	0.442086	0.406282	0.416377	0.566655	0.541724	0.493738	0.378057	0.486431	0.336288	0.573664	0.405267	0.668331	0.60467	0.460598	0.636291	0.449043	0.628726	0.471648	0.479943	0.522469	0.493596	0.477793	0.501189	0.347427	0.332391	0.620115	0.3283	0.362656	0.268081	0.62872	0.317335	0.372364	0.593925	0.467918	0.678206	0.555531	0.656047	0.44033	0.537247	0.297455	0.360946	0.582352	0.318273	0.415321	0.428924	0.56547	0.54256	0.479124	0.476744	0.503687	0.51488	0.583929	0.152934	0.4982	0.742642	0.315035	0.515423	0.387717	0.588104	0.310428	0.550416	0.404695	0.357349	0.323782	0.380139	0.400472	0.559389	0.411484	0.203725	0.560519	0.371381	0.253044	0.431145	0.39297	0.453224	0.349925	0.42529	0.542541	0.407904	0.208528	0.504543	0.533132	0.396092	0.47021	0.451812	0.42513	0.688239	0.39917	0.390732	0.428	0.56976	0.508828	0.384983	0.444916	0.477052	0.755926	0.388963	0.532069	0.345765	0.586204	0.698544	0.519307	0.45613	0.381289	0.63869	0.615241	0.538626	0.608121	0.739946	0.360813	0.577316	0.517784	0.389607	0.4094	0.450319	0.567405	0.15272	0.546705	0.441546	0.400974	0.474029	0.512494	0.38022	0.637286	0.733777	0.509926	0.525343	0.418784	0.483014	0.57383	0.439284	0.16733	0.309474	0.446819	0.638121	0.784594	0.317796	0.539959	0.518999	0.555157	0.505113	0.414636	0.419304	0.239287	0.484746	0.589452	0.606041	0.602629	0.298072	0.574384	0.421354	0.47532	0.423424	0.585382	0.571599	0.417743	0.300871	0.533191	0.385301	0.556436	0.598831	0.554968	0.474111	0.578119	0.712566	0.344181	0.587576	0.261529	0.379252	0.481686	0.443946	0.726712	0.472754	0.472131	0.454173	0.235701	0.444648	0.463175	0.371796	0.502503
g166	0.495455	0.535222	0.35948	0.413298	0.391638	0.682321	0.588363	0.460978	0.548416	0.569441	0.343277	0.540868	0.414004	0.51391	0.522266	0.461268	0.423274	0.505401	0.620073	0.372241	0.348579	0.388438	0.624929	0.560189	0.362859	0.647934	0.245636	0.529223	0.560875	0.518512	0.443065	0.481714	0.519775	0.39461	0.639166	0.330947	0.417434	0.499527	0.407252	0.4569	0.423859	0.524139	0.563413	0.507587	0.384999	0.446455	0.431837	0.364388	0.49964	0.410433	0.383853	0.61092	0.498383	0.39381	0.622298	0.357654	0.505072	0.550328	0.417231	0.473581	0.435463	0.69203	0.542729	0.598821	0.550816	0.254505	0.414676	0.530104	0.562638	0.566852	0.344314	0.561114	0.50976	0.543204	0.77838	0.224828	0.35259	0.556438	0.465145	0.406438	0.519051	0.577551	0.388497	0.483507	0.486292	0.576162	0.449457	0.289658	0.601201	0.748807	0.414982	0.405786	0.378609	0.511328	0.583987	0.487507	0.714585	0.58145	0.452288	0.585688	0.586036	0.429101	0.411924	0.512553	0.467988	0.60961	0.523713	0.42349	0.736768	0.43866	0.609099	0.601404	0.55353	0.37702	0.472816	0.563734	0.50595	0.476848	0.319947	0.414786	0.380294	0.448355	0.347229	0.455443	0.591903	0.567271	0.408617	0.522434	0.438119	0.417602	0.530058	0.476017	0.494481	0.738205	0.548198	0.541309	0.421426	0.562105	0.663125	0.505728	0.480097	0.397015	0.564101	0.36919	0.663534	0.110337	0.558665	0.543036	0.330017	0.405205	0.349476	0.555029	0.504392	0.680973	0.4296	0.498466	0.734819	0.560823	0.397544	0.41586	0.638637	0.427925	0.518797	0.363263	0.462616	0.539688	0.447344	0.43613	0.527902	0.437593	0.396992	0.606039	0.501281	0.476952	0.520807	0.501054	0.28264	0.611143	0.538527	0.566498	0.497198	0.507545	0.368097	0.460317	0.420031	0.486317	0.365245	0.476211	0.43356	0.726876	0.445825	0.363685	0.431319	0.756278	0.456718	0.369628	0.444252	0.688798	0.665231	0.555096
g167	0.432376	0.491039	0.586649	0.584001	0.417781	0.566113	0.545921	0.465945	0.557176	0.435134	0.718273	0.508218	0.529601	0.503509	0.4603	0.41834	0.579347	0.420214	0.585277	0.600393	0.500075	0.433209	0.537681	0.568889	0.470309	0.696448	0.396336	0.344744	0.31681	0.619703	0.536868	0.456259	0.542519	0.33333	0.308543	0.345361	0.553829	0.441272	0.480061	0.63016	0.597552	0.528952	0.551108	0.536647	0.487795	0.425669	0.5696	0.520443	0.584667	0.483123	0.293449	0.364153	0.454495	0.187163	0.632437	0.602346	0.400395	0.558581	0.59362	0.365837	0.512101	0.595588	0.313248	0.566895	0.601905	0.616149	0.292555	0.455533	0.523602	0.545638	0.35945	0.617322	0.357161	0.679785	0.693841	0.293041	0.618396	0.5599	0.547433	0.679342	0.542508	0.59146	0.473793	0.416414	0.481223	0.546211	0.592625	0.534992	0.584681	0.309951	0.46383	0.476792	0.43496	0.682118	0.680962	0.534744	0.440312	0.390333	0.445421	0.440257	0.706218	0.541738	0.558501	0.500325	0.697277	0.485769	0.542478	0.514742	0.368012	0.469115	0.545704	0.537344	0.584781	0.19468	0.682912	0.524797	0.635383	0.378598	0.576489	0.38688	0.529035	0.556	0.495944	0.463716	0.295836	0.59346	0.417652	0.671092	0.535308	0.508319	0.476992	0.307155	0.433074	0.286032	0.317205	0.532353	0.51823	0.591801	0.614414	0.571072	0.522815	0.489174	0.479261	0.505068	0.402013	0.4957	0.46147	0.299881	0.40363	0.37186	0.551001	0.594685	0.584901	0.547351	0.468536	0.386472	0.67283	0.620371	0.552949	0.401818	0.568141	0.562418	0.463967	0.523271	0.421694	0.606394	0.512295	0.402317	0.270651	0.363485	0.516177	0.627406	0.537879	0.469248	0.509213	0.29458	0.264859	0.575003	0.479864	0.174557	0.736962	0.517482	0.559334	0.240761	0.532876	0.590226	0.504804	0.523054	0.313424	0.693174	0.51946	0.367771	0.348904	0.670665	0.411205	0.469225	0.582207	0.528655	0.415789	0.647803
g168	0.565357	0.473047	0.647005	0.546251	0.518329	0.278015	0.320935	0.392362	0.594199	0.423841	0.803892	0.486821	0.373618	0.365822	0.515529	0.434818	0.602115	0.424137	0.483216	0.36237	0.499283	0.454375	0.770754	0.531906	0.661847	0.461782	0.241272	0.606348	0.632582	0.469813	0.414701	0.393623	0.542336	0.181875	0.544659	0.418334	0.584986	0.598697	0.494611	0.378049	0.65869	0.531653	0.613461	0.626075	0.338432	0.426671	0.521999	0.604979	0.456307	0.224053	0.499439	0.600122	0.598378	0.530615	0.660233	0.493288	0.633753	0.551381	0.615581	0.841458	0.422223	0.376475	0.507518	0.446736	0.645861	0.491026	0.496101	0.388008	0.427861	0.388632	0.437918	0.619696	0.525364	0.528396	0.507544	0.68899	0.301672	0.544574	0.512822	0.570351	0.390788	0.540038	0.449594	0.524601	0.533033	0.648129	0.374137	0.461934	0.428266	0.495756	0.65027	0.417749	0.402061	0.519969	0.399921	0.43914	0.636518	0.392887	0.502996	0.602042	0.332906	0.622835	0.375562	0.428678	0.407759	0.530616	0.674395	0.439844	0.640742	0.341036	0.534393	0.523262	0.519526	0.415323	0.334592	0.53664	0.6802	0.59707	0.497141	0.652648	0.528189	0.466759	0.55843	0.457458	0.463863	0.358615	0.581577	0.552899	0.492944	0.618485	0.614898	0.410282	0.580475	0.394622	0.470643	0.50736	0.446719	0.608229	0.457346	0.437045	0.509076	0.585719	0.55731	0.470083	0.493132	0.563478	0.547278	0.344128	0.500022	0.435993	0.350841	0.543196	0.323074	0.542221	0.444819	0.599457	0.347755	0.397558	0.47313	0.575753	0.714166	0.204844	0.533225	0.410515	0.525286	0.530975	0.496734	0.4282	0.607293	0.58431	0.473223	0.502026	0.46183	0.442084	0.53521	0.47967	0.523058	0.315793	0.558038	0.540499	0.425045	0.33498	0.399857	0.678764	0.529498	0.556743	0.433527	0.581373	0.442219	0.430694	0.46608	0.484137	0.469169	0.385418	0.32611	0.558048	0.415256	0.387704	0.588521	0.359703
g169	0.442472	0.541475	0.68818	0.312262	0.633633	0.401962	0.478752	0.410319	0.521614	0.3167	0.493136	0.487814	0.544529	0.456566	0.49161	0.737422	0.356336	0.629738	0.407933	0.421955	0.667137	0.539876	0.534102	0.449175	0.277884	0.395242	0.490013	0.354921	0.43917	0.546947	0.516405	0.461067	0.484252	0.502736	0.505166	0.462776	0.737625	0.451919	0.385456	0.479043	0.425092	0.58155	0.498379	0.500517	0.399563	0.540766	0.200757	0.467042	0.486136	0.447608	0.453776	0.49525	0.408722	0.850763	0.459467	0.514901	0.255914	0.543618	0.21673	0.448509	0.34522	0.449003	0.530915	0.527413	0.614433	0.35423	0.324884	0.394998	0.465371	0.379272	0.618081	0.443553	0.565787	0.509293	0.352903	0.567411	0.44801	0.406181	0.475575	0.462435	0.611715	0.576384	0.540251	0.393673	0.484263	0.489537	0.554208	0.479415	0.434	0.659204	0.704178	0.569327	0.365623	0.517297	0.540558	0.44077	0.61914	0.372523	0.447092	0.430742	0.475914	0.738016	0.432496	0.54578	0.347108	0.51743	0.404773	0.471367	0.272404	0.470528	0.624038	0.544901	0.501395	0.436242	0.346219	0.511934	0.431171	0.456424	0.563094	0.663725	0.352503	0.35698	0.347297	0.564988	0.27594	0.387562	0.489171	0.488109	0.525592	0.399681	0.530004	0.399166	0.542848	0.527555	0.598947	0.395522	0.705407	0.47024	0.29772	0.481043	0.61969	0.397233	0.667299	0.508164	0.535358	0.705484	0.554385	0.424694	0.538484	0.550796	0.579694	0.335584	0.474824	0.597456	0.492528	0.501571	0.711046	0.461593	0.41332	0.539833	0.480498	0.436293	0.643173	0.572365	0.609721	0.669978	0.623979	0.65967	0.49654	0.620895	0.510118	0.482898	0.423932	0.260077	0.291398	0.201086	0.318185	0.493769	0.22162	0.23909	0.526477	0.590926	0.418023	0.315839	0.184659	0.526423	0.605023	0.431103	0.32044	0.362504	0.447446	0.462721	0.42905	0.422548	0.614172	0.499349	0.63458	0.701708	0.618221	0.517431
g170	0.50727	0.543288	0.485053	0.398431	0.628253	0.513751	0.601176	0.473865	0.392676	0.255455	0.534761	0.467194	0.725446	0.547937	0.527691	0.452455	0.688611	0.343765	0.543182	0.437518	0.578875	0.367732	0.718543	0.337788	0.343019	0.423701	0.472009	0.387003	0.553404	0.375019	0.471185	0.771081	0.752506	0.401065	0.628799	0.513172	0.500597	0.334393	0.488604	0.291804	0.58274	0.532383	0.57534	0.697916	0.65016	0.431256	0.263091	0.698953	0.587913	0.512315	0.5964	0.61825	0.526229	0.555389	0.403709	0.375591	0.533052	0.348459	0.439055	0.551468	0.379191	0.493724	0.401029	0.435455	0.293932	0.630621	0.453922	0.459375	0.496697	0.454306	0.56827	0.402106	0.361558	0.432481	0.401011	0.840446	0.54211	0.615909	0.492191	0.52458	0.442993	0.440295	0.488251	0.791088	0.485416	0.538373	0.554949	0.436535	0.451657	0.431472	0.38125	0.456674	0.208638	0.498716	0.379569	0.468173	0.640171	0.328144	0.540249	0.51529	0.697223	0.551112	0.398356	0.381004	0.328462	0.637588	0.513316	0.399316	0.392505	0.504129	0.366565	0.440382	0.497171	0.498052	0.492057	0.481915	0.0913565	0.483149	0.457364	0.630338	0.619709	0.531791	0.361037	0.631152	0.528572	0.490845	0.553456	0.428646	0.472025	0.442109	0.352051	0.495118	0.566057	0.51101	0.635731	0.455801	0.199534	0.463509	0.520992	0.763497	0.570811	0.613153	0.4939	0.450471	0.655563	0.412588	0.506985	0.521726	0.534531	0.407237	0.635423	0.386698	0.444092	0.637962	0.474836	0.499267	0.461642	0.629946	0.546247	0.440456	0.323666	0.487655	0.466694	0.392455	0.514901	0.437121	0.429719	0.345607	0.377515	0.381431	0.465519	0.655911	0.466245	0.256247	0.606862	0.7009	0.343132	0.485526	0.443712	0.671127	0.393887	0.628243	0.579638	0.460838	0.489837	0.391532	0.468626	0.249677	0.375249	0.26129	0.732818	0.668633	0.603996	0.337105	0.317597	0.464632	0.231747	0.65642	0.795321	0.43822
